date,HopCount,Timestamp_0,Cpu_0,Memory_0,InterArrivalTime_0,QueueLength_0,QueueTime_0,ServiceTime_0,ResponseTime_0,Throughput_0,Timestamp_1,Cpu_1,Memory_1,InterArrivalTime_1,QueueLength_1,QueueTime_1,ServiceTime_1,ResponseTime_1,Throughput_1,Cpu_2,Memory_2,InterArrivalTime_2,QueueLength_2,QueueTime_2,ServiceTime_2,ResponseTime_2,Throughput_2
2024-07-18 13:38:34,0.0,0.0,101.60433483777875,22695936,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-18 13:38:35,0.0,0.0,100.9714901551206,23166976,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-18 13:38:36,0.0,0.0,100.42085215285333,23183360,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-18 13:38:37,0.0,0.0,100.12013798054883,23621632,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-18 13:38:38,0.0,0.0,100.10765757255233,23629824,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-18 13:38:39,2.0,0.9938906999999997,100.543177,23961600,0.065682,2,1.003090,0.000000,1.003090,0.996919,0.0,100.191713,23269376,0.000250,3,0.813381,0.000000,0.813381,1.229436,0,0,0,0,0,0,0,0
2024-07-18 13:38:40,2.0,1.8139627999999997,100.341537,24616960,0.240666,3,1.816006,1.009091,2.825098,0.353970,0.0,101.927115,23429120,0.000000,1,1.006425,0.000000,1.006425,0.993616,0,0,0,0,0,0,0,0
2024-07-18 13:38:41,2.0,2.8514040000000005,100.375904,24715264,0.404975,3,2.824372,1.004960,3.829332,0.261142,0.0,100.663992,23330816,0.000000,0,1.007425,0.000000,1.007425,0.992629,0,0,0,0,0,0,0,0
2024-07-18 13:38:42,3.0,2.8544695000000004,100.381019,24719360,0.404975,2,2.830438,1.008366,3.838804,0.260498,0.9807281999999997,100.427379,24133632,0.496769,2,1.004285,1.013427,2.017711,0.495611,102.511224,22548480,0.000000,0,1.008426,0.000000,1.008426,0.991645
2024-07-18 13:38:43,2.0,3.836274800000001,100.246323,25059328,0.673265,2,3.839319,1.016353,4.855672,0.205945,0.0,101.491166,24092672,0.397330,3,2.014711,1.011426,3.026137,0.330454,0,0,0,0,0,0,0,0
