time,Node,level,msg,HopCount,BrokerId_0,AverageQueueTime_0,ServiceTime_0,ResponseTime_0,InterArrivalTime_0,Memory_0,Cpu_0,AverageServiceTime_0,Throughput_0,QueueTime_0,QueueLength_0,AverageThroughput_0,BrokerId_1,AverageQueueTime_1,ServiceTime_1,ResponseTime_1,InterArrivalTime_1,Memory_1,Cpu_1,AverageServiceTime_1,Throughput_1,QueueTime_1,QueueLength_1,AverageThroughput_1,BrokerId_2,AverageQueueTime_2,ServiceTime_2,ResponseTime_2,InterArrivalTime_2,Memory_2,Cpu_2,AverageServiceTime_2,Throughput_2,QueueTime_2,QueueLength_2,AverageThroughput_2,Timestamp_0,Timestamp_1,Timestamp_2
2024-07-16 22:20:03,localhost:50002,info,Advertisement(apple > 8329697) bdc3d612-8bf1-4812-bad1-172a08ad6475,2,localhost:50002,0.408739,0.000000,0.408739,0.112163,23871488,101.158492,0.000000,2.446547,0.408739,2,2.446547,localhost:50003,,0.000000,0.077285,0.000250,23724032,102.063278,,12.939121,0.077285,3,,,,,,,,,,,,,,0.42450160000000015,0.0,0.0
2024-07-16 22:20:04,localhost:50002,info,Advertisement(apple > 8329697) 9ca1ba74-dc94-45f4-971e-072a1d6987e4,2,localhost:50002,0.446284,0.413721,0.897549,0.112163,24285184,100.438346,0.413721,1.114145,0.483828,1,1.162785,localhost:50001,,0.000000,0.411554,0.000500,23293952,100.195936,,2.429812,0.411554,1,,,,,,,,,,,,,,0.48220360000000007,0.0,0.0
2024-07-16 22:20:04,localhost:50002,info,Advertisement(apple > 8329697) d60dd2c7-7dee-48ee-afe9-b2ac7e67aaa9,2,localhost:50002,0.593588,0.404595,1.292793,0.112163,24313856,100.405924,0.409158,0.773519,0.888197,0,0.997261,localhost:50004,,0.000000,0.411554,0.000000,23273472,101.138218,,2.429812,0.411554,0,,,,,,,,,,,,,,0.8885730000000001,0.0,0.0
2024-07-16 22:20:06,localhost:50002,info,Advertisement(apple > 3373756) 34c6e063-1c92-4504-8488-e32ff0c194d8,2,localhost:50002,0.545520,0.406369,0.807683,0.427116,24502272,100.542955,0.408229,1.238110,0.401313,2,1.048495,localhost:50003,,0.075682,0.480425,0.167353,25006080,101.287811,,2.081489,0.404743,3,,,,,,,,,,,,,,0.4215146000000001,0.0,0.0
2024-07-16 22:20:06,localhost:50002,info,Advertisement(apple > 5506593) c2fefa9b-14c9-4a24-bd33-3108d383bad0,2,localhost:50002,0.580684,0.407315,1.128656,0.392238,24817664,100.705477,0.408000,0.886010,0.721341,2,1.011445,localhost:50003,,0.082638,0.576345,0.167353,25235456,101.322003,,1.735070,0.493708,2,,,,,,,,,,,,,,0.7383411000000004,0.0,0.0
2024-07-16 22:20:06,localhost:50002,info,Advertisement(apple > 9615337) 8e994914-65d8-48a0-816b-dc13b75b8e05,2,localhost:50002,0.651301,0.412006,1.416392,0.350964,25325568,100.687163,0.408801,0.706019,1.004387,3,0.943305,localhost:50003,,0.058680,0.689185,0.167353,25374720,101.342087,,1.450989,0.630505,0,,,,,,,,,,,,,,1.0213866000000005,0.0,0.0
2024-07-16 22:20:07,localhost:50002,info,Advertisement(apple > 5730534) 5a1aee38-6907-43b8-8510-717b8177e69c,2,localhost:50002,0.736239,0.418411,1.664278,0.357408,25702400,100.623507,0.410403,0.600861,1.245867,3,0.872112,localhost:50004,,0.408307,1.222598,0.400884,24305664,100.331285,,0.817930,0.814292,0,,,,,,,,,,,,,,1.2482627000000006,0.0,0.0
2024-07-16 22:20:07,localhost:50002,info,Advertisement(apple > 6588027) 5729d4a3-f47a-400b-ad2d-3e8b88b7200c,2,localhost:50002,0.799806,0.421015,1.665790,0.393392,26005504,100.760932,0.411919,0.600316,1.244775,3,0.825270,localhost:50001,,0.407515,1.628812,0.352964,24170496,99.501826,,0.613944,1.221297,2,,,,,,,,,,,,,,1.2481698999999997,0.0,0.0
2024-07-16 22:20:08,localhost:50002,info,Advertisement(apple > 9193127) 08d11926-58f4-4758-a0db-82f792fb1503,3,localhost:50002,0.895499,0.418350,2.079394,0.329432,26472448,100.733423,0.412723,0.480909,1.661045,5,0.764396,localhost:50004,,0.415517,0.825522,0.403531,24825856,100.401725,,1.211355,0.410005,1,,localhost:50005,,0.408307,1.220055,0.501741,23605248,99.488579,,0.819635,0.811748,0,,1.6614393000000005,0.4326119999999998,0.0
2024-07-16 22:20:08,localhost:50002,info,Advertisement(apple > 9193127) f646b2ae-2247-4039-8576-f64629f7c11a,2,localhost:50002,0.971513,0.410270,2.065905,0.346950,26845184,100.823234,0.412450,0.484049,1.655635,5,0.722563,localhost:50001,,0.414006,2.053171,0.359191,24489984,99.545154,,0.487051,1.639165,2,,,,,,,,,,,,,,1.6590302000000001,0.0,0.0
2024-07-16 22:20:09,localhost:50002,info,Advertisement(apple > 392845) b132746f-1c58-4cdd-8215-70926bb8cfb5,2,localhost:50002,1.002596,0.409838,1.723261,0.346950,27090944,100.743955,0.412189,0.580295,1.313423,4,0.706821,localhost:50003,,0.061037,0.448004,0.194055,26329088,101.623785,,2.232124,0.386967,4,,,,,,,,,,,,,,1.3314231000000003,0.0,0.0
2024-07-16 22:20:09,localhost:50002,info,Advertisement(apple > 8301327) 1b447912-4604-4228-9f50-f97085c18456,2,localhost:50002,1.055741,0.413180,2.053519,0.354769,27467776,100.651623,0.412279,0.486969,1.640338,5,0.681190,localhost:50003,,0.064783,0.524342,0.194055,26488832,101.470233,,1.907154,0.459558,3,,,,,,,,,,,,,,1.6693390000000008,0.0,0.0
2024-07-16 22:20:09,localhost:50002,info,Advertisement(apple > 2622337) ed1a140b-ad04-461c-b24a-2ed1bf2975c9,2,localhost:50002,1.124924,0.410032,2.365155,0.338930,27803648,100.744537,0.412092,0.422805,1.955124,6,0.650611,localhost:50003,,0.087137,0.651801,0.204250,26681344,101.500062,,1.534210,0.564665,3,,,,,,,,,,,,,,1.9731238999999992,0.0,0.0
2024-07-16 22:20:10,localhost:50002,info,Advertisement(apple > 5414805) b29da0f9-80f3-4175-a6d1-2729c95cfc6b,2,localhost:50002,1.205994,0.409910,2.669811,0.302984,28262400,100.691820,0.411924,0.374558,2.259901,8,0.618078,localhost:50003,,0.093106,0.760733,0.204250,26869760,101.530475,,1.314521,0.667628,2,,,,,,,,,,,,,,2.2774037000000007,0.0,0.0
2024-07-16 22:20:10,localhost:50002,info,Advertisement(apple > 8301327) e55a7c2f-f396-4b14-874e-19e2aeaf9a08,2,localhost:50002,1.263894,0.409767,2.484270,0.302984,28475392,100.663582,0.411770,0.402533,2.074503,7,0.596778,localhost:50004,,0.400531,1.663450,0.374828,25853952,100.976476,,0.601160,1.262919,2,,,,,,,,,,,,,,2.0758805000000002,0.0,0.0
2024-07-16 22:20:11,localhost:50002,info,Advertisement(apple > 5751890) c6f0ba8a-4167-47a4-b057-7f115283be2c,2,localhost:50002,1.288528,0.400304,2.058341,0.333240,28553216,100.624480,0.411006,0.485828,1.658037,7,0.588397,localhost:50001,,0.410388,2.498115,0.287427,25739264,100.053093,,0.400302,2.087727,8,,,,,,,,,,,,,,1.6594323000000006,0.0,0.0
2024-07-16 22:20:11,localhost:50002,info,Advertisement(apple > 2656905) 93e4c20c-51d5-4bbf-bca0-7f40c7c8df43,3,localhost:50002,1.334128,0.413600,2.477330,0.333240,28745728,100.593143,0.411168,0.403660,2.063730,6,0.572969,localhost:50004,,0.408405,1.638764,0.354905,26570752,100.785546,,0.610216,1.230359,4,,localhost:50005,,0.404120,1.255954,0.446723,24420352,99.566181,,0.796208,0.851834,2,,2.0671260999999994,1.2519653999999996,0.0
2024-07-16 22:20:11,localhost:50002,info,Advertisement(apple > 4837296) 7ef8d9fd-98f8-4a2d-896a-7003001ff679,2,localhost:50002,1.377490,0.408332,2.522974,0.337961,29110272,100.538825,0.411001,0.396358,2.114642,7,0.559130,localhost:50003,,0.106567,0.536760,0.188680,27770880,101.307587,,1.863030,0.430193,3,,,,,,,,,,,,,,2.1326424,0.0,0.0
2024-07-16 22:20:12,localhost:50002,info,Advertisement(apple > 2656905) d0b0a1dc-3373-46e8-b8e4-7a8041786e6f,2,localhost:50002,1.435224,0.413077,2.887507,0.317495,30351360,100.622377,0.411116,0.346320,2.474430,9,0.541612,localhost:50001,,0.419421,2.913204,0.278946,25980928,100.170986,,0.343265,2.493783,8,,,,,,,,,,,,,,2.4778255,0.0,0.0
2024-07-16 22:20:12,localhost:50002,info,Advertisement(apple > 8037068) 3642fd54-6e1f-45d2-9f39-ae2dad9efeb7,2,localhost:50002,1.504522,0.406347,3.227531,0.310392,30597120,100.594027,0.410865,0.309834,2.821184,10,0.522088,localhost:50003,,0.079066,0.614723,0.188680,27955200,101.180620,,1.626749,0.535657,2,,,,,,,,,,,,,,2.8421847000000007,0.0,0.0
2024-07-16 22:20:13,localhost:50002,info,Advertisement(apple > 9411148) 047f2a85-08fd-45a1-890d-902298d179d7,2,localhost:50002,1.581703,0.407673,3.532993,0.310392,30699520,100.676709,0.410706,0.283046,3.125320,9,0.501905,localhost:50003,,0.109475,0.752339,0.188680,28078080,101.186595,,1.329189,0.642863,1,,,,,,,,,,,,,,3.1423191,0.0,0.0
2024-07-16 22:20:13,localhost:50002,info,Advertisement(apple > 3823831) 80c42cbb-342d-4528-9a1f-0b17ef9372f7,2,localhost:50002,1.667611,0.407566,3.879251,0.310392,30740480,100.646189,0.410556,0.257782,3.471685,8,0.481193,localhost:50003,,0.103434,0.806383,0.188680,28139520,101.335204,,1.240105,0.702949,0,,,,,,,,,,,,,,3.4896852999999997,0.0,0.0
2024-07-16 22:20:13,localhost:50002,info,Advertisement(apple > 5134460) 1ddc14a3-4bb4-4342-8240-fb9988cb2346,2,localhost:50002,1.720417,0.407999,3.290156,0.309990,30883840,100.608440,0.410440,0.303937,2.882156,11,0.469295,localhost:50004,,0.401056,2.102741,0.349180,27140096,100.624775,,0.475570,1.701685,4,,,,,,,,,,,,,,2.8870547,0.0,0.0
2024-07-16 22:20:14,localhost:50002,info,Advertisement(apple > 3951271) b459e9fa-2725-49e1-8d18-45fb31917e08,2,localhost:50002,1.756228,0.409336,2.989207,0.303569,30986240,100.591080,0.410392,0.334537,2.579871,11,0.461548,localhost:50003,,0.075089,0.475900,0.194732,29036544,101.017033,,2.101284,0.400810,4,,,,,,,,,,,,,,2.599451,0.0,0.0
