AverageQueueTime,AverageServiceTime,AverageThroughput,Bottleneck,B2_Cpu,B2_InterArrivalTime,B2_Memory,MessageCount,B2_QueueLength,B2_QueueTime,B2_ResponseTime,B2_ServiceTime,B2_Throughput,TotalArrival Time,level,msg,time,Node,B1_Cpu,B1_Memory,B1_QueueLength,B1_QueueTime,B1_ServiceTime,B1_ResponseTime,B1_InterArrivalTime,B1_Throughput,B1_m,B1_TimestampDiff,B2_m,B2_TimestampDiff,B3_Cpu,B3_Memory,B3_QueueLength,B3_QueueTime,B3_ServiceTime,B3_ResponseTime,B3_InterArrivalTime,B3_Throughput,B3_m,B3_TimestampDiff,B4_Cpu,B4_Memory,B4_QueueLength,B4_QueueTime,B4_ServiceTime,B4_ResponseTime,B4_InterArrivalTime,B4_Throughput,B4_m,B4_TimestampDiff,B5_Cpu,B5_Memory,B5_QueueLength,B5_QueueTime,B5_ServiceTime,B5_ResponseTime,B5_InterArrivalTime,B5_Throughput,B5_m,B5_TimestampDiff
11.260936,1.164291,0.080481,False,100.290359,1.149558,40173568.0,1246,16.0,17.99247,19.159372,1.166901,0.052194,1433.113526,info,Advertisement(apple > 0.9192505232068492) 84b859da-594a-4178-8015-5d1574587151,2024-08-03 19:53:28,localhost:50002,100.080275,38199296.0,683.0,506.134408,1.171132,507.305539,0.744071,0.001971,1425.802574701,,1443.794942501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.266400,1.164286,0.080446,False,100.28980617361977,1.149558,40173568.0,1248,15.0,17.992470,19.150772,1.158301,0.052217,1434.648914,info,Performance Metrics,2024-08-03 19:53:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.271472,1.164291,0.080413,False,100.289553,1.149269,40177664.0,1249,16.0,17.520792,18.679093,1.158301,0.053536,1435.437143,info,Advertisement(apple > 0.6759448337665881) 189c63cf-76c6-4728-82f6-5433d47d82d7,2024-08-03 19:53:30,localhost:50002,,,,,,,,,,,1444.959455701,,100.05185,38047744.0,330.0,254.279139,0.912404,255.191543,0.750333,0.003919,1427.434663001,,,,,,,,,,,,,,,,,,,,,
11.271472,1.164291,0.080413,False,100.287845,1.149269,40181760.0,1249,15.0,17.805729,18.976244,1.170515,0.052697,1435.437143,info,Advertisement(apple > 0.8166736820053987) 5f54c0b4-5b32-4f3a-b84f-334e524d3c37,2024-08-03 19:53:31,localhost:50002,,,,,,,,,,,1446.121402501,,,,,,,,,,,,100.16783,38780928.0,281.0,256.644071,1.16183,257.8059,0.945345,0.003879,1428.267714501,,,,,,,,,,,
11.276767,1.164287,0.080379,False,100.289451,1.149896,40181760.0,1250,15.0,16.215721,17.374667,1.158946,0.057555,1437.369558,info,Advertisement(apple > 0.3221549674385246) 75060331-b977-43b6-ac14-71a0539f55bd,2024-08-03 19:53:32,localhost:50002,,,,,,,,,,,1447.282308701,,100.052465,38047744.0,332.0,254.992761,0.907882,255.900644,0.750428,0.003908,1431.064587501,,,,,,,,,,,,,,,,,,,,,
11.280766,1.164285,0.080353,False,100.289277,1.150221,40181760.0,1250,15.0,16.464294,17.6262,1.161906,0.056734,1437.369558,info,Advertisement(apple > 0.9335270782794881) e365d9c3-19cc-4653-904f-4dbd017cbb65,2024-08-03 19:53:33,localhost:50002,,,,,,,,,,,1448.437738801,,100.052389,38047744.0,331.0,255.899113,0.909801,256.808914,0.750428,0.003894,1431.971444401,,,,,,,,,,,,,,,,,,,,,
11.284960,1.164278,0.080326,False,100.288294,1.150221,40181760.0,1251,14.0,16.718674,17.874104,1.15543,0.055947,1438.926970,info,Advertisement(apple > 0.5395142438962544) e829512d-cedb-4098-8328-aece3af9499f,2024-08-03 19:53:34,localhost:50002,,,,,,,,,,,1449.604846501,,100.052043,38047744.0,331.0,255.84991,0.906857,256.756767,0.750632,0.003895,1432.882171501,,,,,,,,,,,,,,,,,,,,,
11.289353,1.164280,0.080298,False,100.289164,1.150061,40185856.0,1251,15.0,16.837014,18.004122,1.167108,0.055543,1438.926970,info,Advertisement(apple > 0.42988729407477344) 39497157-03c5-48c3-b2c6-eb1235b07fc7,2024-08-03 19:53:35,localhost:50002,100.078107,38199296.0,685.0,508.888502,1.154877,510.04338,0.743371,0.001961,1433.920851101,,1450.760762501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.293834,1.164275,0.080269,False,100.28966278234604,1.150061,40185856.0,1253,14.0,16.837014,17.994930,1.157916,0.055571,1441.026863,info,Performance Metrics,2024-08-03 19:53:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.298317,1.164277,0.080240,False,100.289057,1.150074,40185856.0,1254,15.0,16.848093,18.00601,1.157916,0.055537,1442.193295,info,Advertisement(apple > 0.10380021149531934) 0c1ee29a-0de9-4dee-a56b-fda40704d59a,2024-08-03 19:53:37,localhost:50002,100.078734,38203392.0,687.0,510.049204,1.160651,511.209856,0.744011,0.001956,1435.082812301,,1451.930802401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.298317,1.164277,0.080240,False,100.28884,1.150394,40185856.0,1255,15.0,17.807528,18.974568,1.167039,0.052702,1443.744751,info,Advertisement(apple > 0.8227956808116018) 21b27b10-c187-4428-876b-e5cdf912f8f2,2024-08-03 19:53:38,localhost:50002,,,,,,,,,,,1453.086857201,,,,,,,,,,,,100.165121,38793216.0,283.0,258.244067,1.152842,259.396908,0.94495,0.003855,1435.232370101,,,,,,,,,,,
11.303566,1.164271,0.080206,False,100.288628,1.15024,40185856.0,1256,15.0,17.728085,18.88514,1.157055,0.052952,1444.701890,info,Advertisement(apple > 0.8900575407057797) 36f1df48-597b-4b8d-aba9-282be0b67ab9,2024-08-03 19:53:39,localhost:50002,,,,,,,,,,,1454.242842501,,100.051521,38055936.0,332.0,257.995649,0.904922,258.900571,0.750877,0.003862,1436.512757401,,,,,,,,,,,,,,,,,,,,,
11.308743,1.164265,0.080173,False,100.288597,1.15024,40189952.0,1256,14.0,17.807303,18.963288,1.155985,0.052733,1444.701890,info,Advertisement(apple > 0.4801648006448835) c2d293d3-29ad-499b-947f-8d9f40843092,2024-08-03 19:53:40,localhost:50002,,,,,,,,,,,1455.411792401,,,,,,,,,,,,100.166076,38805504.0,284.0,259.050371,1.15991,260.210281,0.944211,0.003843,1437.558531801,,100.039104,37052416.0,55.0,60.493246,1.15444,61.647686,1.102864,0.016221,1178.506276001,
11.313975,1.164268,0.080139,False,100.288628,1.150547,39768064.0,1256,15.0,15.518761,16.687711,1.16895,0.059924,1444.701890,info,Advertisement(apple > 0.7980788012574879) 15baf078-6f6d-4eb8-819b-8463a791bf7a,2024-08-03 19:53:41,localhost:50002,,,,,,,,,,,1456.579846201,,100.052653,38039552.0,331.0,259.630912,0.910195,260.541106,0.751548,0.003838,1441.056581701,,,,,,,,,,,,,,,,,,,,,
11.317358,1.164273,0.080118,False,100.287889,1.150547,39768064.0,1258,14.0,15.769623,16.939677,1.170055,0.059033,1447.388517,info,Advertisement(apple > 0.07392940861369512) 101f4b41-8d45-4275-a906-41a14168060c,2024-08-03 19:53:42,localhost:50002,,,,,,,,,,,1457.743500201,,100.054159,38068224.0,331.0,260.54519,0.917439,261.462629,0.751724,0.003825,1441.971877101,,,,,,,,,,,,,,,,,,,,,
11.320937,1.164271,0.080095,False,100.28845871185868,1.150547,39768064.0,1258,13.0,15.769623,16.931276,1.161653,0.059062,1447.388517,info,Performance Metrics,2024-08-03 19:53:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.325382,1.164268,0.080066,False,100.288124,1.150547,39768064.0,1258,13.0,16.855159,18.016812,1.161653,0.055504,1447.388517,info,Advertisement(apple > 0.5832568167076945) 9bbd95a4-6808-4be7-9173-90dceb466bc4,2024-08-03 19:53:44,localhost:50002,100.078353,38166528.0,691.0,511.653875,1.155724,512.809599,0.743922,0.00195,1442.051531501,,1458.908588001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.325382,1.164268,0.080066,False,100.28744,1.151205,39768064.0,1260,14.0,17.824918,18.986005,1.161087,0.05267,1450.518809,info,Advertisement(apple > 0.9109155118990062) 48ffd23d-5fcf-4092-9dc4-2f632b05dd68,2024-08-03 19:53:45,localhost:50002,,,,,,,,,,,1460.071469901,,,,,,,,,,,,100.16551,38821888.0,285.0,259.845243,1.159185,261.004428,0.944561,0.003831,1442.199592801,,,,,,,,,,,
11.330599,1.164270,0.080033,False,100.287694,1.150493,39768064.0,1261,15.0,18.024782,19.190665,1.165883,0.052109,1451.017533,info,Advertisement(apple > 0.024528556772490735) c0147b74-a457-448a-b7d1-db4d19bd4c91,2024-08-03 19:53:46,localhost:50002,100.078025,38195200.0,690.0,512.812924,1.162912,513.975836,0.743922,0.001946,1443.211600801,,1461.236279901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.335967,1.164271,0.079998,False,100.286685,1.150303,39768064.0,1263,15.0,18.621977,19.787798,1.165821,0.050536,1452.832287,info,Advertisement(apple > 0.2390254677662787) 82666737-ba6d-4f36-8359-15492d67385d,2024-08-03 19:53:47,localhost:50002,,,,,,,,,,,1462.403916501,,100.054398,38068224.0,330.0,261.382143,0.901358,262.283501,0.751788,0.003813,1443.779939201,,,,,,,,,,,,,,,,,,,,,
11.341805,1.164275,0.079961,False,100.28899,1.150303,39768064.0,1263,14.0,18.999783,20.169351,1.169568,0.04958,1452.832287,info,Advertisement(apple > 0.677205190323172) 01a52538-8fe6-47d4-8eaa-9a3334d8289a,2024-08-03 19:53:48,localhost:50002,,,,,,,,,,,1463.569951301,,,,,,,,,,,,100.166914,38834176.0,284.0,260.222207,1.157175,261.379382,0.944313,0.003826,1444.519208901,,100.038353,37064704.0,56.0,60.923488,1.164527,62.088014,1.102114,0.016106,1184.294117601,
11.347936,1.164275,0.079922,False,100.289383,1.150638,39768064.0,1263,15.0,18.230119,19.394102,1.163983,0.051562,1452.832287,info,Advertisement(apple > 0.2773733203088762) 129f4bbb-dd1c-4190-ac74-3f51eaecc69a,2024-08-03 19:53:49,localhost:50002,,,,,,,,,,,1464.732702301,,100.053222,38068224.0,331.0,262.616836,0.908127,263.524963,0.75204,0.003795,1446.498582101,,,,,,,,,,,,,,,,,,,,,
11.353442,1.164274,0.079887,False,100.288682,1.150638,39768064.0,1265,14.0,17.83587,18.998783,1.162913,0.052635,1455.557006,info,Advertisement(apple > 0.4321393130160103) 121c9132-be3f-4eb4-95e0-1f7b2a90a5b5,2024-08-03 19:53:50,localhost:50002,,,,,,,,,,,1465.895865401,,,,,,,,,,,,100.163768,38834176.0,286.0,260.300955,1.162663,261.463617,0.944265,0.003825,1448.012033601,,,,,,,,,,,
11.358624,1.164273,0.079854,False,100.2888747273071,1.150638,39768064.0,1265,13.0,17.835870,18.998981,1.163110,0.052634,1455.557006,info,Performance Metrics,2024-08-03 19:53:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.358624,1.164273,0.079854,False,100.287918,1.150638,39768064.0,1265,13.0,16.919069,18.082179,1.16311,0.055303,1455.557006,info,Advertisement(apple > 0.0033643977522564376) 553eb263-a5b0-4f64-abdd-0f5bdb81c43f,2024-08-03 19:53:52,localhost:50002,,,,,,,,,,,1467.059953301,,100.050954,38068224.0,329.0,263.359815,0.911157,264.270972,0.752955,0.003784,1450.138884101,,,,,,,,,,,,,,,,,,,,,
11.363065,1.164272,0.079825,False,100.288429,1.151267,39768064.0,1267,14.0,18.061095,19.224183,1.163088,0.052018,1458.655386,info,Advertisement(apple > 0.8545214705306049) 244866a3-6b17-4364-9e20-30f0a8a6abda,2024-08-03 19:53:53,localhost:50002,100.074881,38199296.0,693.0,514.400521,1.159101,515.559622,0.744515,0.00194,1450.157991801,,1468.220984201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.368411,1.164271,0.079791,False,100.287859,1.151488,39768064.0,1267,14.0,18.055935,19.218967,1.163032,0.052032,1458.655386,info,Advertisement(apple > 0.04825735626397074) 5a7664c4-4b25-4503-b416-414c1145d0d5,2024-08-03 19:53:54,localhost:50002,100.074988,38203392.0,694.0,515.568939,1.157064,516.726003,0.744197,0.001935,1451.327422901,,1469.382255701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.373744,1.164265,0.079757,False,100.288237,1.151282,39768064.0,1268,14.0,17.667428,18.823697,1.15627,0.053125,1460.086926,info,Advertisement(apple > 0.3092958910378319) 7c95818e-da69-4dae-be28-a7f66d32d654,2024-08-03 19:53:55,localhost:50002,,,,,,,,,,,1470.545204901,,100.050822,38068224.0,331.0,265.118739,0.911412,266.030151,0.752608,0.003759,1452.873776201,,,,,,,,,,,,,,,,,,,,,
11.378759,1.164267,0.079726,False,100.287729,1.151282,39768064.0,1269,13.0,17.870678,19.037612,1.166934,0.052528,1460.977181,info,Advertisement(apple > 0.6490853912917703) bd34eee4-4bf0-4576-93c5-fa6f0bb8a93b,2024-08-03 19:53:56,localhost:50002,,,,,,,,,,,1471.705593101,,,,,,,,,,,,100.163413,38846464.0,288.0,262.553376,1.156738,263.710113,0.94334,0.003792,1453.788956501,,100.033933,37101568.0,57.0,62.509366,1.153331,63.662698,1.102499,0.015708,1191.234697201,
11.383927,1.164263,0.079693,False,100.286828,1.151813,39768064.0,1270,13.0,16.710893,17.870297,1.159404,0.055959,1462.802819,info,Advertisement(apple > 0.8143494216330539) c386a52d-dbcf-4c9c-bc35-43e722eb4744,2024-08-03 19:53:57,localhost:50002,,,,,,,,,,,1472.871745901,,,,,,,,,,,,100.163508,38846464.0,288.0,263.043851,1.156197,264.200048,0.944303,0.003785,1456.111894001,,,,,,,,,,,
11.388165,1.164265,0.079666,False,100.28823216602834,1.151813,39768064.0,1270,12.0,16.710893,17.877718,1.166825,0.055936,1462.802819,info,Performance Metrics,2024-08-03 19:53:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.388165,1.164265,0.079666,False,100.288296,1.151813,39768064.0,1270,12.0,17.512721,18.679547,1.166825,0.053534,1462.802819,info,Advertisement(apple > 0.5426041652540502) 465c762b-ae4e-4bb9-a084-d8526923b2d5,2024-08-03 19:53:59,localhost:50002,,,,,,,,,,,1474.034263701,,100.05034,38068224.0,331.0,267.281383,0.909284,268.190667,0.752791,0.003729,1456.519541901,,,,,,,,,,,,,,,,,,,,,
11.393034,1.164265,0.079635,False,100.287688,1.153048,39751680.0,1271,12.0,15.752746,16.917322,1.164576,0.059111,1465.524294,info,Advertisement(apple > 0.26443404084243) d9eea2ec-334a-43ab-9565-a19d2bd539b5,2024-08-03 19:54:00,localhost:50002,100.078529,38211584.0,698.0,518.324962,1.163897,519.48886,0.74378,0.001925,1459.441490501,,1475.196133601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.396497,1.164262,0.079613,False,100.287938,1.153141,39751680.0,1272,12.0,16.709125,17.869264,1.16014,0.055962,1466.795015,info,Advertisement(apple > 0.11581063267444155) d8d7775f-9bd3-4dea-9d80-d8f43337738c,2024-08-03 19:54:01,localhost:50002,,,,,,,,,,,1476.360959401,,,,,,,,,,,,100.162457,38854656.0,289.0,263.727128,1.161438,264.888566,0.943153,0.003775,1459.605875801,,100.03481,37105664.0,58.0,61.792111,1.158862,62.950974,1.101705,0.015885,1195.878864301,
11.400713,1.164259,0.079586,False,100.28753,1.152239,39751680.0,1273,13.0,17.369336,18.530161,1.160825,0.053966,1467.730075,info,Advertisement(apple > 0.8023166731614376) 64d16014-7518-45fa-b1dc-d656ac14f6e9,2024-08-03 19:54:02,localhost:50002,,,,,,,,,,,1477.519894201,,100.050076,38068224.0,331.0,268.005273,0.905986,268.911259,0.75344,0.003719,1460.146557301,,,,,,,,,,,,,,,,,,,,,
11.405446,1.164258,0.079556,False,100.286873,1.152072,39751680.0,1274,13.0,17.627757,18.790217,1.162461,0.053219,1467.952142,info,Advertisement(apple > 0.2053576494019186) 5b198205-a8f8-41c2-b0ae-0a65749074c2,2024-08-03 19:54:03,localhost:50002,,,,,,,,,,,1478.682501701,,100.050049,38072320.0,330.0,268.910949,0.909762,269.820711,0.75344,0.003706,1461.052744601,,,,,,,,,,,,,,,,,,,,,
11.410377,1.164256,0.079525,False,100.287558,1.152075,39751680.0,1275,13.0,17.875604,19.037686,1.162083,0.052527,1468.892322,info,Advertisement(apple > 0.10555946679481039) 9b3ee517-621f-47b4-9bb9-99a93b20abf1,2024-08-03 19:54:04,localhost:50002,,,,,,,,,,,1479.840915901,,100.049722,38072320.0,331.0,268.851311,0.904187,269.755497,0.753247,0.003707,1461.963311701,,,,,,,,,,,,,,,,,,,,,
11.415496,1.164253,0.079493,False,100.2890471309049,1.152075,39751680.0,1276,12.0,17.875604,19.036018,1.160414,0.052532,1470.047595,info,Performance Metrics,2024-08-03 19:54:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.419677,1.164247,0.079466,False,100.289335,1.151881,39751680.0,1278,13.0,16.701432,17.861847,1.160414,0.055985,1471.867736,info,Advertisement(apple > 0.832162078979024) 7aae6af4-da1e-4754-a473-a2eb93122642,2024-08-03 19:54:06,localhost:50002,,,,,,,,,,,1480.998761301,,,,,,,,,,,,100.162743,38813696.0,290.0,265.820487,1.163741,266.984227,0.94416,0.003746,1464.250370201,,,,,,,,,,,
11.419677,1.164247,0.079466,False,100.288967,1.151696,39751680.0,1278,13.0,17.467086,18.623931,1.156845,0.053694,1471.867736,info,Advertisement(apple > 0.45919416027477267) 6c58458c-a68f-400e-b6fc-cbee7b41175c,2024-08-03 19:54:07,localhost:50002,,,,,,,,,,,1482.157117101,,100.050288,38072320.0,331.0,270.086211,0.90651,270.992721,0.753286,0.00369,1464.688031101,,,,,,,,,,,,,,,,,,,,,
11.424458,1.164242,0.079436,False,100.288669,1.152266,39751680.0,1279,13.0,15.751382,16.909738,1.158356,0.059138,1473.748308,info,Advertisement(apple > 0.5058686028246461) 9e053690-0b0b-4c5f-9232-ee9e5b0fdc97,2024-08-03 19:54:08,localhost:50002,100.077323,38338560.0,703.0,521.080642,1.165478,522.246121,0.743925,0.001915,1467.562152401,,1483.314431401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.427876,1.164237,0.079415,False,100.288299,1.151371,39751680.0,1280,14.0,16.684405,17.841719,1.157314,0.056048,1474.684637,info,Advertisement(apple > 0.8547255219540743) 17b91872-26a4-4f4e-9af9-76d8ac236201,2024-08-03 19:54:09,localhost:50002,,,,,,,,,,,1484.472816501,,,,,,,,,,,,100.164095,38813696.0,290.0,264.91272,1.160944,266.073663,0.944232,0.003758,1467.740453001,,100.03509,37109760.0,58.0,63.373841,1.157345,64.531186,1.102043,0.015496,1202.826171601,
11.432025,1.164232,0.079389,False,100.287997,1.1512,39751680.0,1282,14.0,16.410262,17.567647,1.157385,0.056923,1475.839017,info,Advertisement(apple > 0.42425271996969605) b5b3acb4-1914-46ea-afbe-875a4a2e2508,2024-08-03 19:54:10,localhost:50002,,,,,,,,,,,1485.630214001,,100.049294,38072320.0,332.0,271.717423,0.905459,272.622882,0.753532,0.003668,1469.215950201,,,,,,,,,,,,,,,,,,,,,
11.435951,1.164228,0.079364,False,100.287598,1.1512,39751680.0,1282,13.0,16.678857,17.838758,1.159901,0.056058,1475.839017,info,Advertisement(apple > 0.8346063435975015) e2578dda-eb64-4047-84ed-ee2902440a08,2024-08-03 19:54:11,localhost:50002,,,,,,,,,,,1486.789063201,,,,,,,,,,,,100.163135,38854656.0,291.0,266.265663,1.158101,267.423764,0.944255,0.003739,1470.063247301,,,,,,,,,,,
11.440082,1.164222,0.079338,False,100.28796599280633,1.151200,39751680.0,1282,12.0,16.678857,17.835203,1.156346,0.056069,1475.839017,info,Performance Metrics,2024-08-03 19:54:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.443688,1.164224,0.079315,False,100.287777,1.152136,39751680.0,1283,13.0,16.01906,17.175406,1.156346,0.058223,1478.190792,info,Advertisement(apple > 0.9027107119786404) 13559133-3479-4b0b-b8b0-70a06dc74511,2024-08-03 19:54:13,localhost:50002,,,,,,,,,,,1487.954904301,,100.050322,38039552.0,332.0,273.460514,0.904828,274.365342,0.754095,0.003645,1471.933843601,,,,,,,,,,,,,,,,,,,,,
11.443688,1.164224,0.079315,False,100.287324,1.151943,39751680.0,1284,13.0,14.457235,15.624076,1.166841,0.064004,1479.095121,info,Advertisement(apple > 0.07604474087609576) 8a76499f-3b54-4778-a6a5-1a771687284e,2024-08-03 19:54:14,localhost:50002,,,,,,,,,,,1489.114554701,,100.050179,38023168.0,332.0,274.690358,0.907358,275.597716,0.753964,0.003628,1474.653319201,,,,,,,,,,,,,,,,,,,,,
11.446059,1.164220,0.079300,False,100.28739,1.152302,39751680.0,1285,13.0,14.354045,15.512695,1.15865,0.064463,1480.708317,info,Advertisement(apple > 0.9946894508177492) a074fff8-cdb9-4a20-9915-9a13fc566bea,2024-08-03 19:54:15,localhost:50002,,,,,,,,,,,1490.282085701,,,,,,,,,,,,100.164245,38838272.0,292.0,266.720544,1.167044,267.887588,0.943999,0.003733,1475.881081901,,,,,,,,,,,
11.448345,1.164223,0.079286,False,100.286989,1.152309,39759872.0,1286,13.0,14.577882,15.746413,1.168531,0.063507,1481.869455,info,Advertisement(apple > 0.9573897243337485) 1e670f63-0505-4715-b116-3791715b8706,2024-08-03 19:54:16,localhost:50002,100.076685,38277120.0,705.0,525.023415,1.164971,526.188386,0.74369,0.0019,1476.861203801,,1491.440983301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.450803,1.164220,0.079271,False,100.286923,1.152141,39759872.0,1287,13.0,15.525316,16.685213,1.159898,0.059933,1482.804999,info,Advertisement(apple > 0.48797502402915016) 7305aad4-dbb9-464c-8fe6-03e22a41fddb,2024-08-03 19:54:17,localhost:50002,,,,,,,,,,,1492.610483401,,,,,,,,,,,,100.163989,38838272.0,291.0,267.238952,1.164157,268.403108,0.943999,0.003726,1477.039209501,,100.030766,37052416.0,59.0,64.976606,1.160809,66.137415,1.101378,0.01512,1209.797871001,
11.454001,1.164223,0.079250,False,100.285904,1.150797,39759872.0,1288,15.0,15.753258,16.921758,1.1685,0.059096,1483.616016,info,Advertisement(apple > 0.5296429789144681) 5aff3d23-4f14-444b-a192-431fd39c5c46,2024-08-03 19:54:18,localhost:50002,100.077141,38309888.0,707.0,526.186655,1.16536,527.352014,0.744325,0.001896,1478.025443401,,1493.778605501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.457373,1.164223,0.079229,False,100.28645421481322,1.150797,39759872.0,1290,14.0,15.753258,16.917379,1.164121,0.059111,1484.527553,info,Performance Metrics,2024-08-03 19:54:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.460743,1.164222,0.079208,False,100.28652,1.150797,39759872.0,1290,14.0,15.757329,16.92145,1.164121,0.059097,1484.527553,info,Advertisement(apple > 0.33215805203586285) 5c5fe9da-65ee-4aff-a921-6dd003698cc8,2024-08-03 19:54:20,localhost:50002,,,,,,,,,,,1494.937949301,,100.051483,38088704.0,331.0,276.326093,0.906545,277.232637,0.754601,0.003607,1479.178620201,,,,,,,,,,,,,,,,,,,,,
11.460743,1.164222,0.079208,False,100.284797,1.151438,39759872.0,1291,14.0,16.015515,17.17886,1.163345,0.058211,1486.506355,info,Advertisement(apple > 0.6907686975041673) b5d6e306-4bb9-4d20-b3db-b360363dce41,2024-08-03 19:54:21,localhost:50002,,,,,,,,,,,1496.101011501,,100.051679,38146048.0,331.0,277.228463,0.904215,278.132678,0.754777,0.003595,1480.081495601,,,,,,,,,,,,,,,,,,,,,
11.464310,1.164221,0.079186,False,100.284334,1.151438,39759872.0,1291,13.0,16.260122,17.423236,1.163114,0.057395,1486.506355,info,Advertisement(apple > 0.39825022754272965) f7b61e91-7be1-4501-aa73-6606d666233c,2024-08-03 19:54:22,localhost:50002,,,,,,,,,,,1497.260883801,,100.051958,38326272.0,330.0,277.157728,0.904876,278.062604,0.754777,0.003596,1480.998761301,,,,,,,,,,,,,,,,,,,,,
11.468063,1.164219,0.079162,False,100.283668,1.151627,39759872.0,1292,14.0,15.542463,16.704284,1.161821,0.059865,1488.826017,info,Advertisement(apple > 0.8619826465442881) 9f8f0816-88c1-41b2-8894-8f027a8c73fd,2024-08-03 19:54:23,localhost:50002,,,,,,,,,,,1498.423796601,,,,,,,,,,,,100.164448,38838272.0,294.0,268.399786,1.162386,269.562172,0.943928,0.00371,1482.835375301,,100.031122,37056512.0,58.0,64.255388,1.157595,65.412983,1.101551,0.015287,1214.432719901,
11.471248,1.164216,0.079142,False,100.281914,1.151435,39759872.0,1293,14.0,15.769755,16.929668,1.159913,0.059068,1489.053626,info,Advertisement(apple > 0.5681802203639578) 2325a9f2-02a6-46e2-ba19-7fd7aaa5b9e7,2024-08-03 19:54:24,localhost:50002,100.07728,38309888.0,710.0,526.615101,1.159355,527.774455,0.743904,0.001895,1483.815765201,,1499.587417701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.474607,1.164216,0.079121,False,100.281757,1.151311,39772160.0,1294,14.0,16.704055,17.868676,1.164621,0.055964,1489.957111,info,Advertisement(apple > 0.9023230667974486) 19e47a8b-20df-4bf3-bbd7-e820cbec10bc,2024-08-03 19:54:25,localhost:50002,,,,,,,,,,,1500.742767501,,,,,,,,,,,,100.164243,38838272.0,294.0,269.468402,1.156339,270.624741,0.943757,0.003695,1483.992753901,,,,,,,,,,,
11.478689,1.164209,0.079096,False,100.28214524151758,1.151311,39772160.0,1295,13.0,16.704055,17.858405,1.154350,0.055996,1490.948104,info,Performance Metrics,2024-08-03 19:54:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.482956,1.164219,0.079069,False,100.281106,1.151324,39772160.0,1296,14.0,16.94905,18.1034,1.15435,0.055238,1492.115569,info,Advertisement(apple > 0.168621953333419) ca4c2baf-0df4-48c5-bd8a-1d4b9e63338f,2024-08-03 19:54:27,localhost:50002,100.077143,38313984.0,712.0,527.769977,1.161404,528.931382,0.743786,0.001891,1484.973145901,,1501.922093001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.482956,1.164219,0.079069,False,100.278095,1.151468,39772160.0,1297,14.0,15.764243,16.941567,1.177324,0.059026,1493.454417,info,Advertisement(apple > 0.8834802784208927) 561ed6c2-ce2a-436e-b59f-b2c0112a22c6,2024-08-03 19:54:28,localhost:50002,,,,,,,,,,,1503.088060701,,100.05116,38330368.0,332.0,279.103353,0.901756,280.00511,0.755195,0.003571,1487.319809901,,,,,,,,,,,,,,,,,,,,,
11.486293,1.164227,0.079048,False,100.278165,1.150585,39772160.0,1299,15.0,16.027482,17.201954,1.174473,0.058133,1494.609399,info,Advertisement(apple > 0.41912954575492306) e1dde9dc-c935-4408-9541-eafc87d15072,2024-08-03 19:54:29,localhost:50002,,,,,,,,,,,1504.255628301,,100.051123,38330368.0,332.0,279.021545,0.911394,279.932939,0.755375,0.003572,1488.226146301,,,,,,,,,,,,,,,,,,,,,
11.489830,1.164225,0.079026,False,100.277867,1.150331,39772160.0,1300,15.0,15.571797,16.732869,1.161072,0.059763,1495.429870,info,Advertisement(apple > 0.48083532155181113) beffc957-1339-474c-9964-6f7227859b2f,2024-08-03 19:54:30,localhost:50002,,,,,,,,,,,1505.413139201,,,,,,,,,,,,100.163215,38838272.0,296.0,270.712511,1.158243,271.870754,0.943244,0.003678,1489.795383901,,100.029257,37060608.0,58.0,63.532721,1.162286,64.695006,1.100712,0.015457,1219.078988201,
