B1_Cpu,B1_Memory,B1_ResponseTime,B1_Throughput,B2_Cpu,B2_Memory,B2_ResponseTime,B2_Throughput,B3_Cpu,B3_Memory,B3_ResponseTime,B3_Throughput,B4_Cpu,B4_Memory,B4_ResponseTime,B4_Throughput,B5_Cpu,B5_Memory,B5_ResponseTime,B5_Throughput
0.0,0.0,0.0,0.0,100.324904,34877440.0,10.060383999999999,0.0994,0.0,0.0,0.0,0.0,100.174274,34394112.0,19.883134,0.050294,99.94632800000001,31358976.0,6.521883,0.15333
0.0,0.0,0.0,0.0,100.314154,34942976.0,10.059168,0.099412,0.0,0.0,0.0,0.0,100.18933299999999,34422784.0,21.042793,0.047522,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,100.31525400000001,34947072.0,10.421679,0.095954,99.98527,34349056.0,48.396833,0.020663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,100.32696899999999,34963456.0,10.687417,0.093568,99.995281,34349056.0,49.305333000000005,0.020281999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.07046600000001,33464320.0,39.901819,0.025062,100.325843,34967552.0,10.797657000000001,0.092613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.07328000000001,33509376.0,41.061706,0.024354,100.32320899999999,34967552.0,10.793562,0.09264800000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,100.31464120556466,34975744.0,10.781544,0.092751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,100.320421,34979840.0,11.221321000000001,0.089116,0.0,0.0,0.0,0.0,100.178166,34611200.0,20.352338,0.049134,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,100.31042,34983936.0,10.785538,0.092717,100.019745,34369536.0,48.516267,0.020612000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,100.313846,34983936.0,11.24469,0.088931,0.0,0.0,0.0,0.0,100.187859,34631680.0,22.20955,0.045026,99.94197199999999,31453184.0,6.958442,0.14371
0.0,0.0,0.0,0.0,100.314408,34983936.0,12.21106,0.081893,100.029939,34377728.0,49.430061,0.020231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.069066,33521664.0,43.803739,0.022829,100.301626,34983936.0,8.509725,0.117513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,100.301582,34988032.0,9.059761,0.110378,100.022675,34390016.0,49.533148,0.020189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,100.32921005844305,34988032.0,9.067455,0.110285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,100.32632199999999,34988032.0,10.099077000000001,0.09901900000000001,0.0,0.0,0.0,0.0,100.241192,34680832.0,23.105435999999997,0.04328,0.0,0.0,0.0,0.0
