date,HopCount,Timestamp_0,Cpu_0,Memory_0,InterArrivalTime_0,QueueLength_0,QueueTime_0,ServiceTime_0,ResponseTime_0,Throughput_0,Timestamp_1,Cpu_1,Memory_1,InterArrivalTime_1,QueueLength_1,QueueTime_1,ServiceTime_1,ResponseTime_1,Throughput_1,Cpu_2,Memory_2,InterArrivalTime_2,QueueLength_2,QueueTime_2,ServiceTime_2,ResponseTime_2,Throughput_2
2024-07-08 14:34:55,0.0,0.0,101.31576036500756,21671936,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
2024-07-08 14:34:56,0.0,0.0,100.23015168779128,22863872,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
2024-07-08 14:34:57,0.0,0.0,100.21477166474386,22872064,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
2024-07-08 14:34:58,0.0,0.0,100.07738369706622,22876160,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
2024-07-08 14:34:59,0.0,0.0,99.96516681265996,22892544,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
2024-07-08 14:35:00,0.0,0.0,100.09109520758498,23089152,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
2024-07-08 14:35:01,2.0,1.1558791,99.995229,23113728,0.0,0,1014.2161,0.0,1014.2161,0.985983,0.0,101.323677,23003136,0.0,0,1012.279,0.0,1012.279,0.98787,0.0,0,0.0,0,0.0,0.0,0.0,0.0
2024-07-08 14:35:02,0.0,0.0,100.11316108786878,23441408,0.0,0,1014.2161,1022.218,2036.4341,0.491054,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
2024-07-08 14:35:03,0.0,0.0,100.00966946684714,23523328,1504.8122,0,1014.2161,1022.218,2036.4341,0.491054,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
2024-07-08 14:35:04,2.0,1.1468708000000003,100.039189,23539712,3009.6244,0,1007.267,1022.218,2029.485,0.492736,0.0,100.822373,23449600,1.5346,0,1343.3756,1012.06165,2355.43725,0.42455,0.0,0,0.0,0,0.0,0.0,0.0,0.0
2024-07-08 14:35:05,0.0,0.0,99.9898316422638,23941120,1504.8122,0,1007.267,1018.28845,2025.55545,0.493692,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
2024-07-08 14:35:06,2.0,1.1489446999999997,99.971646,23973888,2020.9929,0,1005.608133,1018.28845,2023.896583,0.494096,0.0,100.764885,23969792,1.5737,2,1411.2473,1010.765375,2422.012675,0.41288,0.0,0,0.0,0,0.0,0.0,0.0,0.0
2024-07-08 14:35:07,0.0,0.0,99.98630281051877,24244224,1676.872433,0,1005.608133,1019.144433,2024.752566,0.493888,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
2024-07-08 14:35:08,2.0,1.1625656000000006,100.023135,24309760,2028.8377,0,1007.617425,1019.144433,2026.761858,0.493398,0.0,100.560257,24252416,1.1185,2,1445.521214,1011.004483,2456.525697,0.407079,0.0,0,0.0,0,0.0,0.0,0.0,0.0
2024-07-08 14:35:09,0.0,0.0,100.00046521504066,24535040,1764.86375,0,1007.617425,1022.5794,2030.196825,0.492563,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
2024-07-08 14:35:10,2.0,1.1525401000000013,100.003759,24645632,2027.3049,0,1007.01668,1022.5794,2029.59608,0.492709,0.0,100.503968,24813568,1.534,3,1469.874888,1013.277437,2483.152325,0.402714,0.0,0,0.0,0,0.0,0.0,0.0,0.0
2024-07-08 14:35:11,2.0,1.1719320999999994,100.065303,25067520,1038.2699,0,1006.28475,1025.41056,2031.69531,0.4922,0.0,100.46395,24961024,1.534,2,1433.24212,1013.431077,2446.673197,0.408718,0.0,0,0.0,0,0.0,0.0,0.0,0.0
2024-07-08 14:35:12,0.0,0.0,100.02833980406128,25579520,1687.504966,0,1006.28475,1026.447416,2032.732166,0.491949,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
2024-07-08 14:35:13,2.0,1.1554320000000011,100.020827,25690112,2020.6709,0,1006.069457,1026.447416,2032.516873,0.492001,0.0,100.453313,25526272,1.5028,4,1627.363841,1014.615827,2641.979668,0.378504,0.0,0,0.0,0,0.0,0.0,0.0,0.0
2024-07-08 14:35:14,0.0,0.0,100.0549380781246,25972736,1735.1001,0,1006.069457,1026.149985,2032.219442,0.492073,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
2024-07-08 14:35:15,0.0,0.0,100.00865809180264,26042368,1771.70195,0,1006.069457,1026.149985,2032.219442,0.492073,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
2024-07-08 14:35:16,2.0,1.1567723999999977,100.036234,26042368,2027.9149,0,1005.863137,1026.149985,2032.013122,0.492123,0.0,100.354593,26034176,1.5229,6,1774.4221,1014.122892,2788.544992,0.35861,0.0,0,0.0,0,0.0,0.0,0.0,0.0
2024-07-08 14:35:17,0.0,0.0,100.0400893442476,26345472,1800.289933,0,1005.863137,1026.32825,2032.191387,0.49208,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
2024-07-08 14:35:18,2.0,1.1578489999999988,99.989364,26361856,2028.9938,0,1005.344355,1026.32825,2031.672605,0.492205,0.0,100.422568,26607616,1.5256,8,2132.643,1014.076913,3146.719913,0.317791,0.0,0,0.0,0,0.0,0.0,0.0,0.0
2024-07-08 14:35:19,0.0,0.0,100.01692952811187,26947584,1728.961218,1,1005.344355,1026.182633,2031.526988,0.492241,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
2024-07-08 14:35:20,2.0,1.1606474999999996,99.986619,26951680,788.5105,1,1005.39931,1026.182633,2031.581943,0.492227,0.0,100.394816,27181056,1.5267,10,2418.534811,1013.936629,3432.47144,0.291335,0.0,0,0.0,0,0.0,0.0,0.0,0.0
2024-07-08 14:35:21,2.0,1.263846700000002,100.012253,27340800,788.5105,0,1026.91079,1026.30875,2053.21954,0.48704,0.0,100.074393,23912448,1758.1447,0,7.70272,23.092922,30.795642,32.472127,0.0,0,0.0,0,0.0,0.0,0.0,0.0
2024-07-08 14:35:22,2.0,1.1974476000000005,100.012542,27840512,753.8444,1,1027.535141,1027.224672,2054.759813,0.486675,0.0,100.351561,27820032,0.9999,12,2846.04321,1014.161894,3860.205104,0.259054,0.0,0,0.0,0,0.0,0.0,0.0,0.0
2024-07-08 14:35:23,2.0,1.3381702000000004,99.991455,28221440,1279.2099,1,1049.852153,1029.013108,2078.865261,0.481032,0.0,100.207379,24936448,1.5252,0,7.791246,23.482766,31.274012,31.975431,0.0,0,0.0,0,0.0,0.0,0.0,0.0
2024-07-08 14:35:24,2.0,1.2516692999999997,100.017026,28606464,734.4936,1,1052.970671,1030.605453,2083.576124,0.479944,0.0,100.4133,28430336,4.041,15,3202.398368,1014.75429,4217.152658,0.237127,0.0,0,0.0,0,0.0,0.0,0.0,0.0
2024-07-08 14:35:25,2.0,1.4327344999999987,100.001191,29007872,1295.9522,1,1076.808313,1032.527021,2109.335334,0.474083,0.0,100.151594,25432064,1.5339,0,7.879731,23.347566,31.227297,32.023265,0.0,0,0.0,0,0.0,0.0,0.0,0.0
2024-07-08 14:35:26,2.0,1.3309751999999977,100.063616,29474816,719.5559,1,1082.821025,1033.808013,2116.629038,0.472449,0.0,100.387505,29028352,1.0002,18,3664.774875,1014.799278,4679.574153,0.213695,0.0,0,0.0,0,0.0,0.0,0.0,0.0
2024-07-08 14:35:27,2.0,1.5432250000000032,100.161492,30507008,1313.6654,1,1108.221664,1035.639275,2143.860939,0.466448,0.0,100.162737,26087424,1.5287,0,7.921321,23.390866,31.312187,31.936447,0.0,0,0.0,0,0.0,0.0,0.0,0.0
2024-07-08 14:35:28,2.0,1.4245286999999962,100.15381,30703616,702.781,1,1116.894416,1037.196717,2154.091133,0.464233,0.0,100.363881,30314496,1.5269,21,4061.251573,1015.033984,5076.285557,0.196994,0.0,0,0.0,0,0.0,0.0,0.0,0.0
2024-07-08 14:35:29,2.0,1.6622607000000045,100.167313,30851072,1345.6601,1,1144.075505,1039.310966,2183.386471,0.458004,0.0,100.151316,26800128,1.534,0,7.700427,23.826038,31.526465,31.719382,0.0,0,0.0,0,0.0,0.0,0.0,0.0
2024-07-08 14:35:30,2.0,1.5194892000000024,100.157187,30932992,681.9265,1,1154.472475,1040.232236,2194.704711,0.455642,0.0,100.358854,30470144,1.0,24,4543.534439,1015.175051,5558.70949,0.179898,0.0,0,0.0,0,0.0,0.0,0.0,0.0
2024-07-08 14:35:31,2.0,1.7890256000000022,100.118984,31088640,1362.218,1,1182.590528,1042.155025,2224.745553,0.44949,0.0,100.151627,27537408,1.5301,0,7.787872,24.524545,32.312417,30.947855,0.0,0,0.0,0,0.0,0.0,0.0,0.0
2024-07-08 14:35:32,2.0,1.6283710000000011,100.144021,31215616,201.4544,2,1195.459963,1043.869057,2239.32902,0.446562,0.0,100.332833,30699520,6.1337,27,4967.801093,1016.121496,5983.922589,0.167114,0.0,0,0.0,0,0.0,0.0,0.0,0.0
