time,Node,level,msg,HopCount,ServiceTime_0,InterArrivalTime_0,ResponseTime_0,Throughput_0,QueueLength_0,QueueTime_0,Memory_0,BrokerId_0,Cpu_0,ServiceTime_1,InterArrivalTime_1,ResponseTime_1,Throughput_1,QueueLength_1,QueueTime_1,Memory_1,BrokerId_1,Cpu_1,ServiceTime_2,InterArrivalTime_2,ResponseTime_2,Throughput_2,QueueLength_2,QueueTime_2,Memory_2,BrokerId_2,Cpu_2,Timestamp_0,Timestamp_1,Timestamp_2
2024-07-08 14:35:01,localhost:50002,info,Advertisement(apple > 05fc9f48-8fdd-4d7b-a540-28429e4f54a0) 46efacfb-833f-4eb4-b5e7-82178ef6fdf9,2,0.000000,0.000000,1014.216100,0.985983,0,1014.216100,23113728,localhost:50002,99.995229,0.000000,0.000000,1012.279000,0.987870,0,1012.279000,23003136,localhost:50001,101.323677,,,,,,,,,,1.1558791,0.0,0.0
2024-07-08 14:35:04,localhost:50002,info,Advertisement(apple > 69515d4a-3b99-49a8-9aa0-cf74a92defe5) c7e8897d-2c2c-4591-a82d-a5ead4d5d8f3,2,1022.218000,3009.624400,2029.485000,0.492736,0,1007.267000,23539712,localhost:50002,100.039189,1012.061650,1.534600,2355.437250,0.424550,0,1343.375600,23449600,localhost:50001,100.822373,,,,,,,,,,1.1468708000000003,0.0,0.0
2024-07-08 14:35:06,localhost:50002,info,Advertisement(apple > 70fd2ab0-ce02-498c-ab75-c20cebc27ef3) d24f1014-2754-4277-9855-da7d4e031ca6,2,1018.288450,2020.992900,2023.896583,0.494096,0,1005.608133,23973888,localhost:50002,99.971646,1010.765375,1.573700,2422.012675,0.412880,2,1411.247300,23969792,localhost:50001,100.764885,,,,,,,,,,1.1489446999999995,0.0,0.0
2024-07-08 14:35:08,localhost:50002,info,Advertisement(apple > 7c05de83-addc-40bf-87e8-eefad3978f02) 01c01c60-f07a-49e7-b52d-e1e1d727ad24,2,1019.144433,2028.837700,2026.761858,0.493398,0,1007.617425,24309760,localhost:50002,100.023135,1011.004483,1.118500,2456.525697,0.407079,2,1445.521214,24252416,localhost:50001,100.560257,,,,,,,,,,1.1625656000000006,0.0,0.0
2024-07-08 14:35:10,localhost:50002,info,Advertisement(apple > f0f1f413-7278-4f7a-bf09-6c45b40dbc18) b256055a-39e1-4a98-ba7d-be322a0b7bdf,2,1022.579400,2027.304900,2029.596080,0.492709,0,1007.016680,24645632,localhost:50002,100.003759,1013.277437,1.534000,2483.152325,0.402714,3,1469.874888,24813568,localhost:50001,100.503968,,,,,,,,,,1.1525401000000013,0.0,0.0
2024-07-08 14:35:11,localhost:50002,info,Advertisement(apple > a2f9aefc-7a6b-4d32-a2ca-ff498d728d23) bb950dbe-6ba6-4907-88ee-438050a87de8,2,1025.410560,1038.269900,2031.695310,0.492200,0,1006.284750,25067520,localhost:50002,100.065303,1013.431077,1.534000,2446.673197,0.408718,2,1433.242120,24961024,localhost:50001,100.463950,,,,,,,,,,1.1719320999999994,0.0,0.0
2024-07-08 14:35:13,localhost:50002,info,Advertisement(apple > 79a22807-1baf-4042-a49b-f09666cc254a) fb8f71e0-7e4e-4459-9914-e968fc9ff31e,2,1026.447416,2020.670900,2032.516873,0.492001,0,1006.069457,25690112,localhost:50002,100.020827,1014.615827,1.502800,2641.979668,0.378504,4,1627.363841,25526272,localhost:50001,100.453313,,,,,,,,,,1.1554320000000011,0.0,0.0
2024-07-08 14:35:16,localhost:50002,info,Advertisement(apple > b903bd1f-e71c-4643-8635-cdd257baeebe) e6c5f8e9-cf96-4165-b280-ec4d1770aa37,2,1026.149985,2027.914900,2032.013122,0.492123,0,1005.863137,26042368,localhost:50002,100.036234,1014.122892,1.522900,2788.544992,0.358610,6,1774.422100,26034176,localhost:50001,100.354593,,,,,,,,,,1.1567723999999977,0.0,0.0
2024-07-08 14:35:18,localhost:50002,info,Advertisement(apple > 3b08b39a-8043-4a19-a3cb-d0149613ebc1) 2853313c-9a61-41df-a55b-edc918f0fcf1,2,1026.328250,2028.993800,2031.672605,0.492205,0,1005.344355,26361856,localhost:50002,99.989364,1014.076913,1.525600,3146.719913,0.317791,8,2132.643000,26607616,localhost:50001,100.422568,,,,,,,,,,1.1578489999999988,0.0,0.0
2024-07-08 14:35:20,localhost:50002,info,Advertisement(apple > 98061b0c-c7d2-405d-a026-b9263772e2f4) 65ef739f-fdb7-46d7-b6bf-20b7cd4d1735,2,1026.182633,788.510500,2031.581943,0.492227,1,1005.399310,26951680,localhost:50002,99.986619,1013.936629,1.526700,3432.471440,0.291335,10,2418.534811,27181056,localhost:50001,100.394816,,,,,,,,,,1.1606474999999996,0.0,0.0
2024-07-08 14:35:21,localhost:50002,info,Advertisement(apple > 9e7a9b71-ca83-4548-a32c-2e7fb90356cd) 23f4ab95-aa2a-4a6f-82a5-741aef461296,2,1026.308750,788.510500,2053.219540,0.487040,0,1026.910790,27340800,localhost:50002,100.012253,23.092922,1758.144700,30.795642,32.472127,0,7.702720,23912448,localhost:50003,100.074393,,,,,,,,,,1.263846700000002,0.0,0.0
2024-07-08 14:35:22,localhost:50002,info,Advertisement(apple > c9176bb9-be88-4376-a2cc-4ecb8adf23fd) 797bfbe8-a7c5-4d04-aa6d-e21df8376091,2,1027.224672,753.844400,2054.759813,0.486675,1,1027.535141,27840512,localhost:50002,100.012542,1014.161894,0.999900,3860.205104,0.259054,12,2846.043210,27820032,localhost:50001,100.351561,,,,,,,,,,1.1974476000000003,0.0,0.0
2024-07-08 14:35:23,localhost:50002,info,Advertisement(apple > 44fafbc7-e310-49d7-9a8d-3050aca8b5ab) 2697bde6-e4a4-4801-9c6b-63adf6b48d38,2,1029.013108,1279.209900,2078.865261,0.481032,1,1049.852153,28221440,localhost:50002,99.991455,23.482766,1.525200,31.274012,31.975431,0,7.791246,24936448,localhost:50003,100.207379,,,,,,,,,,1.3381702000000004,0.0,0.0
2024-07-08 14:35:24,localhost:50002,info,Advertisement(apple > 80435cf9-78e2-409f-a3e0-3ca1b9ed8367) f74b48bc-48a0-4de7-b3ac-fc0d712e1275,2,1030.605453,734.493600,2083.576124,0.479944,1,1052.970671,28606464,localhost:50002,100.017026,1014.754290,4.041000,4217.152658,0.237127,15,3202.398368,28430336,localhost:50001,100.413300,,,,,,,,,,1.2516692999999997,0.0,0.0
2024-07-08 14:35:25,localhost:50002,info,Advertisement(apple > b5359c02-9626-416b-a8ac-fe4ca769fe6f) 84ab70cd-b2fe-4289-9499-f5859a6f2661,2,1032.527021,1295.952200,2109.335334,0.474083,1,1076.808313,29007872,localhost:50002,100.001191,23.347566,1.533900,31.227297,32.023265,0,7.879731,25432064,localhost:50003,100.151594,,,,,,,,,,1.4327344999999987,0.0,0.0
2024-07-08 14:35:26,localhost:50002,info,Advertisement(apple > 1be1215c-0eb5-4816-ab1a-ffb39ba7cf2e) 8d90f919-a1eb-4693-9ad3-40e37318f1e1,2,1033.808013,719.555900,2116.629038,0.472449,1,1082.821025,29474816,localhost:50002,100.063616,1014.799278,1.000200,4679.574153,0.213695,18,3664.774875,29028352,localhost:50001,100.387505,,,,,,,,,,1.3309751999999975,0.0,0.0
2024-07-08 14:35:27,localhost:50002,info,Advertisement(apple > e063913d-ed8b-40f1-b934-6c18b78fd53d) ed4b7f33-61a0-46e1-9278-9f675800cdfd,2,1035.639275,1313.665400,2143.860939,0.466448,1,1108.221664,30507008,localhost:50002,100.161492,23.390866,1.528700,31.312187,31.936447,0,7.921321,26087424,localhost:50003,100.162737,,,,,,,,,,1.5432250000000032,0.0,0.0
2024-07-08 14:35:28,localhost:50002,info,Advertisement(apple > de000cea-2c0b-40e3-b95f-48339135e7f4) e5592284-7e11-472e-b2d9-81fc4f70f6e7,2,1037.196717,702.781000,2154.091133,0.464233,1,1116.894416,30703616,localhost:50002,100.153810,1015.033984,1.526900,5076.285557,0.196994,21,4061.251573,30314496,localhost:50001,100.363881,,,,,,,,,,1.4245286999999962,0.0,0.0
2024-07-08 14:35:29,localhost:50002,info,Advertisement(apple > 6b8eb19b-1d19-46e5-abd5-2e472ac7d75f) 77f37bd9-83dc-47ae-b15b-f1352322e938,2,1039.310966,1345.660100,2183.386471,0.458004,1,1144.075505,30851072,localhost:50002,100.167313,23.826038,1.534000,31.526465,31.719382,0,7.700427,26800128,localhost:50003,100.151316,,,,,,,,,,1.6622607000000045,0.0,0.0
2024-07-08 14:35:30,localhost:50002,info,Advertisement(apple > 339fcbf4-a9f9-4207-8979-3a650ddf4783) 1809fd23-9a09-41b0-b25d-0681214f85da,2,1040.232236,681.926500,2194.704711,0.455642,1,1154.472475,30932992,localhost:50002,100.157187,1015.175051,1.000000,5558.709490,0.179898,24,4543.534439,30470144,localhost:50001,100.358854,,,,,,,,,,1.5194892000000024,0.0,0.0
2024-07-08 14:35:31,localhost:50002,info,Advertisement(apple > 32ce5498-235c-472e-9f6e-25f32a41db53) f6a8cda0-1741-4aa0-9694-8004dc07fbe4,2,1042.155025,1362.218000,2224.745553,0.449490,1,1182.590528,31088640,localhost:50002,100.118984,24.524545,1.530100,32.312417,30.947855,0,7.787872,27537408,localhost:50003,100.151627,,,,,,,,,,1.7890256000000022,0.0,0.0
2024-07-08 14:35:32,localhost:50002,info,Advertisement(apple > 8d23c01f-7ede-4d3d-873d-c9419ebd90aa) 27abad22-c11f-4ed1-964d-a6111098cb19,2,1043.869057,201.454400,2239.329020,0.446562,2,1195.459963,31215616,localhost:50002,100.144021,1016.121496,6.133700,5983.922589,0.167114,27,4967.801093,30699520,localhost:50001,100.332833,,,,,,,,,,1.6283710000000013,0.0,0.0
2024-07-08 14:35:33,localhost:50002,info,Advertisement(apple > 3f4a858c-ff72-490b-8504-ad18c119849f) 2a6cd0ae-7523-4178-ae39-4d4825bc0a4f,2,1045.775418,1389.527900,2280.149296,0.438568,2,1234.373878,31301632,localhost:50002,100.027448,1041.926552,835.232100,2091.797137,0.478058,1,1049.870585,29470720,localhost:50004,100.319553,,,,,,,,,,2.2937946999999994,0.0,0.0
2024-07-08 14:35:34,localhost:50002,info,Advertisement(apple > 980ab672-f86f-4e66-8ba8-e1d33a9fa664) fdb485cf-8165-4d5c-a48e-e96d8255aa1c,2,1048.532195,628.926800,2356.387640,0.424378,2,1307.855445,31404032,localhost:50002,99.988914,25.770733,0.997300,33.625165,29.739631,0,7.854432,28385280,localhost:50003,100.137167,,,,,,,,,,3.0381525999999965,0.0,0.0
2024-07-08 14:35:36,localhost:50002,info,Advertisement(apple > 15da713e-3c12-4195-8865-70caadd656d6) 9b24ac4c-5de5-42e2-813a-dbc655b67ae7,2,1049.106220,20.007800,2411.566868,0.414668,3,1362.460648,31662080,localhost:50002,100.022069,1016.236022,15.572600,6479.799575,0.154326,30,5463.563553,30801920,localhost:50001,100.255591,,,,,,,,,,2.838583899999996,0.0,0.0
2024-07-08 14:35:37,localhost:50002,info,Advertisement(apple > 429ba578-50c9-4380-8bd7-aa5298c8714e) f17749ec-9ece-4e10-9746-9847abb49f81,2,1048.992224,437.519300,2477.828543,0.403579,3,1428.836319,31727616,localhost:50002,100.064914,26.523183,3.102600,34.026495,29.388863,0,7.503312,29233152,localhost:50003,100.037325,,,,,,,,,,3.1418767999999986,0.0,0.0
2024-07-08 14:35:38,localhost:50002,info,Advertisement(apple > d988d15e-a9db-4dfb-90c4-badbdc572f32) 18747a0e-a892-4092-80bb-cd8014a0a924,2,1049.247388,1547.224200,2504.301095,0.399313,3,1455.053707,31846400,localhost:50002,100.037161,27.596106,1.572900,35.699111,28.011902,0,8.103005,30769152,localhost:50003,100.049829,,,,,,,,,,2.190398699999996,0.0,0.0
2024-07-08 14:35:39,localhost:50002,info,Advertisement(apple > 3a178ff3-77b9-4b14-85a3-40d0bb85f4fd) 2d90f331-53e8-46a9-ba30-67ad81771466,2,1049.049888,653.683500,2565.383570,0.389805,4,1516.333682,32182272,localhost:50002,100.054996,1045.991356,2.001000,2393.951143,0.417719,6,1347.959787,30973952,localhost:50004,100.192606,,,,,,,,,,3.3666867999999965,0.0,0.0
2024-07-08 14:35:40,localhost:50002,info,Advertisement(apple > adc1315c-9838-4943-bb1a-48e1e11ed9f7) 697238b4-8f08-4de2-842b-3c88cfa243ae,2,1049.467960,863.765200,2643.858415,0.378235,4,1594.390455,32526336,localhost:50002,100.123150,1017.237552,6.626400,7191.390394,0.139055,37,6174.152842,31211520,localhost:50001,100.225334,,,,,,,,,,3.9589815,0.0,0.0
2024-07-08 14:35:41,localhost:50002,info,Advertisement(apple > e8ea858c-1ece-439e-9764-ce42fe3c01bb) 9f744d59-4be3-4039-a607-2b22587414e8,2,1049.490893,863.765200,2700.564599,0.370293,3,1651.073706,33005568,localhost:50002,100.121120,28.425477,1.526900,36.306079,27.543597,0,7.880602,30957568,localhost:50003,100.056646,,,,,,,,,,3.3416046999999978,0.0,0.0
2024-07-08 14:35:42,localhost:50002,info,Advertisement(apple > e25e86cb-3623-49ce-aae9-3ad4a1c4248a) 74b7fea8-5f25-4ab1-859a-5aeeb9a804cf,2,1049.801126,251.976200,2771.768845,0.360780,5,1721.967719,33054720,localhost:50002,100.151434,1017.641811,143.063400,7724.222616,0.129463,41,6706.580805,31391744,localhost:50001,100.233206,,,,,,,,,,4.013501000000005,0.0,0.0
2024-07-08 14:35:43,localhost:50002,info,Advertisement(apple > 3caa6448-be8e-4a1e-b432-aea35fd06bed) 9a7a9ff4-7679-49ae-9fbe-6c1e2a888d79,2,1049.829764,251.976200,2850.961048,0.350759,4,1801.131284,33095680,localhost:50002,100.153069,1046.554696,246.584800,2748.106518,0.363887,8,1701.551822,31281152,localhost:50004,100.180683,,,,,,,,,,4.426925100000005,0.0,0.0
2024-07-08 14:35:44,localhost:50002,info,Advertisement(apple > 015b36d9-dda7-45d6-8639-244d00e77b73) 4be12b21-f222-4121-b237-cbfc4e40f79d,2,1050.200187,384.880000,2931.675735,0.341102,5,1881.475548,33112064,localhost:50002,100.121216,29.332766,2.031000,37.336066,26.783754,0,8.003300,31232000,localhost:50003,100.135318,,,,,,,,,,4.4993573,0.0,0.0
2024-07-08 14:35:45,localhost:50002,info,Advertisement(apple > 256eeaf7-1f64-4004-a8c6-40403251c48a) 660ba83c-5c3d-4722-95e5-97a6b86dd278,2,1050.479100,384.880000,2992.466297,0.334173,4,1941.987197,33169408,localhost:50002,100.183283,1018.730546,1298.950200,8486.246443,0.117838,44,7467.515897,31715328,localhost:50001,100.230682,,,,,,,,,,4.107937900000003,0.0,0.0
2024-07-08 14:35:46,localhost:50002,info,Advertisement(apple > 6396e1fd-e36b-481c-8b4a-833f012d35b9) cc9b2bfc-3fda-420f-822a-466df2d8280b,2,1050.915461,399.519600,3068.061563,0.325939,5,2017.146102,33181696,localhost:50002,100.181178,30.032269,1.531300,37.992443,26.321024,0,7.960174,31535104,localhost:50003,100.130109,,,,,,,,,,4.622255299999999,0.0,0.0
2024-07-08 14:35:47,localhost:50002,info,Advertisement(apple > abf52845-1b8a-48f6-bb10-5508bb260140) 86a17b2b-de84-4818-80d3-6686d748219b,2,1051.259622,298.751700,3161.730319,0.316283,5,2110.470697,33214464,localhost:50002,100.189367,1045.784737,1.531900,3135.497363,0.318929,12,2089.712626,31461376,localhost:50004,100.196819,,,,,,,,,,5.555135800000002,0.0,0.0
2024-07-08 14:35:48,localhost:50002,info,Advertisement(apple > 5a34da72-2ea8-4ee4-84ee-9c58334ecfa9) 8f4c0db6-9f3a-4d7a-8b96-05357e33714c,2,1051.347375,1314.625100,3241.820864,0.308469,5,2190.473489,33325056,localhost:50002,100.185133,1018.934065,1395.229100,9042.750576,0.110586,47,8023.816511,31854592,localhost:50001,100.253397,,,,,,,,,,5.2418751999999955,0.0,0.0
2024-07-08 14:35:49,localhost:50002,info,Advertisement(apple > 81cbfc5b-f07d-48db-b4ad-2ce1b9faa8f3) 36c0c7d1-fb31-4776-8c83-c8efdc63da65,2,1051.993891,744.185800,3336.487141,0.299716,6,2284.493250,33390592,localhost:50002,100.182579,31.633734,13.002800,39.609391,25.246538,0,7.975657,31850496,localhost:50003,100.179966,,,,,,,,,,5.814667499999999,0.0,0.0
2024-07-08 14:35:50,localhost:50002,info,Advertisement(apple > d197f218-441b-4b47-aa08-9bf6a8c168de) 97478292-e68c-4b6d-a7c1-00b994f4b282,2,1052.886736,497.116700,3402.895733,0.293867,6,2350.008997,33562624,localhost:50002,100.185061,32.084451,2.030200,39.936805,25.039559,0,7.852354,32419840,localhost:50003,100.149673,,,,,,,,,,4.8931671000000065,0.0,0.0
2024-07-08 14:35:51,localhost:50002,info,Advertisement(apple > 54704bd6-8cdd-4457-ace0-b9d77b478901) 3fe30041-5aef-4063-8b99-a3920661cd18,2,1053.513189,1643.954500,3482.359461,0.287162,6,2428.846272,34009088,localhost:50002,100.180011,1045.343472,1.528300,3781.648242,0.264435,16,2736.304770,32120832,localhost:50004,100.221062,,,,,,,,,,5.682387599999998,0.0,0.0
2024-07-08 14:35:53,localhost:50002,info,Advertisement(apple > d5d54e95-5d72-4d7d-9e8b-5a761607ad77) f220adf2-958a-4c8b-9da8-8ba64b10e8ca,2,1054.830462,100.223000,3578.670047,0.279433,7,2523.839585,34258944,localhost:50002,100.133478,1019.757927,553.449000,9838.686980,0.101640,54,8818.929053,32641024,localhost:50001,100.271475,,,,,,,,,,6.499826300000002,0.0,0.0
2024-07-08 14:35:54,localhost:50002,info,Advertisement(apple > 265195ab-b4fc-4992-81ed-66a855d89219) d4667b2a-67c3-42ef-a1d8-e893080a3f02,2,1055.410997,60.362100,3663.971789,0.272928,8,2608.560792,34267136,localhost:50002,100.139355,32.661830,2.490200,40.431688,24.733076,0,7.769858,33816576,localhost:50003,100.151596,,,,,,,,,,6.137021599999997,0.0,0.0
2024-07-08 14:35:55,localhost:50002,info,Advertisement(apple > 356faefc-a3a4-4013-80f6-fb21668f26bf) c39755c3-ceb2-452e-b653-8f15f2489bdd,2,1056.009159,742.454200,3752.516561,0.266488,8,2696.507402,34279424,localhost:50002,100.167158,1020.147717,2.520900,10412.383534,0.096039,57,9392.235817,33153024,localhost:50001,100.296695,,,,,,,,,,6.589529200000001,0.0,0.0
2024-07-08 14:35:56,localhost:50002,info,Advertisement(apple > 165259c6-f4e7-4989-9825-8d8b732a7c2f) 2d13b9bf-aa1f-496c-8ea2-c785dd4a6f8e,2,1056.384202,1261.228500,3844.367131,0.260121,8,2787.982929,34283520,localhost:50002,100.168741,1044.904030,227.741200,4300.601308,0.232526,18,3255.697278,33308672,localhost:50004,100.416464,,,,,,,,,,6.9043345999999985,0.0,0.0
2024-07-08 14:35:57,localhost:50002,info,Advertisement(apple > 23a5ceb7-0c20-4351-af8c-cb40ae424998) bc463116-8a70-4a63-a9f8-a0a96291cefc,2,1056.719193,1062.444400,3944.965581,0.253488,8,2888.246388,34406400,localhost:50002,100.169992,33.702685,2.000100,41.467129,24.115487,0,7.764444,34082816,localhost:50003,100.169056,,,,,,,,,,7.360410100000003,0.0,0.0
2024-07-08 14:35:58,localhost:50002,info,Advertisement(apple > 237bd44e-678a-4461-af74-890184102364) 55032417-0bdc-4248-9fa5-f7411436673f,3,1057.301626,107.031700,4029.101334,0.248194,9,2971.799708,34451456,localhost:50002,100.170744,1045.752673,950.564100,4664.639021,0.214379,20,3618.886348,33566720,localhost:50004,100.428796,1045.954300,353.346600,2067.248073,0.483735,1,1021.293773,27889664,localhost:50005,100.037884,6.930891799999998,10.414637800000001,0.0
2024-07-08 14:35:59,localhost:50002,info,Advertisement(apple > 2836de83-ad7e-4913-85c0-286154207929) cfe354ee-1a9a-4ef4-992f-e9047ea6e671,2,1057.659536,137.446200,4126.519146,0.242335,10,3068.859610,34689024,localhost:50002,100.173929,1021.786402,819.321500,11235.948628,0.089000,60,10214.162226,33181696,localhost:50001,100.251436,,,,,,,,,,7.749017100000003,0.0,0.0
2024-07-08 14:36:00,localhost:50002,info,Advertisement(apple > 47b55cc2-660e-469b-a5df-07fc3aa7e53d) 3b69275b-01d1-4716-bcf2-8cecd08d7027,2,1057.993100,189.548400,4240.278089,0.235834,11,3182.284989,34721792,localhost:50002,100.168390,33.847377,2.568100,41.504656,24.093682,0,7.657279,34177024,localhost:50003,100.136728,,,,,,,,,,8.575268499999993,0.0,0.0
2024-07-08 14:36:01,localhost:50002,info,Advertisement(apple > 2f551433-b12f-4320-a480-0adceb143ed9) 2e879a7f-62fa-4663-903f-ed101f7544fd,2,1058.498487,189.548400,4331.209758,0.230882,10,3272.711271,34779136,localhost:50002,100.213925,1022.740184,2.052200,11825.387157,0.084564,63,10802.646973,33218560,localhost:50001,100.252744,,,,,,,,,,7.802722900000006,0.0,0.0
2024-07-08 14:36:02,localhost:50002,info,Advertisement(apple > c7921e8e-0955-4244-ad21-4fc3e5a415d6) 35610893-d8b5-4651-b0b2-93504e668c94,2,1058.996112,226.886600,4439.031892,0.225274,12,3380.035780,34783232,localhost:50002,100.221725,35.361559,3.000300,43.680578,22.893470,0,8.319019,34271232,localhost:50003,100.182982,,,,,,,,,,8.721788499999995,0.0,0.0
2024-07-08 14:36:03,localhost:50002,info,Advertisement(apple > 856b8719-70d5-4be1-86fb-3ad7afd9e1b7) d27f961b-eacd-4d6f-aea8-465c1f7470d3,2,1059.518684,1009.231000,4549.486105,0.219805,12,3489.967421,34783232,localhost:50002,100.200911,1046.104002,183.996000,5264.825232,0.189940,24,4218.721230,33861632,localhost:50004,100.450050,,,,,,,,,,9.177106800000004,0.0,0.0
2024-07-08 14:36:04,localhost:50002,info,Advertisement(apple > 810c3dfb-f06b-44c7-9cca-16d959498229) c87d58cb-7beb-454a-bfc1-e29f52274029,2,1061.247354,233.131800,4654.486296,0.214846,14,3593.238942,34799616,localhost:50002,100.183733,36.372810,2.000600,44.629403,22.406753,0,8.256593,34414592,localhost:50003,100.181589,,,,,,,,,,8.933832700000004,0.0,0.0
2024-07-08 14:36:06,localhost:50002,info,Advertisement(apple > 2a34f499-65ad-472b-91ce-4fefd4c0dc85) 34260ae0-8538-4a5d-af09-617f9a558770,2,1061.612551,1550.464800,4754.690573,0.210319,14,3693.078022,34947072,localhost:50002,100.190305,1023.911396,196.396400,12670.000828,0.078927,70,11646.089432,33263616,localhost:50001,100.279958,,,,,,,,,,9.069337699999998,0.0,0.0
2024-07-08 14:36:07,localhost:50002,info,Advertisement(apple > 814204a9-27b5-41c4-b97b-c0548cbf857a) 48df35ca-7562-45c5-943d-9f61676c8187,2,1062.849169,344.616400,4857.222596,0.205879,15,3794.373427,35467264,localhost:50002,100.191643,1046.636859,1399.890200,5883.093239,0.169979,26,4836.456380,33914880,localhost:50004,100.387919,,,,,,,,,,9.370893300000006,0.0,0.0
2024-07-08 14:36:08,localhost:50002,info,Advertisement(apple > 88087cb5-c47e-4067-8c24-3c91fd115206) 760dd44a-2753-4c9d-9b3a-630f1086e94e,2,1063.094179,158.024100,4972.850477,0.201092,18,3909.756298,35532800,localhost:50002,100.201497,37.308949,2.045200,45.572432,21.943091,0,8.263483,34635776,localhost:50003,100.277240,,,,,,,,,,10.213231900000004,0.0,0.0
2024-07-08 14:36:09,localhost:50002,info,Advertisement(apple > 869b62b6-e1b9-4e27-8ea1-db5e4dddbf14) d66fbac2-9ad1-4bc1-bf4c-62c7981997dc,3,1063.615736,158.024100,5086.497503,0.196599,17,4022.881767,35536896,localhost:50002,100.207745,1047.250602,2.045200,6096.747819,0.164022,27,5049.497217,33964032,localhost:50004,100.411943,1045.247342,1.120100,2167.370869,0.461389,4,1122.123527,29564928,localhost:50005,100.038229,10.468034500000002,14.6919739,0.0
2024-07-08 14:36:10,localhost:50002,info,Advertisement(apple > 7ad455af-2e7f-41f8-965d-40bf8113f2dd) 5725bf15-3e75-4e36-b430-e7ffe071e72f,2,1064.034198,117.665100,5212.840362,0.191834,20,4148.806164,35540992,localhost:50002,100.226082,1024.398433,337.039900,13269.079247,0.075363,74,12244.680814,33296384,localhost:50001,100.276056,,,,,,,,,,11.380984700000013,0.0,0.0
2024-07-08 14:36:11,localhost:50002,info,Advertisement(apple > fa38655b-00e5-4223-a813-b5429be396e0) 6a2c08c5-1636-4963-802a-7bde557e047f,2,1064.594456,117.665100,5341.458831,0.187215,19,4276.864375,35545088,localhost:50002,100.229482,39.175752,301.554100,47.397009,21.098378,0,8.221257,34689024,localhost:50003,100.291672,,,,,,,,,,11.65276089999999,0.0,0.0
2024-07-08 14:36:12,localhost:50002,info,Advertisement(apple > 8cfcce75-040e-4920-8b9d-83b341d11183) fd7e3cbb-c82e-4636-b6f5-b029b17d7a1d,2,1065.029163,48.532600,5480.993230,0.182449,22,4415.964067,35602432,localhost:50002,100.242004,39.297706,2.000000,47.321125,21.132211,0,8.023419,34701312,localhost:50003,100.318801,,,,,,,,,,12.58055920000001,0.0,0.0
2024-07-08 14:36:13,localhost:50002,info,Advertisement(apple > 9fe6beaf-33af-4f58-85bc-01430ab77a5b) 8b7ff06c-c355-4967-852a-dd6b576bda85,2,1065.516501,693.635900,5603.510396,0.178460,22,4537.993895,35610624,localhost:50002,100.242400,40.387128,14.787900,48.479391,20.627322,0,8.092263,34951168,localhost:50003,100.321493,,,,,,,,,,11.819692500000002,0.0,0.0
2024-07-08 14:36:14,localhost:50002,info,Advertisement(apple > ad8257ec-41c6-44d3-b947-69914249fb6e) 2958209d-542c-44b3-98f3-224e1e5c31a1,2,1066.094101,45.324000,5737.425281,0.174294,25,4671.331180,35614720,localhost:50002,100.254426,40.631237,1.527400,48.683658,20.540774,0,8.052421,35450880,localhost:50003,100.329845,,,,,,,,,,12.751060100000004,0.0,0.0
2024-07-08 14:36:15,localhost:50002,info,Advertisement(apple > c34ab16e-5506-4887-b123-a3b84724c108) c9838474-cecf-43f4-ab78-539b18b486fb,2,1067.221496,952.579800,5882.338755,0.170000,26,4815.117259,35614720,localhost:50002,100.249904,1025.268777,1.000200,14127.780063,0.070783,80,13102.511286,33382400,localhost:50001,100.269263,,,,,,,,,,13.775099600000004,0.0,0.0
2024-07-08 14:36:17,localhost:50002,info,Advertisement(apple > b47a5e5c-ba95-4da3-bd16-dd9933ce9e23) ec6fe232-7902-4471-8c8e-d3ff2dea5f30,2,1070.423808,109.607800,6028.662079,0.165874,28,4958.238271,35627008,localhost:50002,100.259107,1049.120238,541.949700,6993.565346,0.142989,33,5944.445108,34373632,localhost:50004,100.376695,,,,,,,,,,14.043577400000004,0.0,0.0
2024-07-08 14:36:18,localhost:50002,info,Advertisement(apple > ae877e00-59d9-4b6e-b675-cd2328381ad3) a848bb10-2c68-4269-9cf0-5a8b45605f16,2,1071.545176,43.839500,6176.581505,0.161902,31,5105.036329,36278272,localhost:50002,100.281473,40.807855,4.197200,48.790112,20.495956,0,7.982257,35528704,localhost:50003,100.317881,,,,,,,,,,14.451458000000002,0.0,0.0
2024-07-08 14:36:19,localhost:50002,info,Advertisement(apple > 156d6b46-4c9a-4982-b10d-cb3c870dab0b) eb476c94-efc4-4dc2-b242-879a5003f4a9,2,1072.033142,43.839500,6333.032094,0.157902,30,5260.998952,36438016,localhost:50002,100.286510,41.969897,7.188600,51.719936,19.334904,0,9.750039,35536896,localhost:50003,100.398600,,,,,,,,,,15.329049699999999,0.0,0.0
2024-07-08 14:36:20,localhost:50002,info,Advertisement(apple > febe6428-a7d4-428b-ae34-0ad3908a8dc9) 7f2a6417-366b-43c7-8046-57760481fa75,2,1072.740547,127.162100,6498.331736,0.153886,35,5425.591189,36556800,localhost:50002,100.313120,1025.607295,4.588100,14734.285357,0.067869,84,13708.678062,33906688,localhost:50001,100.291652,,,,,,,,,,16.324210099999988,0.0,0.0
