time,Node,level,msg,HopCount,ResponseTime_0,Cpu_0,BrokerId_0,QueueLength_0,InterArrivalTime_0,Throughput_0,QueueTime_0,ServiceTime_0,Memory_0,ResponseTime_1,Cpu_1,BrokerId_1,QueueLength_1,InterArrivalTime_1,Throughput_1,QueueTime_1,ServiceTime_1,Memory_1,ResponseTime_2,Cpu_2,BrokerId_2,QueueLength_2,InterArrivalTime_2,Throughput_2,QueueTime_2,ServiceTime_2,Memory_2,Timestamp_0,Timestamp_1,Timestamp_2
2024-06-28 22:20:10,localhost:50002,info,Advertisement(apple > f251503a-4ac8-4aa7-a9be-ea5b070225eb) 821a9996-6a4c-4db7-a144-740e81365bc7,2,1013.314600,46.570885,localhost:50002,0,0.000000,0.986860,1013.314600,0.000000,23216128,1005.800500,40.350426,localhost:50001,0,0.000000,0.994233,1005.800500,0.000000,22712320,,,,,,,,,,0.6469068999999994,0.0,0.0
2024-06-28 22:20:12,localhost:50002,info,Advertisement(apple > 3eb6cdfc-f7e1-48dd-a338-d3c4ed532301) b36b742c-084f-4738-bf4f-03d65631d2c9,2,2650.504300,46.980148,localhost:50002,0,2692.965300,0.377287,1008.525300,1641.979000,23703552,2286.746800,40.011900,localhost:50001,0,646.484600,0.437302,1125.109400,1161.637400,23478272,,,,,,,,,,0.6443555000000014,0.0,0.0
2024-06-28 22:20:15,localhost:50002,info,Advertisement(apple > 62763c92-9d70-4bb4-8cf5-c76ce75fd59c) 3d579ad7-6e3b-4bdd-90f0-e97df848b370,2,2644.965150,46.928697,localhost:50002,0,2633.348000,0.378077,1010.137200,1634.827950,24059904,2378.415475,39.252520,localhost:50001,0,317.039300,0.420448,1216.002600,1162.412875,23883776,,,,,,,,,,0.6483617000000006,0.0,0.0
2024-06-28 22:20:17,localhost:50002,info,Advertisement(apple > 413e9a9e-7b11-469b-aeea-5d238a1a1148) 06e0395a-6ecb-4498-b0aa-07041720c73a,2,2642.577183,46.671642,localhost:50002,0,2332.515900,0.378418,1008.110350,1634.466833,24444928,2415.858266,38.799475,localhost:50001,0,309.099800,0.413932,1254.907800,1160.950466,24162304,,,,,,,,,,0.6369313999999981,0.0,0.0
2024-06-28 22:20:20,localhost:50002,info,Advertisement(apple > 6c43077a-7778-48af-92f4-af82cbd363f1) 538d37d2-6220-4564-94cf-49c5c9797e67,2,2637.456615,45.634368,localhost:50002,0,2315.933300,0.379153,1009.059840,1628.396775,24969216,2437.130644,38.325377,localhost:50001,1,705.434700,0.410319,1276.262144,1160.868500,24604672,,,,,,,,,,0.6474004999999998,0.0,0.0
2024-06-28 22:20:21,localhost:50002,info,Advertisement(apple > ca7e75f6-a9a4-4a11-a497-8cd06e61d21e) e8647aef-efb4-491c-b43c-279f3b5eacf3,2,2688.556930,45.368084,localhost:50002,0,1330.826100,0.371947,1058.882750,1629.674180,25382912,2558.213236,39.171142,localhost:50001,3,104.247500,0.390898,1380.347570,1177.865666,25133056,,,,,,,,,,0.9506864999999998,0.0,0.0
2024-06-28 22:20:23,localhost:50002,info,Advertisement(apple > 71c136cc-d646-4b71-ade6-63c38c800615) c750940a-8b51-4179-9da7-2578e5b87a50,2,2677.473983,45.198900,localhost:50002,0,2319.763400,0.373486,1050.570500,1626.903483,25661440,2774.652339,39.649231,localhost:50001,6,303.196100,0.360406,1598.687158,1175.965181,25743360,,,,,,,,,,0.6368240999999983,0.0,0.0
2024-06-28 22:20:26,localhost:50002,info,Advertisement(apple > 5dbc683f-ebbc-4512-956e-860425d83124) 8df437cc-f9d7-4ba8-aafe-163161ebffa9,2,2669.388965,44.816073,localhost:50002,0,2318.130200,0.374618,1044.406537,1624.982428,25989120,3178.854872,39.845761,localhost:50001,8,309.089400,0.314579,2005.618142,1173.236730,26206208,,,,,,,,,,0.6319479000000001,0.0,0.0
2024-06-28 22:20:28,localhost:50002,info,Advertisement(apple > 4b6cac33-e645-45dd-8d79-fb907446e4de) 3eb2e2af-8f88-446a-a123-2f4923d0efe0,2,2663.599805,44.896279,localhost:50002,1,745.497400,0.375432,1039.542455,1624.057350,26464256,3553.657195,39.719822,localhost:50001,10,303.054400,0.281400,2382.272562,1171.384633,26710016,,,,,,,,,,0.6353702999999982,0.0,0.0
2024-06-28 22:20:30,localhost:50002,info,Advertisement(apple > 05fbb907-36a8-4bd6-9aca-2f9e5b1f9709) 68ef5c3b-dcc1-4291-a46d-fa16c86586e7,2,2752.951310,44.975375,localhost:50002,1,1573.927000,0.363247,1126.565610,1626.385700,26910720,12.775227,43.533925,localhost:50003,0,1431.315200,78.276496,6.217677,6.557550,23584768,,,,,,,,,,2.488182600000002,0.0,0.0
2024-06-28 22:20:31,localhost:50002,info,Advertisement(apple > 43f50198-b7cb-4acf-9736-fd62eb3bb516) 10ea8794-f46f-48a0-9254-1330feb07b1a,2,2827.265620,44.794754,localhost:50002,1,788.125100,0.353699,1201.580800,1625.684820,27320320,4023.920339,39.827545,localhost:50001,12,304.357800,0.248514,2853.730722,1170.189617,27099136,,,,,,,,,,1.5843740000000004,0.0,0.0
2024-06-28 22:20:33,localhost:50002,info,Advertisement(apple > 7fe2a528-a40d-478a-a969-957adc4b04eb) 74f5a369-5ef1-438f-8809-cca5303d3965,2,2960.027947,44.616173,localhost:50002,2,707.910800,0.337835,1334.041875,1625.986072,27766784,44.508247,42.790294,localhost:50003,0,628.997400,22.467746,7.636366,36.871881,24420352,,,,,,,,,,3.4127760999999985,0.0,0.0
2024-06-28 22:20:34,localhost:50002,info,Advertisement(apple > 8e6f79fc-d089-43a9-9092-02b99c05897d) 3c351dac-6552-4a9f-81fa-0a79080d6cde,2,3076.008329,44.191119,localhost:50002,2,1624.155600,0.325097,1450.764346,1625.243983,28213248,4473.592222,39.455407,localhost:50001,15,309.385800,0.223534,3303.822975,1169.769247,27693056,,,,,,,,,,2.4971122999999977,0.0,0.0
2024-06-28 22:20:36,localhost:50002,info,Advertisement(apple > a57b0614-0671-406a-adb0-51e857f7232e) 3d7001b2-7411-4d6a-b3bf-f6db3ef860dd,2,3240.792704,43.927830,localhost:50002,2,687.395100,0.308566,1616.270435,1624.522269,28717056,64.910210,42.473883,localhost:50003,0,303.820900,15.405897,8.082760,56.827450,24977408,,,,,,,,,,4.343351500000001,0.0,0.0
2024-06-28 22:20:38,localhost:50002,info,Advertisement(apple > 55291531-d383-4ab2-8a00-3e54cde8f643) 65b3a977-0055-4616-80de-bf48f98f1913,2,3385.051826,43.729686,localhost:50002,3,664.006500,0.295416,1759.744426,1625.307400,29171712,4989.130473,38.943343,localhost:50001,18,313.803400,0.200436,3819.271631,1169.858842,28303360,,,,,,,,,,3.410866300000002,0.0,0.0
2024-06-28 22:20:39,localhost:50002,info,Advertisement(apple > a700d623-8a6d-4a40-bad2-637d2b8bacfa) e9c6be69-b985-41c3-a24e-2b4e8928f6d2,2,3569.331272,43.299681,localhost:50002,5,245.596600,0.280165,1944.146612,1625.184660,29782016,79.722557,42.708784,localhost:50003,0,308.298900,12.543501,8.703670,71.018887,25477120,,,,,,,,,,5.279412300000004,0.0,0.0
2024-06-28 22:20:41,localhost:50002,info,Advertisement(apple > 94d9230b-afa4-4ee4-a50f-b8d10e616db3) 1c6cb53e-075b-471e-b045-edbc2272e0d4,2,3731.038922,43.412195,localhost:50002,5,1649.385800,0.268022,2106.065647,1624.973275,31080448,5479.350575,38.889472,localhost:50001,20,306.900800,0.182503,4309.924945,1169.425630,28729344,,,,,,,,,,4.331494500000005,0.0,0.0
2024-06-28 22:20:43,localhost:50002,info,Advertisement(apple > 50b3e9a5-de33-47a7-b1a2-aa13d896ad1e) 2237293a-3f70-4eeb-ae9c-89066f725751,2,3928.974291,42.955612,localhost:50002,5,664.793700,0.254519,2303.489444,1625.484847,31272960,87.487469,42.532263,localhost:50003,0,305.567000,11.430208,9.229480,78.257989,26124288,,,,,,,,,,6.2288353,0.0,0.0
2024-06-28 22:20:44,localhost:50002,info,Advertisement(apple > 1ee567fd-cf68-4ce7-8373-fb7d441598d6) 5877fee8-79dc-4d8d-8915-fa600850fbfc,2,4104.500822,42.889783,localhost:50002,6,647.677900,0.243635,2478.693078,1625.807744,31809536,6017.717678,38.281228,localhost:50001,23,307.634900,0.166176,4848.587626,1169.130052,30167040,,,,,,,,,,5.265132399999999,0.0,0.0
2024-06-28 22:20:46,localhost:50002,info,Advertisement(apple > 13613f2d-2ef8-4011-9084-81813f6a2137) c09eb978-a886-43b8-b88b-1d37fa411925,2,4322.105440,42.590843,localhost:50002,6,382.371400,0.231369,2696.317430,1625.788010,31924224,2347.195813,39.598653,localhost:50004,1,956.756100,0.426040,1029.070206,1318.125607,27529216,,,,,,,,,,7.648849499999997,0.0,0.0
2024-06-28 22:20:47,localhost:50002,info,Advertisement(apple > 373125d2-02e5-4ebc-83fb-5bbbdbecb977) 9a760502-7187-41fa-919e-0b79c047cab6,2,4583.418814,42.024051,localhost:50002,7,375.752200,0.218178,2958.238009,1625.180805,32129024,93.049976,42.228295,localhost:50003,0,304.789000,10.746913,9.854704,83.195272,26718208,,,,,,,,,,8.767915799999997,0.0,0.0
2024-06-28 22:20:49,localhost:50002,info,Advertisement(apple > fff77178-f3cc-4d65-bd3e-54a5aaa36dcf) 385fc435-26f0-4423-b9a6-465f53f7d768,2,4819.839120,41.713116,localhost:50002,9,373.368300,0.207476,3195.063254,1624.775866,32231424,6530.405006,38.404777,localhost:50001,26,305.875800,0.153130,5362.105525,1168.299481,30552064,,,,,,,,,,7.804056100000004,0.0,0.0
2024-06-28 22:20:51,localhost:50002,info,Advertisement(apple > 0def48a0-4184-43fb-8c49-af1080846881) f65e95a9-fcd7-48f2-a7e4-38a221714a37,2,5077.115754,41.553606,localhost:50002,8,373.368300,0.196962,3452.568200,1624.547554,32407552,100.176225,42.481773,localhost:50003,0,309.937300,9.982409,9.903584,90.272641,27156480,,,,,,,,,,9.6911244,0.0,0.0
2024-06-28 22:20:52,localhost:50002,info,Advertisement(apple > 4d7263ec-94e4-4464-9f5f-cccf574576a1) b565ca18-97d0-4c15-95a9-628eb379a271,2,5310.935558,41.670879,localhost:50002,10,942.490900,0.188291,3686.879741,1624.055817,32571392,7081.210008,38.688522,localhost:50001,28,306.944700,0.141219,5913.488326,1167.721682,30896128,,,,,,,,,,8.711599900000003,0.0,0.0
2024-06-28 22:20:54,localhost:50002,info,Advertisement(apple > 305c61cb-92d8-49cb-99a5-586fd0eac3b3) 18fd2c70-8080-49b9-8ad9-c26128b15565,2,5566.297029,41.538766,localhost:50002,10,1019.902000,0.179653,3941.768892,1624.528137,32694272,113.196446,42.448391,localhost:50003,0,302.663000,8.834200,20.624321,92.572125,28037120,,,,,,,,,,10.630098700000005,0.0,0.0
2024-06-28 22:20:56,localhost:50002,info,Advertisement(apple > 6750ae9f-9e54-4452-a83e-ed77bce36bea) a8a474aa-1b24-4045-b42c-6f69abde79c3,2,5850.190490,41.150830,localhost:50002,11,955.598600,0.170935,4225.414142,1624.776348,32776192,2754.489434,38.679123,localhost:50004,4,905.256600,0.363044,1437.452657,1317.036777,29089792,,,,,,,,,,12.1364595,0.0,0.0
2024-06-28 22:20:57,localhost:50002,info,Advertisement(apple > 0adcdb93-1ae9-4f20-99df-e40bf9bb0540) 0655fac8-c36a-4c99-8bb1-e3954cff2d9b,2,6101.944558,41.015750,localhost:50002,12,443.245500,0.163882,4476.854370,1625.090188,32931840,114.980335,42.216131,localhost:50003,0,307.280400,8.697139,19.783009,95.197326,28774400,,,,,,,,,,11.591475200000005,0.0,0.0
2024-06-28 22:20:59,localhost:50002,info,Advertisement(apple > 346a2ddb-2ce9-4753-971d-bd86a0e6e2e9) 03dd5cf2-730f-4e58-9ec6-740613f8fb73,2,6379.968379,40.975007,localhost:50002,13,324.570500,0.156741,4754.754635,1625.213744,33079296,7906.641429,38.392424,localhost:50001,30,304.752800,0.126476,6743.679045,1162.962384,31207424,,,,,,,,,,11.888082099999998,0.0,0.0
2024-06-28 22:21:00,localhost:50002,info,Advertisement(apple > b222b100-8e14-4670-9123-d8a575c6d354) 6444f8fb-9042-4c7f-aa5f-60d9692479cc,2,6637.931509,40.727041,localhost:50002,16,260.312000,0.150649,5013.061913,1624.869596,33783808,3244.167332,38.560390,localhost:50004,6,304.498700,0.308246,1927.777404,1316.389928,30851072,,,,,,,,,,13.062904799999998,0.0,0.0
2024-06-28 22:21:02,localhost:50002,info,Advertisement(apple > d6615b25-d62c-4b44-beab-c8c5839dfd9f) 35f6cc39-3056-4770-82ed-686f0f65a2c2,2,6923.413378,40.509144,localhost:50002,16,1063.093100,0.144437,5298.331116,1625.082262,33943552,117.078372,41.695580,localhost:50003,0,304.050300,8.541287,20.357897,96.720475,30478336,,,,,,,,,,14.1419049,0.0,0.0
2024-06-28 22:21:04,localhost:50002,info,Advertisement(apple > ec7ebed7-79de-4c24-9ac3-f2e40aeddc5e) 385165f3-fcfe-4207-8d28-aa3ca07376c0,2,7230.208621,40.310191,localhost:50002,18,112.545300,0.138309,5605.414751,1624.793870,34082816,8491.172078,38.108198,localhost:50001,34,277.932700,0.117769,7328.516814,1162.655264,31469568,,,,,,,,,,14.447610599999997,0.0,0.0
2024-06-28 22:21:05,localhost:50002,info,Advertisement(apple > 52f39067-195d-40f2-98e4-7516a62870fd) b39714e5-2524-4f6a-b2cb-24bf82d5e893,2,7508.332623,39.925216,localhost:50002,20,134.088400,0.133185,5883.311178,1625.021445,34148352,117.803395,41.099097,localhost:50003,0,308.047500,8.488720,19.491840,98.311555,30941184,,,,,,,,,,15.067468900000001,0.0,0.0
2024-06-28 22:21:07,localhost:50002,info,Advertisement(apple > 4dfaf3d0-078c-45e1-af5e-4e4ef48f34ea) 6531689d-e75d-4bec-b6a9-8ede3c02c917,2,7807.019178,40.083569,localhost:50002,21,1321.421100,0.128090,6182.252803,1624.766375,34164736,9051.174144,38.497971,localhost:50001,36,304.872800,0.110483,7889.038689,1162.135455,31604736,,,,,,,,,,15.377456199999997,0.0,0.0
2024-06-28 22:21:08,localhost:50002,info,Advertisement(apple > 88efe171-64f3-4874-9c70-79188d6a8a8f) 4229bc66-27e2-4eb8-bdeb-b66f6a18435e,2,8107.762210,40.070803,localhost:50002,24,573.485100,0.123339,6483.530344,1624.231866,34250752,3850.026382,38.344461,localhost:50004,11,45.562300,0.259738,2534.319112,1315.707270,31571968,,,,,,,,,,17.245499800000005,0.0,0.0
2024-06-28 22:21:10,localhost:50002,info,Advertisement(apple > b7c380a0-ad31-4c83-a7a3-e339e9ab7f66) 27c080dd-96ac-474e-a674-8b9be90099e4,2,8409.295552,40.057977,localhost:50002,26,409.745400,0.118916,6784.764282,1624.531270,34410496,118.634953,40.980433,localhost:50003,0,202.064700,8.429219,18.973492,99.661461,31358976,,,,,,,,,,17.6080873,0.0,0.0
2024-06-28 22:21:12,localhost:50002,info,Advertisement(apple > b0546ab2-c979-4e7c-a3d8-2c712e612c56) 6bcf664d-5dcb-45a3-bbe7-22353343223b,2,8699.907935,39.983494,localhost:50002,27,1098.845400,0.114944,7075.796613,1624.111322,34447360,9945.306256,38.441764,localhost:50001,41,424.945400,0.100550,8787.552215,1157.754041,31784960,,,,,,,,,,16.906514099999995,0.0,0.0
2024-06-28 22:21:13,localhost:50002,info,Advertisement(apple > 2d6ba1ac-c240-461f-bd59-2c620c1ac18c) b059d60b-079b-4715-8ef7-59bdda5d7c36,2,8992.955157,39.737108,localhost:50002,30,493.299700,0.111198,7369.044813,1623.910344,34623488,121.873376,40.917907,localhost:50003,0,305.033700,8.205238,18.806752,103.066624,31662080,,,,,,,,,,18.509869699999996,0.0,0.0
2024-06-28 22:21:15,localhost:50002,info,Advertisement(apple > 3acaf64a-6047-4650-9002-0351c2a207a3) 23bae2be-e10f-4665-850d-3243eddabaf7,2,9288.772863,39.461541,localhost:50002,33,211.797500,0.107657,7665.096828,1623.676035,34951168,4528.137548,38.506328,localhost:50004,15,232.167500,0.220841,3212.053882,1316.083666,31866880,,,,,,,,,,19.748546500000003,0.0,0.0
2024-06-28 22:21:17,localhost:50002,info,Advertisement(apple > 92041aae-1ffa-4b37-986a-9ed50bd0e7d5) 02c93b40-d1a1-4426-863c-8cc77722c4f1,2,9599.566330,39.403654,localhost:50002,35,318.992500,0.104171,7976.031430,1623.534900,34955264,10528.893153,38.244127,localhost:50001,45,253.785400,0.094977,9370.643807,1158.249346,31961088,,,,,,,,,,19.435408699999996,0.0,0.0
2024-06-28 22:21:18,localhost:50002,info,Advertisement(apple > e0473395-6192-4ae5-b09c-b9068d56b268) ae3435d6-8d10-4ace-96cd-7e36f61c38d7,2,9915.023165,39.322283,localhost:50002,37,532.712000,0.100857,8291.375212,1623.647953,34979840,122.977231,40.673024,localhost:50003,0,198.527700,8.131587,18.528295,104.448936,31961088,,,,,,,,,,21.160447200000007,0.0,0.0
2024-06-28 22:21:20,localhost:50002,info,Advertisement(apple > b88694e7-d480-4613-a2b7-0620490499db) a6c5c649-2a22-4dee-bfd9-d442325465ab,2,10246.525569,39.247218,localhost:50002,40,415.715800,0.097594,8622.960429,1623.565140,35020800,132.392872,40.690225,localhost:50003,0,106.231000,7.553277,23.117828,109.275044,32038912,,,,,,,,,,22.45979700000001,0.0,0.0
2024-06-28 22:21:21,localhost:50002,info,Advertisement(apple > 7fdef1c9-b27e-4d46-850c-40940b28b603) 3551b5b1-3384-4673-954d-07581f643013,2,10572.321944,39.084877,localhost:50002,44,57.231600,0.094587,8949.072535,1623.249409,35078144,11131.934382,38.159846,localhost:50001,48,430.167200,0.089832,9973.266259,1158.668123,32243712,,,,,,,,,,21.955734800000002,0.0,0.0
2024-06-28 22:21:23,localhost:50002,info,Advertisement(apple > 8ee4e12e-06ea-4a51-8901-7c6b351730e2) 701b8b0c-415e-4bc2-afb2-3944e204fc91,2,10901.487341,38.982753,localhost:50002,45,737.411300,0.091731,9278.496730,1622.990611,35098624,130.499298,40.424153,localhost:50003,0,203.756000,7.662876,22.458970,108.040328,32354304,,,,,,,,,,23.685713999999997,0.0,0.0
2024-06-28 22:21:25,localhost:50002,info,Advertisement(apple > 631893b0-b2d5-4ade-a2c8-fdee0511ad2c) dbfe8d2e-5da0-487d-a16e-b58eba90fd3e,3,11251.227478,38.697156,localhost:50002,50,537.564600,0.088879,9628.418206,1622.809272,35258368,5202.320043,38.198918,localhost:50004,18,260.227200,0.192222,3886.058790,1316.261253,32243712,2019.803166,42.241017,localhost:50005,0,1477.103400,0.495098,1007.417640,1012.385526,26128384,25.495293599999997,11.3948124,0.0
2024-06-28 22:21:26,localhost:50002,info,Advertisement(apple > 21cdd1af-6251-4bd3-819e-974f1392e4e6) a90b1b5f-e9db-4c27-8a3b-d1bef168fb96,2,11615.696630,38.676130,localhost:50002,53,151.105700,0.086090,9993.029524,1622.667106,35274752,138.776891,40.446848,localhost:50003,0,103.879200,7.205811,26.450001,112.326890,32485376,,,,,,,,,,26.6088655,0.0,0.0
2024-06-28 22:21:28,localhost:50002,info,Advertisement(apple > 74850be4-c758-44f0-ad12-c0da7f8f3288) 1c0750c4-d7bf-42dc-967f-b89e384ed377,2,11976.719742,38.709353,localhost:50002,55,743.064800,0.083495,10353.936680,1622.783062,35287040,5460.247540,38.033756,localhost:50004,19,306.888500,0.183142,4143.805128,1316.442412,32378880,,,,,,,,,,27.416633800000007,0.0,0.0
2024-06-28 22:21:30,localhost:50002,info,Advertisement(apple > 66b73c91-f7f9-4961-8596-ab18967a08d3) 5405626c-4d3a-4439-b219-000278cb4e9a,2,12336.477931,38.867366,localhost:50002,58,586.911500,0.081060,10713.909925,1622.568006,35336192,135.326801,40.524973,localhost:50003,0,212.041300,7.389519,25.089100,110.237701,33263616,,,,,,,,,,27.839300699999995,0.0,0.0
2024-06-28 22:21:31,localhost:50002,info,Advertisement(apple > 2ab40acc-c487-4236-af14-bdc61d1cff68) d34bda3f-07a7-4860-bdd4-f2c2bd8a8f9c,2,12711.414114,38.890320,localhost:50002,63,332.173800,0.078669,11088.746995,1622.667119,35364864,12029.406244,38.500485,localhost:50001,51,306.977700,0.083130,10874.030897,1155.375347,32563200,,,,,,,,,,28.344373299999994,0.0,0.0
2024-06-28 22:21:33,localhost:50002,info,Advertisement(apple > 073a9c7d-0196-41fa-8f51-bc78220b41c5) b6072efe-6508-4d92-9943-545521725f1b,2,13101.879820,38.986153,localhost:50002,67,326.808100,0.076325,11479.077385,1622.802435,35385344,142.766543,40.574623,localhost:50003,0,95.237800,7.004442,28.757025,114.009518,33320960,,,,,,,,,,30.785191500000003,0.0,0.0
2024-06-28 22:21:34,localhost:50002,info,Advertisement(apple > 04692e6c-898e-4e51-ad9f-72aeeed76992) c2e1ced0-91af-4195-9ac0-8df4b2738398,2,13468.935138,38.945812,localhost:50002,69,603.285400,0.074245,11846.060412,1622.874726,35590144,140.232577,40.357802,localhost:50003,0,198.384900,7.131011,27.806698,112.425879,33492992,,,,,,,,,,30.411311199999993,0.0,0.0
2024-06-28 22:21:36,localhost:50002,info,Advertisement(apple > 817f1d5a-3093-4af2-9c73-5755213759a3) 7a506c42-56fd-400a-9a60-583211620fd8,2,13849.230628,38.973535,localhost:50002,74,80.941300,0.072206,12226.466982,1622.763646,35627008,12645.771178,38.250335,localhost:50001,54,302.971700,0.079078,11490.055706,1155.715472,33259520,,,,,,,,,,30.877199700000006,0.0,0.0
2024-06-28 22:21:38,localhost:50002,info,Advertisement(apple > aba1bee8-5484-44bd-bd14-67f701507321) 05d40c5f-be44-4c8c-bbf3-de2e27c62f4e,2,14244.128063,39.008277,localhost:50002,78,129.542500,0.070204,12621.155301,1622.972762,35631104,147.447561,40.219105,localhost:50003,0,105.185400,6.782072,31.343413,116.104148,33525760,,,,,,,,,,33.331513799999996,0.0,0.0
2024-06-28 22:21:39,localhost:50002,info,Advertisement(apple > 3a3b7c48-b893-40dd-88a9-e7b23959c0cd) a56f1a12-22ff-4de9-a180-41fc205e4e5a,2,14642.624071,39.235711,localhost:50002,82,633.609000,0.068294,13019.622343,1623.001728,35643392,6242.166637,38.238043,localhost:50004,22,517.573000,0.160201,4925.904240,1316.262397,32833536,,,,,,,,,,34.8613251,0.0,0.0
2024-06-28 22:21:41,localhost:50002,info,Advertisement(apple > 97ddcb73-8332-41a8-97d5-0a9fdfe4d760) 75564b0f-4d13-4930-98a3-afb60f62a85d,2,15032.148994,39.205001,localhost:50002,87,335.755000,0.066524,13409.073662,1623.075332,35647488,146.497143,40.249880,localhost:50003,0,200.040600,6.826072,30.297464,116.199679,33554432,,,,,,,,,,34.62160209999999,0.0,0.0
2024-06-28 22:21:43,localhost:50002,info,Advertisement(apple > 7bb78e59-5269-4f74-be88-be73b2541b55) acc2d9b5-3796-4da9-8961-c1165d27a9e5,2,15433.024064,39.380101,localhost:50002,91,353.869000,0.064796,13809.825572,1623.198492,35672064,13242.932370,38.050244,localhost:50001,57,311.292400,0.075512,12087.010684,1155.921686,33349632,,,,,,,,,,35.0832341,0.0,0.0
2024-06-28 22:21:44,localhost:50002,info,Advertisement(apple > 6a3bdc58-d387-4ed5-87a4-c2343e8f3923) 29740bf3-453d-4b47-983e-92bfa902ae0d,2,15846.347081,39.534846,localhost:50002,96,329.180400,0.063106,14223.298814,1623.048267,35680256,152.446003,40.271026,localhost:50003,0,103.238800,6.559700,33.171513,119.274490,33574912,,,,,,,,,,37.5419859,0.0,0.0
2024-06-28 22:21:46,localhost:50002,info,Advertisement(apple > e9534417-2bcc-4e1e-b222-f0b84bf3e17c) e3d9fe8b-89e7-409d-90c2-e70d266dcffd,2,16266.274090,39.566218,localhost:50002,100,161.808300,0.061477,14643.389919,1622.884171,35688448,155.159590,40.275092,localhost:50003,0,629.680300,6.444977,32.783087,122.376503,33644544,,,,,,,,,,38.7380062,0.0,0.0
2024-06-28 22:21:47,localhost:50002,info,Advertisement(apple > 58818bdb-6f14-4128-8952-29fb7875f80e) d0991e91-4f8b-4092-afdc-7e3229cd4f2e,3,16690.038312,39.564526,localhost:50002,104,353.989100,0.059916,15067.101965,1622.936347,35688448,6828.130360,38.385839,localhost:50004,26,211.366100,0.146453,5503.779197,1324.351163,33329152,2111.654673,42.235547,localhost:50005,2,1875.673400,0.473562,1085.698273,1025.956400,27381760,40.037931799999996,16.241344400000003,0.0
2024-06-28 22:21:49,localhost:50002,info,Advertisement(apple > 3ae53e1d-a162-4b64-86f2-9b47b122bfb5) 5283bb26-9a69-4b76-a684-dbceaf8e8c9b,2,17109.855641,39.475554,localhost:50002,109,135.893200,0.058446,15486.843969,1623.011672,35696640,153.061753,40.394179,localhost:50003,0,201.346400,6.533311,32.969300,120.092453,33935360,,,,,,,,,,40.40331979999999,0.0,0.0
2024-06-28 22:21:51,localhost:50002,info,Advertisement(apple > 80c25bf2-1020-4e18-bc58-73958566c3be) 9a70234d-0ff4-4b76-b73a-69c4d4b1f38d,2,17537.371496,39.433941,localhost:50002,114,342.082500,0.057021,15914.376000,1622.995496,35704832,158.449002,40.390650,localhost:50003,2,130.614200,6.311179,35.573187,122.875815,33980416,,,,,,,,,,41.7078903,0.0,0.0
2024-06-28 22:21:52,localhost:50002,info,Advertisement(apple > 2f92d0c5-7e2d-4d79-ab00-56d513725de2) e29e4b38-0f69-44ac-9ad6-6996370df8e5,2,17970.892513,39.458888,localhost:50002,118,329.203500,0.055646,16347.946972,1622.945541,35704832,169.096098,40.332279,localhost:50003,0,480.357700,5.913797,46.698651,122.397447,34062336,,,,,,,,,,42.93257050000001,0.0,0.0
2024-06-28 22:21:54,localhost:50002,info,Advertisement(apple > d474b42b-8591-4fbb-9775-a6aff263dd9c) f8532b41-4bb5-484c-81f9-84362d16439c,2,18408.654208,39.543898,localhost:50002,123,327.950200,0.054322,16785.593369,1623.060839,35713024,14175.979115,38.386805,localhost:50001,61,307.725100,0.070542,13022.813861,1153.165254,33488896,,,,,,,,,,43.1135972,0.0,0.0
2024-06-28 22:21:56,localhost:50002,info,Advertisement(apple > 72d2cddc-a64a-4ffe-926f-0726291fd52c) f8919c5c-2729-4613-8f17-f2783f47498b,2,18840.918854,39.486002,localhost:50002,128,345.390100,0.053076,17217.777206,1623.141648,35790848,167.376307,40.395298,localhost:50003,0,199.428400,5.974561,45.375877,122.000430,34140160,,,,,,,,,,44.585008900000005,0.0,0.0
2024-06-28 22:21:57,localhost:50002,info,Advertisement(apple > 2816b54e-d0ef-428c-bcb9-b2bd9724d27d) 91891776-512a-4fb2-b606-b89756a20cc3,2,19280.402195,39.498720,localhost:50002,134,104.434600,0.051866,17657.305526,1623.096669,35794944,7696.258117,38.364680,localhost:50004,27,1016.866100,0.129933,6380.754392,1315.503725,33443840,,,,,,,,,,46.167920300000006,0.0,0.0
2024-06-28 22:21:59,localhost:50002,info,Advertisement(apple > 93d8f7dc-fc5f-46ec-9856-20fd0372eeef) 4a5a8c05-f88f-42a6-a1c2-e7db65372dfe,2,19730.999555,39.353243,localhost:50002,138,286.903700,0.050682,18107.900804,1623.098751,35811328,172.281757,40.436594,localhost:50003,0,105.178900,5.804445,47.673920,124.607837,34144256,,,,,,,,,,47.5160394,0.0,0.0
2024-06-28 22:22:00,localhost:50002,info,Advertisement(apple > 1ca7c99f-1076-404d-bcda-8748d252439b) ffd83f75-02b7-4156-9bc2-ad65dea23e8a,2,20186.327525,39.158264,localhost:50002,143,118.501400,0.049538,18563.264807,1623.062718,35827712,174.906589,40.471539,localhost:50003,0,306.890300,5.717337,49.394620,125.511969,34152448,,,,,,,,,,48.738696700000006,0.0,0.0
