time,Node,level,msg,HopCount,BrokerId_0,Cpu_0,Throughput_0,QueueTime_0,AverageQueueTime_0,AverageServiceTime_0,ResponseTime_0,ServiceTime_0,InterArrivalTime_0,Memory_0,QueueLength_0,AverageThroughput_0,BrokerId_1,Cpu_1,Throughput_1,QueueTime_1,AverageQueueTime_1,AverageServiceTime_1,ResponseTime_1,ServiceTime_1,InterArrivalTime_1,Memory_1,QueueLength_1,AverageThroughput_1,BrokerId_2,Cpu_2,Throughput_2,QueueTime_2,AverageQueueTime_2,AverageServiceTime_2,ResponseTime_2,ServiceTime_2,InterArrivalTime_2,Memory_2,QueueLength_2,AverageThroughput_2,Timestamp_0,Timestamp_1,Timestamp_2
2024-07-19 20:19:13,localhost:50002,info,Advertisement(apple > 0.5285450435823121) 229b4eb7-8bac-4d73-96b6-074782b4e83b,3,localhost:50002,100.676448,0.180506,4.424657,3.218302,1.111742,5.539978,1.115321,1.004136,28205056,3,0.230945,localhost:50004,100.407954,0.224124,3.344344,,,4.461807,1.117462,0.864917,26804224,4,,localhost:50005,100.163759,0.301559,2.206364,,,3.316101,1.109738,1.095075,24760320,2,,4.4296747,3.367043500000001,0.0
2024-07-19 20:19:15,localhost:50002,info,Advertisement(apple > 0.12210750219023916) 9b7c2551-e646-4c16-9c7e-435e6b0ed1f8,2,localhost:50002,100.649176,0.301577,2.195932,3.158162,1.112257,3.315904,1.119972,0.999929,28479488,3,0.234169,localhost:50004,100.441791,0.199944,3.890363,,,5.001392,1.111029,0.859509,27422720,5,,,,,,,,,,,,,,2.2009495,0.0,0.0
2024-07-19 20:19:16,localhost:50002,info,Advertisement(apple > 0.15801566651250185) 9b39dfe4-dd02-480e-b21c-8045ecae06a5,2,localhost:50002,100.664792,0.234530,3.156358,3.158062,1.111976,4.263849,1.107491,0.950319,28880896,4,0.234190,localhost:50003,100.334273,0.100363,9.047014,,,9.963814,0.916800,0.472731,27979776,19,,,,,,,,,,,,,,3.1638926000000005,0.0,0.0
2024-07-19 20:19:17,localhost:50002,info,Advertisement(apple > 0.689393989056147) 128f4321-d8ad-40c9-becf-288b2644849c,2,localhost:50002,100.562218,0.223251,3.364816,3.168944,1.112113,4.479260,1.114444,0.927542,29188096,4,0.233587,localhost:50003,100.309595,0.092068,9.954293,,,10.861568,0.907275,0.472731,28110848,18,,,,,,,,,,,,,,3.3698526000000015,0.0,0.0
2024-07-19 20:19:18,localhost:50002,info,Advertisement(apple > 0.8186600062888757) 778887e3-401f-4d20-bf1e-e1f0f777d8a4,2,localhost:50002,100.521220,0.213867,3.559937,3.188494,1.112311,4.675806,1.115869,0.927542,29433856,3,0.232515,localhost:50003,100.309697,0.084899,10.871838,,,11.778687,0.906849,0.445800,28663808,22,,,,,,,,,,,,,,3.5659922,0.0,0.0
2024-07-19 20:19:19,localhost:50002,info,Advertisement(apple > 0.14920110250503632) 9d8383ba-a51f-40ca-801f-79f17fcfc7ca,2,localhost:50002,100.546223,0.179607,4.451032,3.248615,1.112529,5.567702,1.116670,0.927542,30347264,2,0.229298,localhost:50001,100.287567,0.139029,6.083791,,,7.192759,1.108969,0.742876,26509312,8,,,,,,,,,,,,,,4.426357200000002,0.0,0.0
2024-07-19 20:19:20,localhost:50002,info,Advertisement(apple > 0.709853131546507) 94da689b-3b30-4a4f-ab4f-aaf0f0bee5b2,2,localhost:50002,100.484256,0.166779,4.885911,3.323037,1.112411,5.995967,1.110056,1.028130,30523392,2,0.225456,localhost:50003,100.289038,0.078741,11.779804,,,12.699806,0.920002,0.459494,28839936,22,,,,,,,,,,,,,,4.891445600000001,0.0,0.0
2024-07-19 20:19:21,localhost:50002,info,Advertisement(apple > 0.7981212693090912) 060e293b-8bc9-4e59-aecb-8f50f81b8b58,2,localhost:50002,100.509816,0.149577,5.570717,3.420762,1.112521,6.685534,1.114817,1.053913,30531584,2,0.220591,localhost:50001,100.293970,0.120138,7.200237,,,8.323738,1.123501,0.735488,26963968,10,,,,,,,,,,,,,,5.540395199999995,0.0,0.0
2024-07-19 20:19:22,localhost:50002,info,Advertisement(apple > 0.46782423319681965) 971ab93b-683c-45f9-9715-3f61ddf54763,2,localhost:50002,100.477399,0.224040,3.343727,3.417553,1.112836,4.463490,1.119762,1.037439,30588928,3,0.220732,localhost:50004,100.412177,0.150732,5.526571,,,6.634290,1.107719,0.864695,28659712,6,,,,,,,,,,,,,,3.3537459000000034,0.0,0.0
2024-07-19 20:19:23,localhost:50002,info,Advertisement(apple > 0.14920110250503632) 89ead2b3-0324-425a-a55c-1046aec07ad4,2,localhost:50002,100.468798,0.257052,2.778112,3.391975,1.112807,3.890260,1.112148,0.970598,30724096,5,0.221986,localhost:50003,100.187435,0.076223,12.217565,,,13.119336,0.901771,0.459018,30363648,29,,,,,,,,,,,,,,2.7856470000000044,0.0,0.0
2024-07-19 20:19:25,localhost:50002,info,Advertisement(apple > 0.40394891310431164) 42c8d331-90e0-42e2-b76d-c0eb7ff3bc13,2,localhost:50002,100.455568,0.245289,2.974734,3.375927,1.112378,4.076824,1.102091,0.939675,30732288,5,0.222801,localhost:50003,100.208127,0.071203,13.129346,,,14.044315,0.914969,0.463822,30384128,29,,,,,,,,,,,,,,2.9812677000000036,0.0,0.0
2024-07-19 20:19:26,localhost:50002,info,Advertisement(apple > 0.7084085865471642) e818bc81-d86f-41d7-9b32-27911914b7d6,2,localhost:50002,100.429098,0.224512,3.338167,3.374529,1.112515,4.454111,1.115943,0.979313,30760960,5,0.222864,localhost:50001,100.132072,0.100230,8.864319,,,9.977069,1.112750,0.731866,27684864,11,,,,,,,,,,,,,,3.309433399999996,0.0,0.0
2024-07-19 20:19:27,localhost:50002,info,Advertisement(apple > 0.6497637617771113) 3a04a485-c9c3-4d0b-9e39-762650c0a7fc,2,localhost:50002,100.403589,0.185257,4.286264,3.407091,1.112483,5.397899,1.111635,0.979313,30789632,4,0.221260,localhost:50003,100.218475,0.066863,14.043745,,,14.956065,0.912320,0.474451,30445568,29,,,,,,,,,,,,,,4.293301,0.0,0.0
2024-07-19 20:19:28,localhost:50002,info,Advertisement(apple > 0.509089841669327) da6bc58c-32bd-404d-9d17-206573d93641,2,localhost:50002,100.454449,0.178273,4.494652,3.444593,1.112563,5.609370,1.114718,0.979313,30900224,3,0.219435,localhost:50003,100.205754,0.063016,14.951936,,,15.868889,0.916952,0.474451,30502912,28,,,,,,,,,,,,,,4.500688699999998,0.0,0.0
2024-07-19 20:19:29,localhost:50002,info,Advertisement(apple > 0.7964265914556) 65e7054f-b2d7-4359-8459-b8609aa04e79,3,localhost:50002,100.441209,0.149534,5.571205,3.515480,1.112689,6.687424,1.116219,0.979313,30961664,2,0.216068,localhost:50004,100.428597,0.149499,5.575364,,,6.689010,1.113646,0.875590,29450240,6,,localhost:50005,99.935285,0.182098,4.388734,,,5.491541,1.102807,1.002916,26120192,2,,5.579353499999996,5.597701900000004,0.0
2024-07-19 20:19:30,localhost:50002,info,Advertisement(apple > 0.8992103133765792) 7e648904-267e-480f-85e8-d64e861b4066,2,localhost:50002,100.405450,0.128313,6.678516,3.617513,1.112764,7.793458,1.114942,0.979313,31014912,1,0.211404,localhost:50001,100.136199,0.090061,9.985365,,,11.103524,1.118159,0.761577,27856896,11,,,,,,,,,,,,,,6.646805300000004,0.0,0.0
2024-07-19 20:19:31,localhost:50002,info,Advertisement(apple > 0.675015167317429) 122663ed-3d7d-41e1-9a7d-d4ca08fae8a4,2,localhost:50002,100.396335,0.149359,5.579217,3.678816,1.112870,6.695279,1.116062,1.085476,31068160,2,0.208695,localhost:50004,100.348856,0.120760,7.174429,,,8.280867,1.106437,0.891672,30511104,7,,,,,,,,,,,,,,5.584234600000002,0.0,0.0
2024-07-19 20:19:32,localhost:50002,info,Advertisement(apple > 0.9425773192873342) e6c10cd3-121d-491f-91ed-a41f9ad8ca0c,2,localhost:50002,100.385940,0.446412,1.133340,3.601681,1.112679,2.240084,1.106744,1.055563,31158272,3,0.212118,localhost:50001,100.084555,0.072296,12.728361,,,13.831975,1.103614,0.742417,29167616,16,,,,,,,,,,,,,,1.1036301999999978,0.0,0.0
2024-07-19 20:19:33,localhost:50002,info,Advertisement(apple > 0.8024186049110547) 6a63f596-7089-44bd-9aa8-56f1b1ecc9b3,2,localhost:50002,100.403514,0.299140,2.233360,3.561436,1.112584,3.342916,1.109556,1.028461,31191040,4,0.213949,localhost:50004,100.326077,0.113217,7.720623,,,8.832624,1.112002,0.863242,30826496,9,,,,,,,,,,,,,,2.2381567999999987,0.0,0.0
2024-07-19 20:19:35,localhost:50002,info,Advertisement(apple > 0.8678727404235251) 5ab13a68-0f67-4031-a669-7845ec7c813c,2,localhost:50002,100.377115,0.243022,3.002947,3.545479,1.112564,4.114854,1.111907,1.025647,31330304,4,0.214682,localhost:50003,100.213497,0.052585,18.108602,,,19.016996,0.908394,0.467146,31068160,39,,,,,,,,,,,,,,3.0104815999999985,0.0,0.0
2024-07-19 20:19:36,localhost:50002,info,Advertisement(apple > 0.40166559405880503) 0d7782df-be3a-49d2-ab62-a8d82d1fccf4,2,localhost:50002,100.361112,0.222918,3.369036,3.540578,1.112689,4.485957,1.116922,1.025647,31383552,3,0.214903,localhost:50001,100.083547,0.066896,13.835695,,,14.948668,1.112974,0.741967,29442048,16,,,,,,,,,,,,,,3.337307199999998,0.0,0.0
2024-07-19 20:19:37,localhost:50002,info,Advertisement(apple > 0.41171674062516583) 07ef546e-7c28-4d81-914e-fd3c85ce0564,2,localhost:50002,100.467902,0.184062,4.317220,3.561568,1.112773,5.432946,1.115726,1.035770,31465472,4,0.213934,localhost:50003,100.219621,0.050154,19.025311,,,19.938464,0.913153,0.474980,31121408,39,,,,,,,,,,,,,,4.322257500000006,0.0,0.0
2024-07-19 20:19:38,localhost:50002,info,Advertisement(apple > 0.857990252207165) 71cc4824-a26c-4d4e-86e6-940826643cd8,2,localhost:50002,100.447735,0.177543,4.518181,3.586742,1.112814,5.632453,1.114272,1.037087,31510528,4,0.212786,localhost:50003,100.234560,0.047961,19.935630,,,20.850355,0.914725,0.474980,31125504,38,,,,,,,,,,,,,,4.523217299999999,0.0,0.0
2024-07-19 20:19:39,localhost:50002,info,Advertisement(apple > 0.8550489694156571) 0a065cbf-1403-403c-a7af-bfc3fb298005,2,localhost:50002,100.434668,0.171687,4.710461,3.615556,1.112847,5.824563,1.114102,1.039179,31551488,4,0.211488,localhost:50003,100.203665,0.045943,20.852927,,,21.766089,0.913162,0.461274,31408128,42,,,,,,,,,,,,,,4.715972700000002,0.0,0.0
2024-07-19 20:19:40,localhost:50002,info,Advertisement(apple > 0.9729966332572848) 3357fd5d-38c7-45a0-a417-91dfa7913f26,2,localhost:50002,100.427433,0.223014,3.373436,3.609503,1.112789,4.484019,1.110582,1.033139,31625216,4,0.211762,localhost:50001,100.096222,0.069557,13.260836,,,14.376660,1.115824,0.738999,30732288,18,,,,,,,,,,,,,,3.3437088000000017,0.0,0.0
2024-07-19 20:19:41,localhost:50002,info,Advertisement(apple > 0.7064944016909857) 9c47dddc-4fe0-4910-b66a-ecbeb131a97e,3,localhost:50002,100.432435,0.179268,4.470005,3.630491,1.112675,5.578236,1.108231,1.030421,31678464,4,0.210830,localhost:50004,100.341334,0.099701,8.915734,,,10.030013,1.114279,0.863141,31109120,10,,localhost:50005,99.979912,0.182781,4.356636,,,5.471042,1.114405,1.011182,27332608,4,,4.4825289999999995,8.9374343,0.0
2024-07-19 20:19:42,localhost:50002,info,Advertisement(apple > 0.8024186049110547) cb8b244d-7f04-47a0-81ce-3783fef6669d,2,localhost:50002,100.419281,0.178232,4.490575,3.650969,1.112856,5.610653,1.120078,1.027973,31920128,4,0.209915,localhost:50001,100.082505,0.064549,14.372851,,,15.492108,1.119257,0.748408,30883840,18,,,,,,,,,,,,,,4.4578644999999995,0.0,0.0
2024-07-19 20:19:43,localhost:50002,info,Advertisement(apple > 0.8821175309977772) 97fbea65-40f4-47d4-bec5-88ed13e446ff,2,localhost:50002,100.404321,0.179208,4.476454,3.670166,1.112637,5.580101,1.103647,1.023628,32018432,5,0.209082,localhost:50004,100.312638,0.086230,10.489794,,,11.596880,1.107086,0.859878,31236096,12,,,,,,,,,,,,,,4.4814729,0.0,0.0
2024-07-19 20:19:45,localhost:50002,info,Advertisement(apple > 0.3450079660971902) 5974f06b-ae9a-4e98-8382-9338b15934ec,2,localhost:50002,100.395456,0.168583,4.812876,3.696137,1.112783,5.931807,1.118930,1.004897,32223232,6,0.207947,localhost:50003,100.208078,0.045031,21.292050,,,22.206735,0.914685,0.470150,31604736,45,,,,,,,,,,,,,,4.820914299999998,0.0,0.0
2024-07-19 20:19:46,localhost:50002,info,Advertisement(apple > 0.2384915884945322) ee835adc-1eaf-46c8-b49d-c602bcceaa47,2,localhost:50002,100.375643,0.163180,5.018360,3.725520,1.112717,6.128216,1.109856,1.006476,32477184,6,0.206687,localhost:50003,100.189237,0.043255,22.205205,,,23.118959,0.913753,0.466716,31752192,49,,,,,,,,,,,,,,5.023029399999999,0.0,0.0
2024-07-19 20:19:47,localhost:50002,info,Advertisement(apple > 0.8725760578303376) 7c6f6006-0e80-43d5-9228-50268f31f852,2,localhost:50002,100.372090,0.158128,5.207827,3.757744,1.112793,6.323983,1.116156,1.006476,32686080,5,0.205316,localhost:50003,100.195238,0.041612,23.120573,,,24.031379,0.910805,0.469218,31830016,49,,,,,,,,,,,,,,5.2133611,0.0,0.0
2024-07-19 20:19:48,localhost:50002,info,Advertisement(apple > 0.5052493869254014) b16fa268-8fee-4150-8ca8-a1ecaffb9d4d,2,localhost:50002,100.410652,0.153462,5.405859,3.792810,1.112741,6.516278,1.110418,1.006476,33255424,4,0.203851,localhost:50003,100.174727,0.040076,24.034855,,,24.952672,0.917817,0.469218,31883264,48,,,,,,,,,,,,,,5.4113933,0.0,0.0
2024-07-19 20:19:49,localhost:50002,info,Advertisement(apple > 0.5698200997546713) f0398bbe-7ea2-4b33-8c83-201882c2304f,3,localhost:50002,100.397929,0.149318,5.586511,3.830179,1.112695,6.697096,1.110584,1.006476,33280000,3,0.202311,localhost:50004,100.349741,0.089583,10.047242,,,11.162891,1.115649,0.841689,31399936,11,,localhost:50005,100.022051,0.166775,4.886090,,,5.996116,1.110026,1.024563,27885568,4,,5.590904600000002,10.068443699999996,0.0
2024-07-19 20:19:50,localhost:50002,info,Advertisement(apple > 0.09566386148366277) a2a0eef9-3023-4470-b080-26b4b89c1851,2,localhost:50002,100.383478,0.148559,5.618291,3.866671,1.112703,6.731338,1.113047,1.066848,33415168,3,0.200828,localhost:50001,100.073022,0.058390,16.019803,,,17.126242,1.106439,0.737418,31203328,22,,,,,,,,,,,,,,5.5880849999999995,0.0,0.0
2024-07-19 20:19:51,localhost:50002,info,Advertisement(apple > 0.58511192329843) c9a81678-f80c-4766-a03b-1f71e8191fde,2,localhost:50002,100.373304,0.127985,6.701123,3.923360,1.112694,7.813411,1.112288,1.054100,33562624,4,0.198568,localhost:50004,100.341508,0.082317,11.035179,,,12.148100,1.112921,0.881346,31432704,12,,,,,,,,,,,,,,6.706142,0.0,0.0
2024-07-19 20:19:52,localhost:50002,info,Advertisement(apple > 0.8483427955907828) 33d09628-96cb-406b-8a56-b7350c3bb5ed,2,localhost:50002,100.381029,0.127484,6.731604,3.978423,1.112690,7.844096,1.112492,1.018165,33583104,6,0.196421,localhost:50001,100.197392,0.054801,17.133842,,,18.247827,1.113985,0.734591,31322112,24,,,,,,,,,,,,,,6.699894899999997,0.0,0.0
2024-07-19 20:19:53,localhost:50002,info,Advertisement(apple > 0.456943827879412) aef4422b-e6dc-4bb6-a7b2-48700c890426,2,localhost:50002,100.354965,0.207266,3.707811,3.973219,1.112773,4.824709,1.116898,1.019164,33624064,6,0.196618,localhost:50003,100.221948,0.036763,26.292444,,,27.201546,0.909102,0.479680,32890880,54,,,,,,,,,,,,,,3.7163275000000056,0.0,0.0
2024-07-19 20:19:55,localhost:50002,info,Advertisement(apple > 0.2691344966594219) 71c502ad-05de-4935-b77e-c98e7b061c2d,2,localhost:50002,100.365701,0.198644,3.913406,3.972091,1.112926,5.034140,1.120734,1.019164,33632256,5,0.196656,localhost:50003,100.209717,0.035557,27.202739,,,28.123849,0.921110,0.472456,33120256,58,,,,,,,,,,,,,,3.9184442000000033,0.0,0.0
2024-07-19 20:19:56,localhost:50002,info,Advertisement(apple > 0.2961707162400168) b80d043a-e674-4a48-8635-e2246d1a5191,2,localhost:50002,100.359470,0.178565,4.485964,3.981607,1.112951,5.600213,1.114248,1.019164,33640448,4,0.196288,localhost:50004,100.300884,0.072375,12.702965,,,13.816837,1.113871,0.853184,31940608,15,,,,,,,,,,,,,,4.492981999999998,0.0,0.0
2024-07-19 20:19:57,localhost:50002,info,Advertisement(apple > 0.16797501083893) 306bc1ec-461d-4655-8336-bd930010a836,2,localhost:50002,100.357360,0.158201,5.211575,4.003970,1.112887,6.321079,1.109504,1.058906,33644544,4,0.195432,localhost:50003,100.213326,0.034451,28.118366,,,29.026716,0.908350,0.474341,33128448,58,,,,,,,,,,,,,,5.217111099999997,0.0,0.0
2024-07-19 20:19:58,localhost:50002,info,Advertisement(apple > 0.7494133748615879) 71c85545-100d-4f1e-af14-a689a7668811,2,localhost:50002,100.350644,0.148396,5.631881,4.033040,1.112777,6.738717,1.106836,1.059721,33660928,4,0.194333,localhost:50001,100.220471,0.050279,18.780711,,,19.889032,1.108321,0.723351,31490048,27,,,,,,,,,,,,,,5.602675899999994,0.0,0.0
2024-07-19 20:19:59,localhost:50002,info,Advertisement(apple > 0.8921766996647824) 1e40a00a-7a18-416a-8f07-36a35a11db15,3,localhost:50002,100.342497,0.128006,6.700078,4.079830,1.112764,7.812145,1.112067,1.042008,33714176,5,0.192582,localhost:50004,100.309700,0.069014,13.374491,,,14.489758,1.115267,0.853184,31973376,14,,localhost:50005,99.998947,0.152431,5.445748,,,6.560346,1.114598,1.025684,28635136,5,,6.705095800000002,13.396191299999998,0.0
2024-07-19 20:20:00,localhost:50002,info,Advertisement(apple > 0.5329842682325426) 7617f185-1f27-4d55-98ea-125083c47c8e,2,localhost:50002,100.331722,0.127445,6.737276,4.125648,1.112702,7.846498,1.109222,1.027801,33722368,6,0.190900,localhost:50001,100.221376,0.047597,19.901484,,,21.009624,1.108140,0.723351,31555584,26,,,,,,,,,,,,,,6.705241399999991,0.0,0.0
2024-07-19 20:20:01,localhost:50002,info,Advertisement(apple > 0.6631639591928045) ce695dc5-c70f-4802-9f56-ec2e89a5ccc8,2,localhost:50002,100.320559,0.178559,4.487114,4.131775,1.112712,5.600393,1.113279,1.013509,33734656,7,0.190676,localhost:50004,100.312530,0.069694,13.242558,,,14.348378,1.105820,0.852363,32399360,16,,,,,,,,,,,,,,4.494737600000008,0.0,0.0
2024-07-19 20:20:02,localhost:50002,info,Advertisement(apple > 0.2359894980751072) 12e575b5-a312-4594-bc4d-94428295d8a8,3,localhost:50002,100.332177,0.178382,4.492160,4.137781,1.112731,5.605962,1.113802,1.013509,33746944,6,0.190458,localhost:50004,100.306038,0.068997,13.377806,,,14.493456,1.115650,0.857227,32559104,16,,localhost:50005,100.030240,0.140955,5.983509,,,7.094451,1.110942,1.023346,29077504,5,,4.497178099999999,13.399010200000006,0.0
2024-07-19 20:20:03,localhost:50002,info,Advertisement(apple > 0.14652310330168344) c6496521-974b-43e1-8e8d-09a78b99c161,2,localhost:50002,100.328601,0.151346,5.494506,4.160022,1.112733,6.607355,1.112849,1.013509,33763328,5,0.189654,localhost:50003,100.223331,0.032891,29.493392,,,30.403445,0.910052,0.500372,33153024,58,,,,,,,,,,,,,,5.501040700000004,0.0,0.0
2024-07-19 20:20:05,localhost:50002,info,Advertisement(apple > 0.8588579769261735) 66900ad4-b008-482e-8902-b2330051ee0c,2,localhost:50002,100.336366,0.146948,5.694753,4.184776,1.112694,6.805122,1.110370,1.048637,33775616,5,0.188769,localhost:50003,100.228516,0.031923,30.408540,,,31.325223,0.916683,0.497553,33169408,59,,,,,,,,,,,,,,5.700287400000008,0.0,0.0
2024-07-19 20:20:06,localhost:50002,info,Advertisement(apple > 0.772886249518038) ccd3c279-64b7-45f4-a530-cf9c13d55b69,2,localhost:50002,100.333916,0.142908,5.884562,4.211757,1.112698,6.997488,1.112926,1.049480,33783808,5,0.187813,localhost:50003,100.231385,0.031018,31.324251,,,32.239427,0.915176,0.497410,33181696,59,,,,,,,,,,,,,,5.890096099999994,0.0,0.0
2024-07-19 20:20:07,localhost:50002,info,Advertisement(apple > 0.9192422698032926) fefe8410-d0d7-4886-85c6-2944ec30bbe3,2,localhost:50002,100.325728,0.127436,6.739568,4.251254,1.112616,7.847106,1.107538,1.049480,33783808,4,0.186433,localhost:50001,100.253384,0.044107,21.560813,,,22.672035,1.111223,0.721523,31768576,31,,,,,,,,,,,,,,6.709864400000001,0.0,0.0
