time,Node,level,msg,HopCount,BrokerId_0,AverageServiceTime_0,AverageThroughput_0,Throughput_0,InterArrivalTime_0,ServiceTime_0,QueueLength_0,Cpu_0,QueueTime_0,Memory_0,AverageQueueTime_0,ResponseTime_0,BrokerId_1,AverageServiceTime_1,AverageThroughput_1,Throughput_1,InterArrivalTime_1,ServiceTime_1,QueueLength_1,Cpu_1,QueueTime_1,Memory_1,AverageQueueTime_1,ResponseTime_1,BrokerId_2,AverageServiceTime_2,AverageThroughput_2,Throughput_2,InterArrivalTime_2,ServiceTime_2,QueueLength_2,Cpu_2,QueueTime_2,Memory_2,AverageQueueTime_2,ResponseTime_2,Timestamp_0,Timestamp_1,Timestamp_2
2024-07-17 20:00:51,localhost:50002,info,Advertisement(apple > 4632492) 3eaa990c-d80d-4c8b-a179-ad5a587b5844,2,localhost:50002,0.000000,1.995128,1.995128,0.102052,0.000000,2,90.920192,0.501221,23678976,0.501221,0.501221,localhost:50003,,,4.931774,0.000514,0.000000,3,100.225436,0.202767,23625728,,0.202767,,,,,,,,,,,,,0.19839859999999998,0.0,0.0
2024-07-17 20:00:52,localhost:50002,info,Advertisement(apple > 4632492) acd99af0-407f-4185-9117-658df2437d5e,2,localhost:50002,0.505223,0.904059,0.829325,0.102052,0.505223,1,91.928349,0.700577,24064000,0.600899,1.205800,localhost:50001,,,1.968859,0.000000,0.000000,1,101.248452,0.507908,23543808,,0.507908,,,,,,,,,,,,,0.3638865,0.0,0.0
2024-07-17 20:00:52,localhost:50002,info,Advertisement(apple > 4632492) 2f1d7787-6c2e-49de-9dd9-c4bd585d9e65,2,localhost:50002,0.502866,0.766616,0.587056,0.102052,0.500509,0,92.739198,1.202907,24084480,0.801568,1.703415,localhost:50004,,,1.966856,0.000000,0.000000,0,101.175303,0.508426,23441408,,0.508426,,,,,,,,,,,,,0.8815338999999995,0.0,0.0
2024-07-17 20:00:54,localhost:50002,info,Advertisement(apple > 5902639) 7f1d4a78-2ade-499f-804c-f5a7f8deba6a,2,localhost:50002,0.503021,0.811108,0.982253,0.475737,0.503330,3,95.021747,0.514738,24481792,0.729861,1.018068,localhost:50003,,,2.354956,0.251410,0.213627,3,100.331679,0.211009,24977408,,0.424636,,,,,,,,,,,,,0.2154121,0.0,0.0
2024-07-17 20:00:55,localhost:50002,info,Advertisement(apple > 9505282) a3338e98-166a-4ae0-9a81-efa84e2af313,2,localhost:50002,0.507951,0.796412,0.745321,0.384562,0.522741,5,95.351417,0.818962,25133056,0.747681,1.341703,localhost:50003,,,1.564881,0.251410,0.217011,2,100.113121,0.422015,25260032,,0.639026,,,,,,,,,,,,,0.5171418000000001,0.0,0.0
2024-07-17 20:00:55,localhost:50002,info,Advertisement(apple > 2872657) 9b2ae11f-a43c-4c99-9246-92524e3b678a,2,localhost:50002,0.509735,0.745018,0.563840,0.384562,0.516874,4,95.625371,1.256677,25415680,0.832514,1.773551,localhost:50004,,,0.981491,0.601849,0.513679,0,100.526670,0.505178,24412160,,1.018858,,,,,,,,,,,,,0.9393047000000001,0.0,0.0
2024-07-17 20:00:56,localhost:50002,info,Advertisement(apple > 3922983) 1b787820-9e73-419f-8b29-0330895aeae9,2,localhost:50002,0.511233,0.677317,0.438616,0.384562,0.518719,3,96.249319,1.761179,25579520,0.965180,2.279898,localhost:50001,,,0.976400,0.430769,0.505017,1,100.575085,0.519154,24420352,,1.024171,,,,,,,,,,,,,1.4284895999999998,0.0,0.0
2024-07-17 20:00:56,localhost:50002,info,Advertisement(apple > 5311548) a9b8cbe8-800c-42d5-b983-2d79cd2297c5,2,localhost:50002,0.512129,0.624845,0.405287,0.384562,0.517506,2,96.591702,1.949880,25903104,1.088268,2.467386,localhost:50003,,,0.945691,0.251410,0.210633,0,100.498306,0.846794,25407488,,1.057427,,,,,,,,,,,,,1.6485539000000005,0.0,0.0
2024-07-17 20:00:57,localhost:50002,info,Advertisement(apple > 5311548) 12717ff4-ba71-41ce-b026-bc9a22e72c40,3,localhost:50002,0.513237,0.575964,0.354395,0.553777,0.520992,2,96.736394,2.300716,26222592,1.222984,2.821708,localhost:50004,,,0.975001,0.535359,0.513181,1,100.687226,0.512459,25026560,,1.025640,localhost:50005,,,0.985456,0.753078,0.513679,0,100.779699,0.501079,23732224,,1.014758,1.9813441999999997,0.5328982,0.0
2024-07-17 20:00:57,localhost:50002,info,Advertisement(apple > 1808913) 692dbc42-2daa-44b1-b40d-7a491949edac,2,localhost:50002,0.513322,0.528283,0.302739,0.525225,0.514001,2,96.879644,2.789179,26349568,1.379604,3.303180,localhost:50001,,,0.647782,0.468624,0.512743,1,100.505511,1.030987,24891392,,1.543730,,,,,,,,,,,,,2.454488800000001,0.0,0.0
2024-07-17 20:00:58,localhost:50002,info,Advertisement(apple > 6094850) ef299bbf-514b-4430-9c1e-456e23756183,2,localhost:50002,0.512936,0.536647,0.637431,0.492802,0.509468,3,96.879827,1.059328,26804224,1.350488,1.568796,localhost:50003,,,2.037763,0.273835,0.217745,3,100.287695,0.272989,26562560,,0.490734,,,,,,,,,,,,,0.7581118,0.0,0.0
2024-07-17 20:00:58,localhost:50002,info,Advertisement(apple > 9186879) 07684c48-8422-4681-a32a-f49455caff30,2,localhost:50002,0.513088,0.536209,0.531480,0.463451,0.514611,4,97.001183,1.366927,27176960,1.351858,1.881538,localhost:50003,,,1.431352,0.273835,0.214958,2,100.350585,0.483682,26710016,,0.698640,,,,,,,,,,,,,1.0645997999999999,0.0,0.0
2024-07-17 20:00:59,localhost:50002,info,Advertisement(apple > 9706433) 4b4836fd-6d81-4586-b633-662321d2105d,2,localhost:50002,0.513683,0.533715,0.505654,0.465808,0.520223,4,97.241946,1.457415,27394048,1.359978,1.977638,localhost:50003,,,0.895285,0.297612,0.209168,1,100.120933,0.907795,26853376,,1.116963,,,,,,,,,,,,,1.157088,0.0,0.0
2024-07-17 20:00:59,localhost:50002,info,Advertisement(apple > 4945092) bd7537ab-4beb-4c3b-bb6a-799ed34f1a5e,2,localhost:50002,0.514221,0.524594,0.429333,0.465808,0.520676,3,97.339301,1.808520,27627520,1.392016,2.329196,localhost:50004,,,0.630091,0.489076,0.511441,2,100.581043,1.075632,26222592,,1.587074,,,,,,,,,,,,,1.4891473000000008,0.0,0.0
2024-07-17 20:01:00,localhost:50002,info,Advertisement(apple > 9317143) 75414cdf-b990-4f12-a611-9162de461ce1,2,localhost:50002,0.514558,0.516930,0.429221,0.507729,0.518940,3,97.437128,1.810861,28033024,1.419939,2.329801,localhost:50001,,,0.475751,0.460073,0.506188,2,100.284934,1.595750,25640960,,2.101938,,,,,,,,,,,,,1.477190499999999,0.0,0.0
2024-07-17 20:01:00,localhost:50002,info,Advertisement(apple > 9706433) 8d843ec5-4675-491a-9146-91f2520998b0,3,localhost:50002,0.514543,0.502161,0.351512,0.478426,0.514340,4,97.501896,2.330515,28467200,1.476850,2.844855,localhost:50004,,,0.654727,0.490677,0.513189,2,101.006207,1.014165,26607616,,1.527355,localhost:50005,,,0.922813,0.608383,0.509143,1,100.650755,0.574500,24485888,,1.083643,2.0121614999999995,1.0336043000000004,0.0
2024-07-17 20:01:01,localhost:50002,info,Advertisement(apple > 6094850) 38e2aa23-e553-4c2f-83ab-dbd0d5351dbf,2,localhost:50002,0.514581,0.489658,0.350167,0.465702,0.515149,4,97.612955,2.340629,28540928,1.527661,2.855778,localhost:50001,,,0.382230,0.422751,0.517000,4,100.221473,2.099226,25980928,,2.616225,,,,,,,,,,,,,2.0059389999999997,0.0,0.0
2024-07-17 20:01:01,localhost:50002,info,Advertisement(apple > 9315623) 3ae5938c-b716-4937-8c84-8c03990af2cd,2,localhost:50002,0.514584,0.488373,0.467519,0.476968,0.514629,4,97.670430,1.624322,28663808,1.533031,2.138950,localhost:50003,,,1.901529,0.282098,0.208398,3,100.097233,0.317495,27721728,,0.525893,,,,,,,,,,,,,1.3249957000000006,0.0,0.0
2024-07-17 20:01:02,localhost:50002,info,Advertisement(apple > 3945880) 684bd42d-7504-4d31-a946-5f90221ebc51,2,localhost:50002,0.514278,0.483533,0.410281,0.476968,0.509069,3,97.741355,1.928283,28917760,1.553834,2.437352,localhost:50003,,,1.339932,0.285875,0.216467,3,100.121562,0.529839,27987968,,0.746307,,,,,,,,,,,,,1.6269565000000004,0.0,0.0
2024-07-17 20:01:03,localhost:50002,info,Advertisement(apple > 997487) 4a7dc857-f10a-4d75-8c6c-05fd3044128e,2,localhost:50002,0.514447,0.475721,0.364017,0.481084,0.517486,4,97.703956,2.229641,29196288,1.587624,2.747127,localhost:50003,,,1.045246,0.285875,0.213525,2,100.150094,0.743188,28192768,,0.956713,,,,,,,,,,,,,1.9293148000000002,0.0,0.0
2024-07-17 20:01:03,localhost:50002,info,Advertisement(apple > 7355110) 1db85430-cbb5-44ee-9b47-67ee3322916f,2,localhost:50002,0.514637,0.465754,0.328239,0.453742,0.518250,6,97.715793,2.528307,29569024,1.632418,3.046557,localhost:50003,,,0.854874,0.285875,0.215892,1,100.076669,0.953872,28286976,,1.169763,,,,,,,,,,,,,2.2269802,0.0,0.0
2024-07-17 20:01:04,localhost:50002,info,Advertisement(apple > 7355110) 72f11086-7fa7-4a0a-ade4-93762e80cf19,2,localhost:50002,0.514410,0.459053,0.352509,0.436988,0.509883,7,97.712848,2.326927,29949952,1.663987,2.836809,localhost:50004,,,0.461236,0.478459,0.501666,2,100.889474,1.666420,27664384,,2.168086,,,,,,,,,,,,,2.0080595,0.0,0.0
2024-07-17 20:01:04,localhost:50002,info,Advertisement(apple > 9315623) 66ac69ae-22ef-4c3c-9c39-26ee87b0e89b,2,localhost:50002,0.514036,0.457353,0.422827,0.436988,0.506166,6,97.814285,1.858866,29958144,1.672460,2.365031,localhost:50001,,,0.317121,0.425618,0.504019,5,100.036807,2.649350,26812416,,3.153369,,,,,,,,,,,,,1.5272068,0.0,0.0
2024-07-17 20:01:05,localhost:50002,info,Advertisement(apple > 997487) a41782c9-ad1b-4d8c-99c2-53993b4ad06b,3,localhost:50002,0.513888,0.452013,0.356309,0.436988,0.510645,5,97.814930,2.295908,29958144,1.698437,2.806553,localhost:50004,,,0.448619,0.478758,0.531410,3,100.788704,1.697651,28246016,,2.229061,localhost:50005,,,0.658283,0.573386,0.502114,1,100.291099,1.016990,25079808,,1.519105,1.9775358999999995,1.7186354000000001,0.0
2024-07-17 20:01:05,localhost:50002,info,Advertisement(apple > 6535067) c487a8f3-2af8-4798-bfcb-40bae523296c,2,localhost:50002,0.513729,0.446599,0.346863,0.470228,0.510060,5,97.799187,2.372921,30973952,1.725416,2.882981,localhost:50001,,,0.272635,0.401373,0.508207,7,99.949113,3.159695,27201536,,3.667902,,,,,,,,,,,,,2.039231000000001,0.0,0.0
2024-07-17 20:01:06,localhost:50002,info,Advertisement(apple > 7099000) 930a58a6-d943-4e8d-ab37-17f97319e245,2,localhost:50002,0.514059,0.438247,0.298659,0.470228,0.521977,4,97.879863,2.826320,31088640,1.767759,3.348297,localhost:50003,,,2.381564,0.293662,0.211636,3,99.983927,0.208256,29122560,,0.419892,,,,,,,,,,,,,2.5249945,0.0,0.0
2024-07-17 20:01:06,localhost:50002,info,Advertisement(apple > 891987) 3ff752ff-7e9e-41d9-8452-23e847e806cb,2,localhost:50002,0.513957,0.428800,0.274778,0.458405,0.511413,6,98.050170,3.127893,31150080,1.818134,3.639306,localhost:50003,,,1.591071,0.293662,0.212259,2,99.938871,0.416249,29265920,,0.628507,,,,,,,,,,,,,2.8255666999999995,0.0,0.0
2024-07-17 20:01:07,localhost:50002,info,Advertisement(apple > 8879992) 14707dc2-1039-482e-be74-85cdf5c5bc1e,2,localhost:50002,0.513833,0.418501,0.253867,0.437316,0.510620,8,98.206176,3.428458,31236096,1.875646,3.939077,localhost:50003,,,1.197892,0.293662,0.210046,1,99.995839,0.624753,29384704,,0.834800,,,,,,,,,,,,,3.127131799999999,0.0,0.0
2024-07-17 20:01:07,localhost:50002,info,Advertisement(apple > 8983993) 246c856d-dfe4-4388-874c-95d822d71b98,2,localhost:50002,0.513754,0.407616,0.235843,0.437316,0.511612,7,98.198688,3.728502,31264768,1.939537,4.240114,localhost:50003,,,0.958005,0.293662,0.210048,0,99.948485,0.833788,29487104,,1.043835,,,,,,,,,,,,,3.4271766999999986,0.0,0.0
2024-07-17 20:01:08,localhost:50002,info,Advertisement(apple > 7099000) 91504e64-984f-4333-824f-15b92d4dfd8d,2,localhost:50002,0.513611,0.402894,0.301570,0.450303,0.509619,7,98.340812,2.806361,31313920,1.968431,3.315980,localhost:50004,,,0.360416,0.484460,0.505497,3,100.507558,2.269075,28889088,,2.774572,,,,,,,,,,,,,2.4895056999999987,0.0,0.0
2024-07-17 20:01:08,localhost:50002,info,Advertisement(apple > 8983993) b3e9d6bb-020f-443d-82b2-f7dc4cb147d7,2,localhost:50002,0.513359,0.400812,0.346980,0.450303,0.506040,6,98.313576,2.375968,31322112,1.981578,2.882007,localhost:50001,,,0.268299,0.418863,0.513705,7,99.914240,3.213482,27779072,,3.727187,,,,,,,,,,,,,2.040277500000002,0.0,0.0
2024-07-17 20:01:09,localhost:50002,info,Advertisement(apple > 2853722) a5737035-a103-4d81-b0b1-3a90317f3b47,2,localhost:50002,0.513480,0.396598,0.299128,0.463510,0.517117,6,98.367293,2.825931,31334400,2.007964,3.343049,localhost:50003,,,2.076623,0.301031,0.213308,3,99.857127,0.268243,30875648,,0.481551,,,,,,,,,,,,,2.5266055000000023,0.0,0.0
2024-07-17 20:01:09,localhost:50002,info,Advertisement(apple > 255308) 59bbadd9-d0f8-4308-9013-9ddf4324af5d,3,localhost:50002,0.513558,0.390430,0.260697,0.435283,0.515979,9,98.373368,3.319895,31420416,2.047719,3.835875,localhost:50004,,,0.325216,0.471206,0.502617,4,100.518577,2.572264,29310976,,3.074881,localhost:50005,,,0.812170,0.583964,0.515981,1,100.087906,0.715288,25755648,,1.231269,2.9995222000000012,2.5907022999999985,0.0
2024-07-17 20:01:10,localhost:50002,info,Advertisement(apple > 6982371) cbc1862b-682f-4f4e-8df8-92bdce511bdc,2,localhost:50002,0.513348,0.384347,0.253817,0.425235,0.506634,10,98.468317,3.433217,31436800,2.088469,3.939851,localhost:50003,,,1.123437,0.301031,0.205552,1,99.868150,0.684573,30912512,,0.890125,,,,,,,,,,,,,3.1318898999999973,0.0,0.0
2024-07-17 20:01:10,localhost:50002,info,Advertisement(apple > 68305) 69e69aab-032d-4f26-b97d-b815b06eaefd,2,localhost:50002,0.513517,0.376740,0.225208,0.425235,0.519078,9,98.497075,3.921261,31547392,2.140835,4.440340,localhost:50001,,,0.236140,0.421343,0.512413,7,99.860521,3.722358,27963392,,4.234772,,,,,,,,,,,,,3.5855713000000016,0.0,0.0
2024-07-17 20:01:11,localhost:50002,info,Advertisement(apple > 8150127) 2f2cc467-b0dc-40cf-8b8c-5d077d19629d,2,localhost:50002,0.513675,0.368549,0.209294,0.425235,0.519052,8,98.582917,4.258916,31584256,2.199670,4.777968,localhost:50003,,,0.904167,0.301031,0.212874,0,99.913126,0.893116,30928896,,1.105990,,,,,,,,,,,,,3.9575905999999996,0.0,0.0
2024-07-17 20:01:11,localhost:50002,info,Advertisement(apple > 6982371) efe5722e-66b6-4ba5-81db-e2743290e862,2,localhost:50002,0.513774,0.362556,0.228699,0.449612,0.517228,8,98.619555,3.855332,31608832,2.244418,4.372561,localhost:50004,,,0.429032,0.461401,0.517290,5,100.628606,1.813538,30720000,,2.330828,,,,,,,,,,,,,3.5359595000000006,0.0,0.0
2024-07-17 20:01:12,localhost:50002,info,Advertisement(apple > 257650) 16cee078-a944-4216-969c-8515100c3953,2,localhost:50002,0.513625,0.358571,0.254885,0.449612,0.508260,7,98.599554,3.415078,31612928,2.275225,3.923339,localhost:50001,,,0.305078,0.415838,0.512041,7,99.880640,2.765813,28483584,,3.277854,,,,,,,,,,,,,3.0853892999999992,0.0,0.0
2024-07-17 20:01:12,localhost:50002,info,Advertisement(apple > 333417) 1abfda8c-7a64-49d3-ba58-b606bbead23c,2,localhost:50002,0.513711,0.354649,0.250528,0.438802,0.516891,10,98.631617,3.474683,31805440,2.305980,3.991573,localhost:50003,,,2.353775,0.311375,0.210075,3,99.864593,0.214774,31301632,,0.424849,,,,,,,,,,,,,3.173920899999999,0.0,0.0
2024-07-17 20:01:13,localhost:50002,info,Advertisement(apple > 7823028) d78bccdb-f24a-43b2-ada0-4fcb4e98371e,2,localhost:50002,0.513742,0.349620,0.225133,0.425721,0.514937,11,98.731610,3.926877,31883264,2.346503,4.441814,localhost:50001,,,0.263053,0.412524,0.520120,9,99.930689,3.281401,28807168,,3.801521,,,,,,,,,,,,,3.592191400000001,0.0,0.0
2024-07-17 20:01:13,localhost:50002,info,Advertisement(apple > 7823028) 69121583-bfbb-4541-9194-793b8024b3d2,3,localhost:50002,0.513764,0.343672,0.204493,0.427145,0.514628,11,98.836893,4.375506,31952896,2.395990,4.890135,localhost:50004,,,0.301438,0.465374,0.515657,5,100.586891,2.801776,30957568,,3.317433,localhost:50005,,,0.953176,0.601938,0.514413,0,99.974907,0.534711,26312704,,1.049124,4.056133599999999,2.823215600000001,0.0
2024-07-17 20:01:14,localhost:50002,info,Advertisement(apple > 7753825) 768aa694-68de-4295-99e4-655f467d2342,2,localhost:50002,0.513531,0.337107,0.189045,0.427145,0.504208,10,98.858399,4.785529,31956992,2.452884,5.289737,localhost:50003,,,1.548459,0.311375,0.219340,2,99.813828,0.426464,31342592,,0.645803,,,,,,,,,,,,,4.483711799999998,0.0,0.0
2024-07-17 20:01:14,localhost:50002,info,Advertisement(apple > 5789281) 1167d591-6550-47e6-837c-4e2e31d09e1f,2,localhost:50002,0.513395,0.330305,0.178783,0.427145,0.507807,9,98.882989,5.085566,32010240,2.514109,5.593372,localhost:50003,,,1.172367,0.316224,0.213183,2,99.833723,0.639792,31371264,,0.852975,,,,,,,,,,,,,4.7837906,0.0,0.0
2024-07-17 20:01:15,localhost:50002,info,Advertisement(apple > 5259590) 3b868922-411a-4be7-9bfa-e1161e4d207b,2,localhost:50002,0.513393,0.323339,0.169561,0.445992,0.513329,10,98.916553,5.384247,32071680,2.579340,5.897576,localhost:50003,,,0.937002,0.316224,0.214907,1,99.859234,0.852326,31387648,,1.067233,,,,,,,,,,,,,5.082455199999998,0.0,0.0
2024-07-17 20:01:15,localhost:50002,info,Advertisement(apple > 5789281) 6b4ee5a8-30c4-4280-8000-f442a3fec9e2,2,localhost:50002,0.513367,0.319226,0.204670,0.437566,0.512221,11,98.894428,4.373690,32210944,2.619214,4.885910,localhost:50004,,,0.346028,0.459354,0.511797,6,100.422997,2.378144,31379456,,2.889940,,,,,,,,,,,,,4.053348500000002,0.0,0.0
2024-07-17 20:01:16,localhost:50002,info,Advertisement(apple > 3951081) a345c483-beb6-4cc9-8614-c1d8859460b4,2,localhost:50002,0.513207,0.316125,0.219976,0.433593,0.506178,11,98.924713,4.039781,32215040,2.650096,4.545958,localhost:50003,,,2.373130,0.307793,0.212272,4,99.776065,0.209113,31612928,,0.421384,,,,,,,,,,,,,3.7397413999999998,0.0,0.0
2024-07-17 20:01:16,localhost:50002,info,Advertisement(apple > 5259590) 99013b8a-bf5e-46b1-b963-58a25b656e49,3,localhost:50002,0.513360,0.312497,0.204525,0.437035,0.520242,11,99.016558,4.369140,32411648,2.686671,4.889382,localhost:50004,,,0.325421,0.461711,0.513003,6,100.484002,2.559943,31682560,,3.072946,localhost:50005,,,0.744256,0.601906,0.504791,0,99.977180,0.838833,26779648,,1.343624,4.0487673000000015,2.5798866999999994,0.0
2024-07-17 20:01:17,localhost:50002,info,Advertisement(apple > 5397816) 18f5461d-b575-42c8-8f19-87788d7147cf,2,localhost:50002,0.513126,0.308176,0.186786,0.437049,0.502357,11,99.045310,4.851372,32460800,2.731769,5.353729,localhost:50003,,,1.575327,0.307793,0.214401,3,99.804485,0.420388,31637504,,0.634789,,,,,,,,,,,,,4.5500457999999995,0.0,0.0
2024-07-17 20:01:17,localhost:50002,info,Advertisement(apple > 1690928) 9ef4394c-79e9-4d92-887f-9b514e682e89,2,localhost:50002,0.513233,0.303548,0.176387,0.438264,0.518258,11,99.025401,5.151093,32587776,2.781143,5.669352,localhost:50003,,,1.192078,0.307793,0.211024,2,99.769699,0.627847,31641600,,0.838871,,,,,,,,,,,,,4.848766999999999,0.0,0.0
2024-07-17 20:01:18,localhost:50002,info,Advertisement(apple > 572140) 2d899c80-2269-4cf8-8ff0-dcd207bf7244,2,localhost:50002,0.513183,0.298680,0.167262,0.444186,0.510797,11,99.053949,5.467862,32747520,2.834878,5.978658,localhost:50001,,,0.229564,0.418330,0.512465,10,99.921047,3.843617,29462528,,4.356081,,,,,,,,,,,,,5.132716199999997,0.0,0.0
2024-07-17 20:01:18,localhost:50002,info,Advertisement(apple > 5554362) 0673e4be-d3e4-4511-a98d-889ef908d348,2,localhost:50002,0.513139,0.293312,0.154479,0.436716,0.510976,12,99.088645,5.962389,33075200,2.896201,6.473365,localhost:50003,,,0.954332,0.307793,0.211075,1,99.807207,0.836778,31670272,,1.047854,,,,,,,,,,,,,5.6605661000000005,0.0,0.0
2024-07-17 20:01:19,localhost:50002,info,Advertisement(apple > 3245558) 63b16507-e727-4c36-8b44-554906a0a886,2,localhost:50002,0.513093,0.288310,0.154194,0.429304,0.510774,13,99.065403,5.974554,33394688,2.955401,6.485327,localhost:50001,,,0.205379,0.418330,0.515532,9,99.861121,4.353506,29581312,,4.869038,,,,,,,,,,,,,5.638863999999998,0.0,0.0
2024-07-17 20:01:19,localhost:50002,info,Advertisement(apple > 6902135) 60d9744a-2e2e-458a-a92f-7f478eb7032e,2,localhost:50002,0.513070,0.285318,0.185317,0.429304,0.511932,12,99.096084,4.884223,33415168,2.991793,5.396155,localhost:50004,,,0.290124,0.457531,0.506210,7,100.417835,2.940597,31907840,,3.446808,,,,,,,,,,,,,4.563850500000001,0.0,0.0
2024-07-17 20:01:20,localhost:50002,info,Advertisement(apple > 1004370) ce2f31c4-2f34-44dc-b4f8-6a7890f54272,2,localhost:50002,0.513024,0.282133,0.177254,0.438281,0.510644,12,99.103763,5.130984,33464320,3.031408,5.641627,localhost:50003,,,2.392455,0.308817,0.210050,3,99.780039,0.207931,31862784,,0.417981,,,,,,,,,,,,,4.829657300000001,0.0,0.0
2024-07-17 20:01:20,localhost:50002,info,Advertisement(apple > 527079) a1dec55e-1034-46be-beed-1b24e7f7912f,2,localhost:50002,0.513113,0.278684,0.167871,0.438151,0.517823,12,99.205255,5.439138,33542144,3.075185,5.956961,localhost:50003,,,1.609817,0.308817,0.211932,2,99.756391,0.409257,31911936,,0.621189,,,,,,,,,,,,,5.137812299999997,0.0,0.0
2024-07-17 20:01:21,localhost:50002,info,Advertisement(apple > 7312842) 110f5428-50df-4e4d-929f-c38b042ac180,2,localhost:50002,0.513206,0.275019,0.159601,0.436258,0.518206,13,99.303165,5.747422,33595392,3.122903,6.265629,localhost:50003,,,1.206518,0.308817,0.210051,1,99.786158,0.618781,31948800,,0.828832,,,,,,,,,,,,,5.445095799999997,0.0,0.0
2024-07-17 20:01:21,localhost:50002,info,Advertisement(apple > 6260320) da0fdbba-c81c-43b6-b59e-26b1943b6bad,2,localhost:50002,0.513343,0.271182,0.152236,0.432911,0.520872,14,99.279518,6.047893,33669120,3.174219,6.568765,localhost:50003,,,0.962548,0.308817,0.210064,0,99.760863,0.828845,31948800,,1.038909,,,,,,,,,,,,,5.7460694,0.0,0.0
2024-07-17 20:01:22,localhost:50002,info,Advertisement(apple > 3379369) c64ea956-0d46-4292-ba9b-0eae461b2ae1,3,localhost:50002,0.513250,0.267743,0.155415,0.432911,0.508046,13,99.301662,5.926333,33693696,3.221669,6.434379,localhost:50004,,,0.252585,0.452344,0.510238,8,100.545154,3.448821,32092160,,3.959059,localhost:50005,,,0.652982,0.585280,0.507248,0,99.999525,1.024188,27451392,,1.531436,5.6059603,3.4694450000000003,0.0
2024-07-17 20:01:23,localhost:50002,info,Advertisement(apple > 3379369) c14a308c-357f-427b-a24c-ea7c224a2e91,2,localhost:50002,0.513275,0.264409,0.153520,0.437381,0.514700,13,99.326152,5.999113,33718272,3.268745,6.513813,localhost:50001,,,0.184238,0.422196,0.513712,10,99.901658,4.914063,30928896,,5.427775,,,,,,,,,,,,,5.666424500000005,0.0,0.0
2024-07-17 20:01:23,localhost:50002,info,Advertisement(apple > 3541147) 36ce9be5-efbc-49bd-9048-b92da00f747c,2,localhost:50002,0.513188,0.261266,0.153570,0.437381,0.508152,12,99.295395,6.003555,33738752,3.314325,6.511707,localhost:50001,,,0.168413,0.418292,0.514887,12,99.916021,5.422890,30969856,,5.937777,,,,,,,,,,,,,5.668864899999999,0.0,0.0
2024-07-17 20:01:24,localhost:50002,info,Advertisement(apple > 1461046) 0323f5fa-3ae7-40cf-94d8-e03883c2fff5,2,localhost:50002,0.513216,0.258598,0.160345,0.445427,0.514845,12,99.299739,5.721722,33812480,3.353790,6.236567,localhost:50003,,,2.390409,0.315046,0.210048,3,99.769479,0.208290,32137216,,0.418339,,,,,,,,,,,,,5.422395499999997,0.0,0.0
2024-07-17 20:01:24,localhost:50002,info,Advertisement(apple > 5652075) 2f471e87-e2be-4b51-b767-f063be68e5b1,2,localhost:50002,0.513289,0.255739,0.152742,0.449725,0.517713,12,99.312488,6.029258,33824768,3.396943,6.546971,localhost:50003,,,1.592313,0.314640,0.214292,3,99.799755,0.413726,32116736,,0.628017,,,,,,,,,,,,,5.726931799999999,0.0,0.0
2024-07-17 20:01:25,localhost:50002,info,Advertisement(apple > 2120345) 1661072e-b88d-4915-b2dc-3db1dfcc9805,2,localhost:50002,0.513310,0.252730,0.146118,0.437607,0.514582,14,99.293163,6.329200,33828864,3.443487,6.843782,localhost:50003,,,1.205638,0.314640,0.208047,2,99.779592,0.621390,32157696,,0.829437,,,,,,,,,,,,,6.027874000000004,0.0,0.0
2024-07-17 20:01:25,localhost:50002,info,Advertisement(apple > 5666267) 16de6910-3f92-48f4-ba8e-7f175ded41c7,2,localhost:50002,0.513268,0.249590,0.140017,0.429960,0.510648,15,99.314654,6.631343,33828864,3.493297,7.141991,localhost:50003,,,0.961348,0.314640,0.209705,1,99.809385,0.830501,32169984,,1.040206,,,,,,,,,,,,,6.329016500000002,0.0,0.0
2024-07-17 20:01:26,localhost:50002,info,Advertisement(apple > 9009816) ed6eeee3-fab9-4574-a84b-cf82fc72836e,2,localhost:50002,0.513236,0.246313,0.133830,0.429960,0.511190,14,99.374131,6.960959,33841152,3.546646,7.472149,localhost:50004,,,0.220536,0.442610,0.505791,10,100.471677,4.028620,32182272,,4.534412,,,,,,,,,,,,,6.641587100000002,0.0,0.0
2024-07-17 20:01:26,localhost:50002,info,Advertisement(apple > 18705) a9bbe4c7-9618-42a6-a590-1daac98a34e8,3,localhost:50002,0.513219,0.243674,0.143643,0.429960,0.512184,13,99.396163,6.449501,33853440,3.590628,6.961684,localhost:50004,,,0.222147,0.447504,0.505406,10,100.577554,3.996114,32358400,,4.501520,localhost:50005,,,0.639826,0.582340,0.511147,2,100.047791,1.051778,28155904,,1.562925,6.1281285000000025,4.015551900000002,0.0
2024-07-17 20:01:27,localhost:50002,info,Advertisement(apple > 2121065) e2f6536e-70c9-496f-a323-982469e15d67,2,localhost:50002,0.513206,0.241096,0.141978,0.445075,0.512342,13,99.375681,6.530993,33894400,3.634514,7.043335,localhost:50001,,,0.166883,0.414441,0.512786,14,100.027106,5.479446,31150080,,5.992233,,,,,,,,,,,,,6.196302600000003,0.0,0.0
