time,Node,level,msg,HopCount,QueueTime_0,Throughput_0,InterArrivalTime_0,QueueLength_0,Cpu_0,ServiceTime_0,BrokerId_0,Memory_0,AverageQueueTime_0,AverageThroughput_0,AverageServiceTime_0,ResponseTime_0,QueueTime_1,Throughput_1,InterArrivalTime_1,QueueLength_1,Cpu_1,ServiceTime_1,BrokerId_1,Memory_1,AverageQueueTime_1,AverageThroughput_1,AverageServiceTime_1,ResponseTime_1,QueueTime_2,Throughput_2,InterArrivalTime_2,QueueLength_2,Cpu_2,ServiceTime_2,BrokerId_2,Memory_2,AverageQueueTime_2,AverageThroughput_2,AverageServiceTime_2,ResponseTime_2,Timestamp_0,Timestamp_1,Timestamp_2
2024-08-03 19:29:47,localhost:50002,info,Advertisement(apple > 0.7088200965846444) 0f06f0ed-1bb1-4f8f-87c0-92d6c2dbe200,2,3.012489,0.239503,0.916437,1,100.257137,1.162829,2,26386432,2.599324,0.265902,1.161457,4.175319,5.543948,0.154956,0.429595,13,99.649843,0.909495,3,26726400,,,,6.453442,,,,,,,,,,,,,3.0164900999999986,0.0,0.0
2024-08-03 19:29:48,localhost:50002,info,Advertisement(apple > 0.3490346674372782) cafd68a7-0447-444f-996a-990fb5289f91,2,3.190324,0.229863,1.089425,1,100.142994,1.160092,2,26685440,2.648574,0.262474,1.161333,4.350416,1.164448,0.430729,1.056055,1,100.607062,1.157196,4,25911296,,,,2.321644,,,,,,,,,,,,,3.239283199999999,0.0,0.0
2024-08-03 19:29:49,localhost:50002,info,Advertisement(apple > 0.3490346674372782) 521c338d-986c-413f-8b64-a73396ff6dc9,2,1.192820,0.424732,1.021822,2,100.216668,1.161605,2,27037696,2.536593,0.270420,1.161356,2.354424,4.328719,0.182027,0.774333,5,99.751565,1.164958,1,25513984,,,,5.493677,,,,,,,,,,,,,1.1947166999999972,0.0,0.0
2024-08-03 19:29:50,localhost:50002,info,Advertisement(apple > 0.7236268522021763) 07c7ab90-9f49-4098-af9e-b3920f731f1e,3,2.052545,0.311061,1.021822,1,100.171272,1.162264,2,27045888,2.502018,0.272967,1.161425,3.214809,2.583787,0.267709,0.995680,1,100.450703,1.151612,4,26329088,,,,3.735399,2.043579,0.311550,1.157942,2,99.743146,1.166175,5.0,24834048,,,,3.209754,2.1035047999999996,2.5856707000000014,0.0
2024-08-03 19:29:51,localhost:50002,info,Advertisement(apple > 0.7810559387140023) 2c60551f-3e33-40e9-8c89-350309a99305,2,2.362396,0.283024,1.049966,1,100.174454,1.170878,2,27340800,2.492710,0.273612,1.162101,3.533275,5.495529,0.150076,0.766762,7,99.779984,1.167767,1,25882624,,,,6.663296,,,,,,,,,,,,,2.3612933,0.0,0.0
2024-08-03 19:29:53,localhost:50002,info,Advertisement(apple > 0.8258262475073204) 3994c703-d25c-42fc-87f8-a658eb4869c4,2,2.053298,0.310288,1.056849,1,100.254564,1.169510,2,27734016,2.465247,0.275646,1.162595,3.222808,1.600499,0.361622,1.079086,1,100.394060,1.164816,4,26685440,,,,2.765315,,,,,,,,,,,,,2.1032669000000013,0.0,0.0
2024-08-03 19:29:54,localhost:50002,info,Advertisement(apple > 0.8921849418719545) 595e17de-e34b-40c4-98e0-df7900803af3,3,2.052891,0.310710,1.061262,1,100.208991,1.165540,2,28110848,2.440991,0.277487,1.162779,3.218431,1.605108,0.360805,1.033543,2,100.387697,1.166472,4,27049984,,,,2.771580,1.160708,0.430530,1.272427,1,99.796402,1.162010,5.0,25178112,,,,2.322718,2.100850300000001,1.6046373000000003,0.0
2024-08-03 19:29:55,localhost:50002,info,Advertisement(apple > 0.3759775276987754) 631fc2e5-0769-40d9-835f-506928b0ad90,2,2.079797,0.308309,1.100737,1,100.229589,1.163698,2,28372992,2.420924,0.279037,1.162833,3.243495,9.268916,0.098246,0.482144,19,99.831274,0.909619,3,28340224,,,,10.178535,,,,,,,,,,,,,2.085798200000003,0.0,0.0
2024-08-03 19:29:56,localhost:50002,info,Advertisement(apple > 0.7810559387140023) 2899cc09-b300-4527-9b4e-29fdab8e4178,2,1.432859,0.385148,1.013289,3,100.195367,1.163548,2,28741632,2.368921,0.283142,1.162873,2.596407,11.079205,0.083462,0.466649,22,99.890766,0.902240,3,28975104,,,,11.981445,,,,,,,,,,,,,1.4368596999999994,0.0,0.0
2024-08-03 19:29:57,localhost:50002,info,Advertisement(apple > 0.5097332217888795) 52578bff-bb4c-4eaa-9aa6-b3ba33b2c908,2,1.780697,0.340246,1.019950,3,100.197705,1.158350,2,28839936,2.339510,0.285539,1.162635,2.939047,1.161624,0.428596,1.104778,1,100.337350,1.171577,4,27500544,,,,2.333201,,,,,,,,,,,,,1.8306565,0.0,0.0
2024-08-03 19:29:58,localhost:50002,info,Advertisement(apple > 0.7236268522021763) cd79908f-1f25-4b54-a0f8-1d4f05bb4833,2,2.846396,0.249711,1.019950,2,100.199951,1.158229,2,28966912,2.363647,0.283603,1.162414,4.004625,11.987656,0.077539,0.466649,21,99.935569,0.909049,3,29102080,,,,12.896705,,,,,,,,,,,,,2.8498994999999994,0.0,0.0
2024-08-03 19:30:00,localhost:50002,info,Advertisement(apple > 0.8450032005452546) 5affadd0-8d65-471e-9afb-c1e84c02bd34,2,3.546279,0.211996,1.050275,2,100.199243,1.170799,2,29315072,2.417403,0.279313,1.162813,4.717078,7.093402,0.121143,0.761951,9,99.849964,1.161272,1,26734592,,,,8.254673,,,,,,,,,,,,,3.5482153000000025,0.0,0.0
2024-08-03 19:30:01,localhost:50002,info,Advertisement(apple > 0.48071105719796786) 515dc1b0-4e1c-4a62-a42d-dc0f40581968,2,3.543788,0.212241,1.050275,1,100.171441,1.167826,2,29523968,2.466376,0.275526,1.163041,4.711614,8.260900,0.106032,0.757118,10,99.865643,1.170214,1,27062272,,,,9.431114,,,,,,,,,,,,,3.543684800000001,0.0,0.0
2024-08-03 19:30:02,localhost:50002,info,Advertisement(apple > 0.5358807176369617) b89e5ecf-eb8b-4063-b483-b8958717bc7f,3,2.966172,0.242125,1.091352,1,100.170736,1.163928,2,29925376,2.487201,0.273952,1.163080,4.130100,2.576977,0.267288,1.112302,1,100.379983,1.164302,4,28049408,,,,3.741279,2.068848,0.309566,1.235248,2,99.835498,1.161479,5.0,25833472,,,,3.230328,3.014132400000001,2.5788612999999962,0.0
2024-08-03 19:30:03,localhost:50002,info,Advertisement(apple > 0.7833041680558404) c601c179-0bd1-4dfa-aed5-637b67977354,2,2.046250,0.310909,1.039507,3,100.447139,1.170127,2,31051776,2.469563,0.275259,1.163374,3.216376,12.085355,0.076956,0.489741,26,99.929566,0.909022,3,30646272,,,,12.994377,,,,,,,,,,,,,2.0522513000000018,0.0,0.0
2024-08-03 19:30:04,localhost:50002,info,Advertisement(apple > 0.6385672464676682) 298f503a-51f6-40ce-8d98-d999ca15d3bc,2,2.307523,0.288617,1.014292,4,100.481170,1.157271,2,31211520,2.463331,0.275751,1.163129,3.464794,12.993820,0.071896,0.469151,30,99.921269,0.915115,3,30871552,,,,13.908935,,,,,,,,,,,,,2.311040399999996,0.0,0.0
2024-08-03 19:30:05,localhost:50002,info,Advertisement(apple > 0.48957999974499866) 3f98ff6c-f792-4ef4-854f-0a1e0f234d3a,2,2.972584,0.241292,0.987362,5,100.512704,1.171774,2,31371264,2.482192,0.274299,1.163462,4.144358,2.769699,0.254338,1.029545,3,100.337635,1.162080,4,28631040,,,,3.931780,,,,,,,,,,,,,3.022055999999999,0.0,0.0
2024-08-03 19:30:07,localhost:50002,info,Advertisement(apple > 0.15903942145406608) 267cf5b2-50b3-4a2f-9b49-1267d2616bb8,2,3.718809,0.204694,0.987362,4,100.496294,1.166530,2,31457280,2.526357,0.271008,1.163576,4.885340,13.906743,0.067503,0.469151,29,99.942553,0.907501,3,30912512,,,,14.814243,,,,,,,,,,,,,3.722788300000005,0.0,0.0
2024-08-03 19:30:08,localhost:50002,info,Advertisement(apple > 0.18882445261034408) 1eb8c26a-3ba6-4e01-a6f2-2d312625a219,2,3.973122,0.194976,0.987362,3,100.463874,1.155701,2,31510528,2.576245,0.267413,1.163294,5.128824,14.816907,0.063565,0.469151,28,99.931452,0.914909,3,30924800,,,,15.731816,,,,,,,,,,,,,3.9761235,0.0,0.0
2024-08-03 19:30:09,localhost:50002,info,Advertisement(apple > 0.5097332217888795) e0891864-d234-4d43-af41-f74a04a95ea2,2,4.728599,0.169664,0.987362,2,100.460610,1.165415,2,31584256,2.647991,0.262374,1.163367,5.894014,9.871992,0.090663,0.775438,12,99.930799,1.157913,1,27869184,,,,11.029905,,,,,,,,,,,,,4.730496099999996,0.0,0.0
2024-08-03 19:30:10,localhost:50002,info,Advertisement(apple > 0.6921490396566948) aa2e5321-965c-4d86-877a-5f755eed0a3e,3,5.304697,0.154617,1.080605,2,100.465166,1.162897,2,31612928,2.733691,0.256605,1.163352,6.467593,3.746255,0.204014,1.047162,3,100.369038,1.155381,4,29130752,,,,4.901636,1.343247,0.400275,1.277527,0,99.892483,1.155033,5.0,26083328,,,,2.498280,5.3527480999999995,3.7461389999999994,0.0
2024-08-03 19:30:11,localhost:50002,info,Advertisement(apple > 0.590100154381946) d2ce117b-9566-4c82-8580-2d4bcfe1125e,2,5.890864,0.141597,1.080605,1,100.435546,1.171435,2,31776768,2.832352,0.250252,1.163613,7.062299,11.039802,0.081899,0.766288,14,99.978623,1.170321,1,28196864,,,,12.210123,,,,,,,,,,,,,5.8907608000000025,0.0,0.0
2024-08-03 19:30:12,localhost:50002,info,Advertisement(apple > 0.76396847662559) 19b388c6-7ee7-4d86-9e38-9b9cbd09047f,2,2.990683,0.240771,1.101890,2,100.473547,1.162641,2,31842304,2.837150,0.249954,1.163582,4.153324,4.379951,0.180460,0.997243,4,100.327709,1.161458,4,30879744,,,,5.541409,,,,,,,,,,,,,3.0396709000000044,0.0,0.0
2024-08-03 19:30:14,localhost:50002,info,Advertisement(apple > 0.5358807176369617) 25b83a74-8c91-4ebf-97d2-66b83fe4e2f2,2,1.614366,0.359492,1.045510,4,100.442824,1.167339,2,31969280,2.801186,0.252214,1.163696,2.781705,17.645325,0.053901,0.498688,34,99.953230,0.907079,3,31334400,,,,18.552404,,,,,,,,,,,,,1.6203670000000017,0.0,0.0
2024-08-03 19:30:15,localhost:50002,info,Advertisement(apple > 0.12415417171039508) a83c715a-c4a4-4e5a-a4a6-74b2eb49762b,2,2.415553,0.279467,1.026087,4,100.445711,1.162686,2,31997952,2.790168,0.252919,1.163666,3.578239,12.641147,0.072426,0.751071,16,99.982044,1.166106,1,29118464,,,,13.807253,,,,,,,,,,,,,2.417476900000004,0.0,0.0
2024-08-03 19:30:16,localhost:50002,info,Advertisement(apple > 0.590100154381946) 1ba79d1a-30ec-488f-9672-adcb5cfa1208,2,3.040193,0.237758,1.037108,4,100.444999,1.165765,2,32063488,2.797113,0.252472,1.163726,4.205957,18.551988,0.051380,0.482529,38,99.949101,0.910694,3,31477760,,,,19.462682,,,,,,,,,,,,,3.0439984000000067,0.0,0.0
2024-08-03 19:30:17,localhost:50002,info,Advertisement(apple > 0.45120195210123215) 90eedc87-2a1b-4327-a429-9e1b4c033eaf,3,4.155050,0.188126,1.037108,3,100.424413,1.160528,2,32063488,2.833814,0.250159,1.163637,5.315578,5.835104,0.142959,1.026477,5,100.315136,1.159886,4,31240192,,,,6.994990,2.033434,0.313354,1.266226,1,99.910463,1.157840,5.0,26750976,,,,3.191274,4.205009000000004,5.836998099999995,0.0
2024-08-03 19:30:18,localhost:50002,info,Advertisement(apple > 0.42128263047385966) ba92969a-e261-4a6d-8ef1-19d773468441,2,4.746574,0.169018,1.037108,2,100.456493,1.169959,2,32112640,2.884150,0.247038,1.163808,5.916533,13.803357,0.066789,0.746525,18,99.995997,1.169267,1,30195712,,,,14.972624,,,,,,,,,,,,,4.746471,0.0,0.0
2024-08-03 19:30:19,localhost:50002,info,Advertisement(apple > 0.7578123238385372) 7af939db-931a-4da4-ab01-a3c9885c4783,2,5.622198,0.147352,1.097102,2,100.433356,1.164261,2,32153600,2.954356,0.242826,1.163820,6.786459,19.456615,0.049108,0.482529,37,99.945198,0.906467,3,31551488,,,,20.363082,,,,,,,,,,,,,5.626198799999997,0.0,0.0
2024-08-03 19:30:21,localhost:50002,info,Advertisement(apple > 0.539855639675708) b2933393-3a87-4613-b987-0d68e53fae41,2,5.321828,0.154215,1.112036,2,100.433800,1.162609,2,32223232,3.013543,0.239387,1.163789,6.484437,4.836847,0.166507,1.021836,5,100.295428,1.168890,4,31408128,,,,6.005738,,,,,,,,,,,,,5.3697871999999975,0.0,0.0
2024-08-03 19:30:22,localhost:50002,info,Advertisement(apple > 0.7299899529659152) 311454f0-4cd9-4e9a-b144-0c870f4861fb,3,2.992651,0.240430,1.088024,3,100.404886,1.166565,2,32260096,3.013033,0.239412,1.163859,4.159216,5.849625,0.142699,1.018727,6,100.258755,1.158157,4,31608832,,,,7.007782,2.476094,0.274752,1.198828,2,99.924085,1.163552,5.0,27480064,,,,3.639646,3.043610700000002,5.850509000000002,0.0
2024-08-03 19:30:23,localhost:50002,info,Advertisement(apple > 0.8377906779798229) 38984415-562f-480d-9d53-a0862b46d831,2,2.429058,0.278028,1.044542,5,100.415922,1.167697,2,32366592,2.999129,0.240207,1.163952,3.596754,15.424493,0.060286,0.775877,19,99.986812,1.163057,1,30498816,,,,16.587550,,,,,,,,,,,,,2.430954700000001,0.0,0.0
2024-08-03 19:30:24,localhost:50002,info,Advertisement(apple > 0.49850394108997237) 425d933c-797f-4d0d-9130-c7068e4ecde5,2,3.025854,0.238744,1.041826,5,100.407015,1.162739,2,32456704,2.999751,0.240172,1.163923,4.188593,21.356020,0.044913,0.507667,41,99.959262,0.909071,3,31780864,,,,22.265090,,,,,,,,,,,,,3.031855400000005,0.0,0.0
2024-08-03 19:30:25,localhost:50002,info,Advertisement(apple > 0.7956646190142017) 7757b468-b7ab-4462-b0eb-a76f7a52bb8c,2,3.596029,0.209806,1.041826,4,100.389337,1.170286,2,32452608,3.013303,0.239385,1.164071,4.766315,16.593025,0.056297,0.766109,21,99.991151,1.169968,1,30629888,,,,17.762993,,,,,,,,,,,,,3.5959258999999975,0.0,0.0
2024-08-03 19:30:26,localhost:50002,info,Advertisement(apple > 0.5065209940253114) 05a640c9-2d96-4365-95be-153671e882b1,2,4.444400,0.178360,1.060073,4,100.394824,1.162231,2,32509952,3.045105,0.237579,1.164029,5.606630,22.264633,0.043147,0.493822,45,99.954001,0.911950,3,31916032,,,,23.176582,,,,,,,,,,,,,4.448400599999999,0.0,0.0
2024-08-03 19:30:28,localhost:50002,info,Advertisement(apple > 0.7860018325025265) 8d124e91-24e7-4736-9cdb-d09ea13dd57f,2,5.332388,0.153950,1.060073,3,100.378976,1.163234,2,32587776,3.094828,0.234806,1.164012,6.495623,6.455239,0.131384,1.026890,5,100.247026,1.156028,4,31744000,,,,7.611267,,,,,,,,,,,,,5.382347699999997,0.0,0.0
2024-08-03 19:30:29,localhost:50002,info,Advertisement(apple > 0.3111975581109081) 0b3b8840-c618-449f-9133-9a137461cf40,2,5.866360,0.142274,1.085452,3,100.358184,1.162347,2,32600064,3.153797,0.231601,1.163976,7.028707,23.167438,0.041537,0.493822,44,99.957142,0.907632,3,31920128,,,,24.075070,,,,,,,,,,,,,5.870361099999997,0.0,0.0
2024-08-03 19:30:30,localhost:50002,info,Advertisement(apple > 0.42128263047385966) d0e29c15-ed60-4e6a-977c-d71073c11a12,2,6.116271,0.137298,1.098223,3,100.339792,1.167159,2,32694272,3.215515,0.228334,1.164043,7.283431,24.079596,0.040025,0.483426,48,99.944428,0.904832,3,32165888,,,,24.984428,,,,,,,,,,,,,6.120282799999991,0.0,0.0
2024-08-03 19:30:31,localhost:50002,info,Advertisement(apple > 0.625153484265413) 58e3acbb-cc99-480f-b062-1154cd7fa033,3,5.344981,0.153809,1.060417,5,100.344742,1.156605,2,32862208,3.258974,0.226098,1.163888,6.501586,7.004908,0.122463,1.007368,7,100.234714,1.160837,4,31944704,,,,8.165746,2.927599,0.244398,1.182092,2,99.938504,1.164089,5.0,28037120,,,,4.091688,5.3929396999999994,7.006792300000001,0.0
2024-08-03 19:30:32,localhost:50002,info,Advertisement(apple > 0.8198278826254758) 73290cfb-c85e-4f45-8e73-453249b18783,2,4.182090,0.186839,1.038766,6,100.324120,1.170097,2,33144832,3.277436,0.225152,1.164015,5.352188,6.907819,0.123917,0.992980,7,100.257162,1.162120,4,32169984,,,,8.069938,,,,,,,,,,,,,4.235050599999994,0.0,0.0
2024-08-03 19:30:33,localhost:50002,info,Advertisement(apple > 0.05437083626684983) 33cbae59-76dc-441b-89c8-065c1222c944,2,3.613065,0.209195,1.036502,6,100.347365,1.167166,2,33710080,3.284017,0.224815,1.164078,4.780231,19.360405,0.048720,0.755066,25,100.001905,1.164941,1,30908416,,,,20.525346,,,,,,,,,,,,,3.6149620999999996,0.0,0.0
2024-08-03 19:30:35,localhost:50002,info,Advertisement(apple > 0.8497205541863354) f00c1a92-a04a-4e76-907d-088418750cfd,2,4.436416,0.178471,1.036502,5,100.343468,1.166729,2,33783808,3.306179,0.223698,1.164130,5.603144,25.075514,0.038485,0.487982,51,99.944945,0.908722,3,32645120,,,,25.984236,,,,,,,,,,,,,4.442416899999998,0.0,0.0
2024-08-03 19:30:36,localhost:50002,info,Advertisement(apple > 0.2660796602840108) bc0669bd-dbac-4ff9-a450-cd6d254e0640,2,4.791206,0.167652,1.036502,4,100.340838,1.173523,2,33878016,3.334198,0.222296,1.164311,5.964729,20.521994,0.046101,0.755066,24,100.037124,1.169350,1,30932992,,,,21.691344,,,,,,,,,,,,,4.791102999999993,0.0,0.0
2024-08-03 19:30:37,localhost:50002,info,Advertisement(apple > 0.15332761137219572) 7377ca18-a23c-403c-b712-d20e987beeeb,2,5.870984,0.142084,1.067084,5,100.336741,1.167098,2,33898496,3.381175,0.219996,1.164363,7.038083,25.982012,0.037183,0.487982,50,99.943066,0.911832,3,32698368,,,,26.893845,,,,,,,,,,,,,5.8749854,0.0,0.0
2024-08-03 19:30:38,localhost:50002,info,Advertisement(apple > 0.872180818771269) 638b409b-b2e5-4fe6-9466-a13bf858ec5e,3,6.542824,0.129630,1.051253,6,100.330212,1.171462,2,33918976,3.438660,0.217242,1.164495,7.714287,8.114201,0.107866,0.980279,7,100.252960,1.156560,4,32370688,,,,9.270761,2.267839,0.291323,1.196986,2,99.930636,1.164772,5.0,28454912,,,,3.432610,6.592783499999996,8.114084499999997,0.0
2024-08-03 19:30:39,localhost:50002,info,Advertisement(apple > 0.18657361221024785) d5ce1d76-14ed-4bf5-8557-c6e905b11a5e,2,7.289068,0.118397,1.051253,5,100.328480,1.157086,2,33943552,3.507417,0.214051,1.164360,8.446154,26.888868,0.035978,0.504195,52,99.940695,0.905993,3,33169408,,,,27.794861,,,,,,,,,,,,,7.293069100000011,0.0,0.0
2024-08-03 19:30:40,localhost:50002,info,Advertisement(apple > 0.7004705120066227) 1aac45c9-9fd7-4cee-8fea-2c7a31037825,2,7.549891,0.114676,1.053586,6,100.325149,1.170356,2,33972224,3.578338,0.210846,1.164467,8.720247,27.797491,0.034835,0.503129,52,99.936385,0.909359,3,33181696,,,,28.706849,,,,,,,,,,,,,7.553891899999996,0.0,0.0
2024-08-03 19:30:42,localhost:50002,info,Advertisement(apple > 0.09622941358737495) 8e7d81b6-2b0b-4c88-8a8f-3556a6fd6510,2,5.392741,0.152340,1.035240,7,100.320157,1.171529,2,34000896,3.609621,0.209459,1.164591,6.564269,9.691814,0.092095,0.998034,9,100.249077,1.166560,4,32612352,,,,10.858374,,,,,,,,,,,,,5.4417002,0.0,0.0
2024-08-03 19:30:43,localhost:50002,info,Advertisement(apple > 0.7250448598028503) 00da21e3-9aec-4be6-863a-aecc1a14d092,2,6.000684,0.139478,1.033376,7,100.315456,1.168920,2,34004992,3.650147,0.207692,1.164666,7.169604,20.950888,0.045238,0.761827,26,100.007979,1.154563,1,31064064,,,,22.105451,,,,,,,,,,,,,6.002581499999991,0.0,0.0
2024-08-03 19:30:44,localhost:50002,info,Advertisement(apple > 0.9405532163989961) 72aac58a-940f-43da-b338-d85406a2e689,3,6.536755,0.129989,1.035718,7,100.289801,1.156214,2,34009088,3.698257,0.205644,1.164522,7.692969,9.301557,0.095484,0.989979,10,100.249701,1.171450,4,32788480,,,,10.473007,1.550760,0.368340,1.200317,1,99.936694,1.164123,5.0,28827648,,,,2.714883,6.586714200000003,9.305441800000004,0.0
2024-08-03 19:30:45,localhost:50002,info,Advertisement(apple > 0.5398920796913841) ff16078e-aca1-475a-80be-50c2657163db,2,7.160518,0.120201,1.045097,7,100.286630,1.158884,2,34029568,3.755016,0.203275,1.164428,8.319402,22.118758,0.042957,0.766067,28,100.009722,1.160196,1,31174656,,,,23.278954,,,,,,,,,,,,,7.1604150999999945,0.0,0.0
2024-08-03 19:30:46,localhost:50002,info,Advertisement(apple > 0.6568574929496256) 868d38ff-b7d1-4d15-b0e7-0972310ee351,2,6.980548,0.122713,1.046718,7,100.277268,1.168520,2,34050048,3.807040,0.201145,1.164495,8.149068,28.816492,0.033633,0.522484,54,99.951542,0.916632,3,33234944,,,,29.733124,,,,,,,,,,,,,6.987550599999992,0.0,0.0
2024-08-03 19:30:47,localhost:50002,info,Advertisement(apple > 0.017430745179971736) 25c5c496-31b5-4bae-9157-a98e1295d591,2,7.240301,0.118937,1.046718,6,100.296034,1.167485,2,34066432,3.861537,0.198962,1.164544,8.407786,29.726047,0.032635,0.522484,53,99.944547,0.916108,3,33255424,,,,30.642154,,,,,,,,,,,,,7.244301700000008,0.0,0.0
2024-08-03 19:30:49,localhost:50002,info,Advertisement(apple > 0.119647127019366) abe10d27-051a-4564-bf8f-3b584fc0574e,2,7.716102,0.112640,1.046718,5,100.285017,1.161719,2,34066432,3.921764,0.196608,1.164499,8.877821,8.977861,0.098628,0.984437,11,100.239402,1.161279,4,33099776,,,,10.139139,,,,,,,,,,,,,7.7655645999999905,0.0,0.0
2024-08-03 19:30:50,localhost:50002,info,Advertisement(apple > 0.8217097499672047) 56630497-38a5-4003-ab2c-572782f92be5,2,8.653816,0.101865,1.063320,6,100.287849,1.163051,2,34066432,3.994565,0.193834,1.164476,9.816867,30.640211,0.031697,0.522484,52,99.934189,0.908969,3,33259520,,,,31.549180,,,,,,,,,,,,,8.657817399999999,0.0,0.0
2024-08-03 19:30:51,localhost:50002,info,Advertisement(apple > 0.7312714218848391) d6879fd4-1dd8-445e-8289-6f2f34a75a9f,2,8.906052,0.099283,1.061143,6,100.274473,1.166135,2,34066432,4.068981,0.191077,1.164502,10.072187,31.551647,0.030801,0.536851,52,99.946831,0.914670,3,33275904,,,,32.466317,,,,,,,,,,,,,8.909556100000003,0.0,0.0
