date,HopCount,Timestamp_0,BrokerId_0,Cpu_0,Memory_0,InterArrivalTime_0,QueueLength_0,QueueTime_0,ServiceTime_0,ResponseTime_0,Throughput_0,Timestamp_1,BrokerId_1,Cpu_1,Memory_1,InterArrivalTime_1,QueueLength_1,QueueTime_1,ServiceTime_1,ResponseTime_1,Throughput_1,BrokerId_2,Cpu_2,Memory_2,InterArrivalTime_2,QueueLength_2,QueueTime_2,ServiceTime_2,ResponseTime_2,Throughput_2
2024-08-03 19:30:04,2.0,2.311040399999996,2.0,100.481170,31211520,1.014292,4,2.307523,1.157271,3.464794,0.288617,0.0,3.0,99.921269,30871552,0.469151,30,12.993820,0.915115,13.908935,0.071896,0.0,0,0,0,0,0,0,0,0
2024-08-03 19:30:05,2.0,3.022055999999999,2.0,100.512704,31371264,0.987362,5,2.972584,1.171774,4.144358,0.241292,0.0,4.0,100.337635,28631040,1.029545,3,2.769699,1.162080,3.931780,0.254338,0.0,0,0,0,0,0,0,0,0
2024-08-03 19:30:06,0.0,0.0,0.0,100.51998628846793,31457280,0.987362,4,2.972584,1.166530,4.139114,0.241598,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2024-08-03 19:30:07,2.0,3.722788300000005,2.0,100.496294,31457280,0.987362,4,3.718809,1.166530,4.885340,0.204694,0.0,3.0,99.942553,30912512,0.469151,29,13.906743,0.907501,14.814243,0.067503,0.0,0,0,0,0,0,0,0,0
2024-08-03 19:30:08,2.0,3.9761235,2.0,100.463874,31510528,0.987362,3,3.973122,1.155701,5.128824,0.194976,0.0,3.0,99.931452,30924800,0.469151,28,14.816907,0.914909,15.731816,0.063565,0.0,0,0,0,0,0,0,0,0
2024-08-03 19:30:09,2.0,4.730496099999996,2.0,100.460610,31584256,0.987362,2,4.728599,1.165415,5.894014,0.169664,0.0,1.0,99.930799,27869184,0.775438,12,9.871992,1.157913,11.029905,0.090663,0.0,0,0,0,0,0,0,0,0
2024-08-03 19:30:10,3.0,5.3527480999999995,2.0,100.465166,31612928,1.080605,2,5.304697,1.162897,6.467593,0.154617,3.7461389999999994,4.0,100.369038,29130752,1.047162,3,3.746255,1.155381,4.901636,0.204014,5.0,99.892483,26083328,1.277527,0,1.343247,1.155033,2.498280,0.400275
2024-08-03 19:30:11,2.0,5.8907608000000025,2.0,100.435546,31776768,1.080605,1,5.890864,1.171435,7.062299,0.141597,0.0,1.0,99.978623,28196864,0.766288,14,11.039802,1.170321,12.210123,0.081899,0.0,0,0,0,0,0,0,0,0
2024-08-03 19:30:12,2.0,3.0396709000000044,2.0,100.473547,31842304,1.101890,2,2.990683,1.162641,4.153324,0.240771,0.0,4.0,100.327709,30879744,0.997243,4,4.379951,1.161458,5.541409,0.180460,0.0,0,0,0,0,0,0,0,0
2024-08-03 19:30:13,0.0,0.0,0.0,100.4534714640556,31920128,1.101890,1,2.990683,1.167339,4.158022,0.240499,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2024-08-03 19:30:14,2.0,1.6203670000000017,2.0,100.442824,31969280,1.045510,4,1.614366,1.167339,2.781705,0.359492,0.0,3.0,99.953230,31334400,0.498688,34,17.645325,0.907079,18.552404,0.053901,0.0,0,0,0,0,0,0,0,0
2024-08-03 19:30:15,2.0,2.417476900000004,2.0,100.445711,31997952,1.026087,4,2.415553,1.162686,3.578239,0.279467,0.0,1.0,99.982044,29118464,0.751071,16,12.641147,1.166106,13.807253,0.072426,0.0,0,0,0,0,0,0,0,0
2024-08-03 19:30:16,2.0,3.0439984000000067,2.0,100.444999,32063488,1.037108,4,3.040193,1.165765,4.205957,0.237758,0.0,3.0,99.949101,31477760,0.482529,38,18.551988,0.910694,19.462682,0.051380,0.0,0,0,0,0,0,0,0,0
